CID,DID
CID1,DID271
CID1,DID665
CID2,DID470
CID2,DID512
CID3,DID26
CID3,DID270
CID4,DID627
CID4,DID65
CID5,DID444
CID5,DID449
CID6,DID510
CID6,DID765
CID7,DID196
CID7,DID235
CID8,DID52
CID8,DID954
CID9,DID375
CID9,DID622
CID10,DID816
CID10,DID947
CID11,DID861
CID11,DID871
CID12,DID828
CID12,DID899
CID13,DID391
CID13,DID968
CID14,DID699
CID14,DID873
CID15,DID110
CID15,DID54
CID16,DID590
CID16,DID705
CID17,DID57
CID17,DID869
CID18,DID194
CID18,DID698
CID19,DID492
CID19,DID847
CID20,DID211
CID20,DID784
CID21,DID805
CID21,DID949
CID22,DID427
CID22,DID453
CID23,DID302
CID23,DID461
CID24,DID124
CID24,DID30
CID25,DID13
CID25,DID280
CID26,DID597
CID26,DID97
CID27,DID293
CID27,DID812
CID28,DID387
CID28,DID496
CID29,DID609
CID29,DID700
CID30,DID566
CID30,DID598
CID31,DID39
CID31,DID501
CID32,DID420
CID32,DID689
CID33,DID686
CID33,DID891
CID34,DID500
CID34,DID761
CID35,DID66
CID35,DID829
CID36,DID369
CID36,DID764
CID37,DID122
CID37,DID747
CID38,DID498
CID38,DID512
CID39,DID488
CID39,DID752
CID40,DID409
CID40,DID525
CID41,DID312
CID41,DID60
CID42,DID224
CID42,DID30
CID43,DID459
CID43,DID476
CID44,DID504
CID44,DID628
CID45,DID768
CID45,DID801
CID46,DID113
CID46,DID778
CID47,DID663
CID47,DID817
CID48,DID574
CID48,DID736
CID49,DID315
CID49,DID75
CID50,DID409
CID50,DID510
CID51,DID799
CID51,DID883
CID52,DID273
CID52,DID590
CID53,DID287
CID53,DID649
CID54,DID786
CID54,DID81
CID55,DID440
CID55,DID5
CID56,DID337
CID56,DID578
CID57,DID410
CID57,DID803
CID58,DID860
CID58,DID894
CID59,DID317
CID59,DID655
CID60,DID753
CID60,DID921
CID61,DID613
CID61,DID765
CID62,DID615
CID62,DID963
CID63,DID1
CID63,DID284
CID64,DID231
CID64,DID687
CID65,DID137
CID65,DID564
CID66,DID411
CID66,DID841
