CID,DID
CID1,DID1252
CID1,DID1419
CID1,DID1425
CID1,DID2645
CID2,DID1425
CID2,DID1968
CID2,DID2261
CID2,DID551
CID3,DID1132
CID3,DID1685
CID3,DID2655
CID3,DID502
CID4,DID1266
CID4,DID2362
CID4,DID2737
CID4,DID2859
CID5,DID1526
CID5,DID2348
CID5,DID2998
CID5,DID745
CID6,DID1383
CID6,DID1752
CID6,DID214
CID6,DID2922
CID7,DID1894
CID7,DID2783
CID7,DID2884
CID7,DID596
CID8,DID1397
CID8,DID1652
CID8,DID269
CID8,DID711
CID9,DID1463
CID9,DID1480
CID9,DID909
CID9,DID966
CID10,DID2091
CID10,DID2384
CID10,DID675
CID10,DID819
CID11,DID1454
CID11,DID2593
CID11,DID816
CID11,DID998
CID12,DID1487
CID12,DID1989
CID12,DID2515
CID12,DID2822
CID13,DID1182
CID13,DID1422
CID13,DID185
CID13,DID1900
CID14,DID1015
CID14,DID2133
CID14,DID2304
CID14,DID663
CID15,DID1450
CID15,DID1926
CID15,DID2662
CID15,DID38
CID16,DID1238
CID16,DID1291
CID16,DID2741
CID16,DID2980
CID17,DID1477
CID17,DID2423
CID17,DID247
CID17,DID510
CID18,DID2202
CID18,DID2869
CID18,DID525
CID18,DID967
CID19,DID1211
CID19,DID2050
CID19,DID575
CID19,DID921
CID20,DID1313
CID20,DID1825
CID20,DID2655
CID20,DID293
CID21,DID16
CID21,DID2032
CID21,DID2181
CID21,DID525
CID22,DID1753
CID22,DID2803
CID22,DID735
CID22,DID991
CID23,DID1375
CID23,DID1796
CID23,DID1891
CID23,DID802
CID24,DID1862
CID24,DID2412
CID24,DID776
CID24,DID985
CID25,DID1781
CID25,DID2604
CID25,DID2717
CID25,DID825
CID26,DID110
CID26,DID1467
CID26,DID1957
CID26,DID289
CID27,DID1554
CID27,DID1670
CID27,DID489
CID27,DID596
CID28,DID206
CID28,DID2068
CID28,DID2706
CID28,DID710
CID29,DID1191
CID29,DID1641
CID29,DID2593
CID29,DID582
CID30,DID1989
CID30,DID2106
CID30,DID2538
CID30,DID2867
CID31,DID1623
CID31,DID2043
CID31,DID2991
CID31,DID2993
CID32,DID1268
CID32,DID2678
CID32,DID2829
CID32,DID2944
CID33,DID1210
CID33,DID170
CID33,DID2568
CID33,DID2797
CID34,DID1058
CID34,DID1462
CID34,DID2419
CID34,DID2436
CID35,DID1663
CID35,DID671
CID35,DID681
CID35,DID811
CID36,DID1517
CID36,DID2671
CID36,DID311
CID36,DID503
CID37,DID1264
CID37,DID1512
CID37,DID2737
CID37,DID323
CID38,DID2218
CID38,DID276
CID38,DID2938
CID38,DID467
CID39,DID1333
CID39,DID288
CID39,DID544
CID39,DID844
CID40,DID2083
CID40,DID22
CID40,DID2311
CID40,DID2444
CID41,DID2737
CID41,DID666
CID41,DID676
CID41,DID944
CID42,DID1178
CID42,DID2269
CID42,DID2451
CID42,DID618
CID43,DID1166
CID43,DID2249
CID43,DID700
CID43,DID929
CID44,DID1555
CID44,DID2138
CID44,DID2829
CID44,DID601
CID45,DID1087
CID45,DID1573
CID45,DID2334
CID45,DID2505
CID46,DID1810
CID46,DID2014
CID46,DID266
CID46,DID446
CID47,DID1038
CID47,DID1360
CID47,DID2599
CID47,DID314
CID48,DID1394
CID48,DID1431
CID48,DID1566
CID48,DID959
CID49,DID1843
CID49,DID1996
CID49,DID2662
CID49,DID2845
CID50,DID1554
CID50,DID1869
CID50,DID2576
CID50,DID942
CID51,DID1422
CID51,DID2115
CID51,DID2673
CID51,DID892
CID52,DID1716
CID52,DID2399
CID52,DID2901
CID52,DID474
CID53,DID1613
CID53,DID2302
CID53,DID308
CID53,DID962
CID54,DID140
CID54,DID2005
CID54,DID843
CID54,DID911
CID55,DID1119
CID55,DID1921
CID55,DID2200
CID55,DID323
CID56,DID127
CID56,DID1441
CID56,DID1718
CID56,DID2863
CID57,DID1711
CID57,DID2468
CID57,DID2740
CID57,DID429
CID58,DID1166
CID58,DID1189
CID58,DID1277
CID58,DID1958
CID59,DID1214
CID59,DID1723
CID59,DID275
CID59,DID673
CID60,DID1959
CID60,DID2125
CID60,DID952
CID60,DID984
CID61,DID1914
CID61,DID2238
CID61,DID467
CID61,DID532
CID62,DID242
CID62,DID2871
CID62,DID490
CID62,DID584
CID63,DID1254
CID63,DID2905
CID63,DID545
CID63,DID977
CID64,DID1174
CID64,DID1263
CID64,DID2554
CID64,DID837
CID65,DID111
CID65,DID1172
CID65,DID1339
CID65,DID1985
CID66,DID1673
CID66,DID2647
CID66,DID91
CID66,DID936
CID67,DID2675
CID67,DID586
CID67,DID65
CID67,DID704
CID68,DID1597
CID68,DID1857
CID68,DID2386
CID68,DID684
CID69,DID2139
CID69,DID2688
CID69,DID2972
CID69,DID557
CID70,DID1106
CID70,DID1410
CID70,DID1688
CID70,DID2901
CID71,DID2108
CID71,DID253
CID71,DID625
CID71,DID963
CID72,DID2707
CID72,DID583
CID72,DID770
CID72,DID860
CID73,DID2163
CID73,DID2799
CID73,DID2989
CID73,DID791
CID74,DID1403
CID74,DID2201
CID74,DID2409
CID74,DID540
CID75,DID1851
CID75,DID2362
CID75,DID2392
CID75,DID2827
CID76,DID2070
CID76,DID2313
CID76,DID2704
CID76,DID332
CID77,DID1488
CID77,DID2539
CID77,DID2608
CID77,DID2629
CID78,DID1680
CID78,DID2324
CID78,DID2405
CID78,DID2518
CID79,DID1324
CID79,DID2201
CID79,DID2354
CID79,DID588
CID80,DID1661
CID80,DID1727
CID80,DID192
CID80,DID494
CID81,DID1212
CID81,DID1490
CID81,DID710
CID81,DID958
CID82,DID1845
CID82,DID2340
CID82,DID2711
CID82,DID2919
CID83,DID1814
CID83,DID1965
CID83,DID2173
CID83,DID2270
CID84,DID2128
CID84,DID2142
CID84,DID511
CID84,DID696
CID85,DID1194
CID85,DID1850
CID85,DID363
CID85,DID642
CID86,DID2137
CID86,DID219
CID86,DID2901
CID86,DID340
