CID,BID
CID1,BID1731
CID1,BID1839
CID1,BID2655
CID1,BID2706
CID1,BID400
CID1,BID620
CID1,BID683
CID1,BID770
CID1,BID864
CID1,BID92
CID2,BID1690
CID2,BID2699
CID2,BID783
CID3,BID1033
CID3,BID2835
CID4,BID1403
CID4,BID1505
CID4,BID188
CID4,BID2347
CID4,BID2808
CID4,BID959
CID5,BID1853
CID5,BID2028
CID5,BID2236
CID5,BID2528
CID5,BID2542
CID5,BID2935
CID5,BID305
CID5,BID86
CID6,BID2370
CID7,BID723
CID8,BID1018
CID8,BID1178
CID8,BID199
CID8,BID2270
CID8,BID2371
CID8,BID2767
CID8,BID2997
CID8,BID567
CID9,BID1311
CID9,BID1487
CID9,BID1669
CID9,BID1885
CID9,BID2244
CID9,BID2631
CID9,BID2778
CID9,BID589
CID9,BID681
CID9,BID901
CID10,BID1394
CID10,BID1910
CID10,BID2035
CID10,BID2127
CID10,BID2510
CID10,BID2567
CID10,BID392
CID10,BID694
CID10,BID851
CID11,BID2129
CID12,BID1357
CID12,BID2421
CID12,BID25
CID12,BID2622
CID12,BID388
CID12,BID778
CID13,BID1828
CID13,BID361
CID13,BID415
CID13,BID566
CID14,BID1502
CID14,BID210
CID14,BID2389
CID14,BID2493
CID14,BID2525
CID14,BID725
CID14,BID750
CID14,BID782
CID14,BID999
CID15,BID1492
CID15,BID1665
CID15,BID1914
CID15,BID2180
CID15,BID2250
CID15,BID2615
CID15,BID2625
CID15,BID2666
CID15,BID522
CID15,BID724
CID16,BID2228
CID16,BID2820
CID16,BID2906
CID17,BID1227
CID17,BID858
CID18,BID1161
CID18,BID1223
CID18,BID1435
CID18,BID2210
CID18,BID23
CID18,BID2476
CID18,BID2612
CID18,BID2613
CID19,BID161
CID20,BID1028
CID20,BID1652
CID21,BID123
CID21,BID1342
CID21,BID1914
CID21,BID2214
CID21,BID2416
CID21,BID2775
CID21,BID2890
CID21,BID389
CID21,BID447
CID21,BID783
CID22,BID2903
CID22,BID439
CID22,BID676
CID23,BID1188
CID23,BID1566
CID23,BID1628
CID23,BID1637
CID23,BID1952
CID23,BID282
CID23,BID2864
CID24,BID1584
CID24,BID1667
CID24,BID2644
CID24,BID29
CID24,BID743
CID24,BID924
CID24,BID979
CID25,BID1569
CID25,BID502
CID26,BID1475
CID26,BID1596
CID26,BID1643
CID26,BID1924
CID26,BID2452
CID26,BID341
CID27,BID1453
CID27,BID646
CID28,BID1214
CID28,BID2009
CID28,BID220
CID28,BID2576
CID28,BID269
CID28,BID2927
CID28,BID2971
CID28,BID302
CID28,BID446
CID28,BID991
CID29,BID1383
CID29,BID1533
CID30,BID1065
CID30,BID1444
CID30,BID2717
CID30,BID345
CID30,BID353
CID30,BID400
CID30,BID800
CID30,BID828
CID31,BID1212
CID31,BID1899
CID31,BID2180
CID31,BID227
CID31,BID2736
CID32,BID1384
CID32,BID1734
CID32,BID2279
CID32,BID2700
CID32,BID2715
CID32,BID2864
CID32,BID338
CID32,BID43
CID32,BID544
CID32,BID735
CID33,BID1978
CID33,BID2010
CID33,BID2128
CID33,BID2842
CID33,BID922
CID34,BID1046
CID34,BID146
CID34,BID1478
CID34,BID1514
CID34,BID196
CID34,BID1983
CID34,BID25
CID34,BID2902
CID35,BID144
CID35,BID1469
CID35,BID1870
CID35,BID2155
CID35,BID2903
CID35,BID2905
CID35,BID2964
CID36,BID1496
CID36,BID1834
CID36,BID526
CID37,BID1026
CID37,BID1123
CID37,BID1154
CID37,BID1285
CID37,BID1973
CID37,BID2255
CID37,BID2282
CID37,BID556
CID37,BID592
CID37,BID736
CID38,BID1174
CID38,BID135
CID38,BID1506
CID38,BID1740
CID38,BID1767
CID38,BID2026
CID38,BID2355
CID38,BID2391
CID38,BID31
CID38,BID503
CID39,BID1865
CID39,BID1910
CID39,BID1941
CID39,BID2100
CID39,BID2261
CID39,BID2358
CID39,BID2611
CID39,BID618
CID39,BID72
CID40,BID2581
CID41,BID2134
CID41,BID2665
CID41,BID602
CID42,BID2248
CID42,BID2717
CID42,BID2975
CID42,BID323
CID42,BID540
CID43,BID640
CID43,BID974
CID44,BID2024
CID44,BID2047
CID45,BID1063
CID45,BID1129
CID45,BID1427
CID45,BID149
CID45,BID155
CID45,BID1613
CID45,BID1649
CID45,BID218
CID45,BID2802
CID45,BID2979
CID46,BID1412
CID46,BID1596
CID46,BID1684
CID46,BID2344
CID46,BID2387
CID46,BID2389
CID46,BID761
CID47,BID2955
CID48,BID1034
CID48,BID1687
CID48,BID2093
CID48,BID2223
CID48,BID2273
CID48,BID2760
CID48,BID484
CID48,BID618
CID48,BID787
CID49,BID2548
CID50,BID1115
CID50,BID1932
CID50,BID2065
CID50,BID290
CID50,BID2911
CID50,BID456
CID50,BID518
CID50,BID973
CID51,BID1182
CID51,BID1632
CID51,BID1995
CID51,BID2156
CID51,BID291
CID52,BID196
CID52,BID623
CID53,BID1099
