CID,DID
CID1,DID1133
CID1,DID1334
CID1,DID211
CID1,DID315
CID2,DID1298
CID2,DID270
CID2,DID390
CID2,DID585
CID2,DID662
CID2,DID748
CID3,DID1160
CID3,DID1206
CID3,DID1345
CID3,DID1439
CID3,DID478
CID3,DID739
CID4,DID1386
CID4,DID1433
CID5,DID147
CID5,DID215
CID5,DID359
CID5,DID540
CID5,DID883
CID6,DID117
CID7,DID1108
CID7,DID25
CID7,DID274
CID7,DID586
CID8,DID1158
CID8,DID371
CID9,DID1259
CID9,DID1411
CID9,DID458
CID10,DID1414
CID10,DID147
CID10,DID478
CID10,DID854
CID11,DID1070
CID11,DID1260
CID12,DID1189
CID13,DID1398
CID13,DID419
CID13,DID947
CID14,DID802
CID15,DID1350
CID15,DID1464
CID16,DID266
CID17,DID227
CID18,DID1070
CID18,DID762
CID19,DID714
CID20,DID126
CID20,DID868
CID21,DID1134
CID21,DID135
CID22,DID145
CID22,DID316
CID22,DID433
CID22,DID962
CID23,DID176
CID23,DID240
CID24,DID407
CID24,DID957
CID25,DID239
CID25,DID659
CID26,DID1118
CID26,DID1160
CID26,DID282
CID26,DID856
CID26,DID981
CID27,DID1076
CID27,DID388
CID27,DID776
CID27,DID794
CID28,DID1178
CID29,DID1297
CID29,DID308
CID29,DID527
CID29,DID661
CID29,DID69
CID29,DID709
CID30,DID1337
CID30,DID1443
CID30,DID455
CID30,DID688
CID30,DID692
CID30,DID774
CID31,DID1214
CID31,DID1313
CID31,DID1352
CID31,DID1422
CID31,DID890
CID31,DID984
CID32,DID1081
CID32,DID1330
CID32,DID38
CID33,DID865
CID34,DID1452
CID35,DID292
CID35,DID300
CID35,DID695
CID36,DID499
CID36,DID795
CID37,DID560
CID37,DID897
CID38,DID170
CID38,DID286
CID38,DID693
CID39,DID1147
CID39,DID288
CID39,DID720
CID40,DID895
CID40,DID968
CID41,DID1222
CID41,DID260
CID41,DID355
CID41,DID411
CID41,DID772
CID41,DID781
CID42,DID1135
CID42,DID1332
CID42,DID782
CID42,DID961
CID43,DID129
CID44,DID256
CID44,DID341
CID44,DID580
CID44,DID715
CID45,DID1244
CID45,DID475
CID46,DID1218
CID46,DID1341
CID46,DID468
CID46,DID755
CID46,DID767
CID47,DID480
CID47,DID823
CID48,DID545
CID48,DID783
CID49,DID913
CID49,DID995
CID50,DID1085
CID50,DID1348
CID50,DID262
CID50,DID53
CID50,DID985
CID51,DID1120
CID52,DID1480
CID52,DID431
CID52,DID441
CID52,DID927
CID53,DID1042
CID53,DID124
CID53,DID495
CID53,DID645
CID53,DID864
CID54,DID382
CID55,DID743
CID56,DID1306
CID56,DID1320
CID56,DID1352
CID56,DID462
CID56,DID508
CID56,DID935
CID57,DID1214
CID57,DID350
CID57,DID37
CID57,DID700
CID57,DID986
CID58,DID179
CID58,DID637
CID59,DID122
CID59,DID243
CID59,DID457
CID60,DID12
CID60,DID1340
CID60,DID248
CID61,DID1029
CID61,DID1255
CID61,DID134
CID61,DID1437
CID61,DID265
CID61,DID933
CID62,DID1040
CID62,DID761
CID63,DID1261
CID63,DID1401
CID63,DID1432
CID63,DID253
CID63,DID324
CID63,DID963
CID64,DID377
CID64,DID690
CID65,DID1148
CID65,DID164
CID66,DID1030
CID66,DID1372
CID66,DID451
CID66,DID988
CID67,DID125
CID67,DID197
CID67,DID676
CID68,DID1156
CID69,DID1113
CID69,DID204
CID69,DID801
CID70,DID1157
CID70,DID1260
CID70,DID315
CID70,DID426
CID70,DID958
CID71,DID704
CID71,DID99
CID72,DID1098
CID72,DID649
CID72,DID708
CID72,DID808
CID73,DID1392
CID73,DID671
CID73,DID828
CID73,DID891
CID73,DID931
CID74,DID128
CID74,DID1445
CID74,DID18
CID74,DID243
CID74,DID539
CID75,DID1021
CID75,DID1390
CID75,DID1392
CID75,DID468
CID75,DID474
CID75,DID572
CID76,DID1053
CID77,DID1185
CID77,DID1203
CID77,DID1340
CID77,DID1410
CID77,DID321
CID77,DID399
CID78,DID1002
CID78,DID178
CID78,DID257
CID78,DID797
CID79,DID867
CID79,DID873
CID80,DID1007
CID80,DID1214
CID80,DID1297
CID80,DID1335
CID80,DID210
CID80,DID854
CID81,DID840
CID81,DID975
CID82,DID1067
CID82,DID175
CID82,DID990
CID83,DID1379
CID84,DID1427
CID84,DID1463
CID84,DID350
CID84,DID393
CID84,DID430
CID84,DID775
CID85,DID1387
CID85,DID490
CID85,DID684
CID86,DID1196
CID86,DID1336
CID86,DID1476
CID86,DID237
CID87,DID1227
CID87,DID837
CID88,DID270
CID88,DID35
CID88,DID437
CID88,DID86
CID89,DID909
CID90,DID1225
CID90,DID1254
CID90,DID1404
CID90,DID447
CID90,DID514
CID90,DID605
CID91,DID1117
CID92,DID932
CID93,DID1232
CID93,DID174
CID93,DID415
CID93,DID619
CID93,DID734
CID93,DID917
CID94,DID1395
CID94,DID855
CID94,DID900
CID95,DID1380
CID95,DID1471
CID95,DID172
CID95,DID437
CID96,DID437
CID96,DID649
CID97,DID1126
CID97,DID1318
CID97,DID1441
CID97,DID178
CID97,DID654
CID98,DID1241
CID99,DID1378
CID99,DID1406
CID99,DID220
CID99,DID831
CID100,DID1055
CID100,DID1480
CID100,DID197
CID100,DID917
CID101,DID392
CID102,DID700
CID102,DID959
CID103,DID1096
CID103,DID325
CID104,DID1348
CID104,DID148
CID104,DID212
CID104,DID394
CID104,DID404
CID104,DID649
CID105,DID1256
CID105,DID1405
CID105,DID30
CID106,DID406
CID107,DID458
CID108,DID1441
CID108,DID229
CID108,DID29
CID108,DID341
CID108,DID379
CID109,DID1429
CID109,DID15
CID109,DID934
CID110,DID1203
CID110,DID622
CID111,DID1100
CID111,DID1163
CID111,DID508
CID111,DID754
CID111,DID760
CID111,DID930
CID112,DID731
CID113,DID1199
CID113,DID13
CID113,DID178
CID113,DID352
CID113,DID966
CID114,DID1142
CID114,DID1441
CID114,DID170
CID114,DID863
CID115,DID1012
CID115,DID1079
CID115,DID1095
CID115,DID798
CID115,DID845
CID116,DID845
CID116,DID88
CID117,DID1423
CID117,DID465
CID117,DID899
CID118,DID509
CID119,DID1041
CID119,DID1052
CID119,DID116
CID120,DID1227
CID120,DID1301
CID120,DID277
CID120,DID818
CID120,DID856
CID120,DID940
CID121,DID1415
CID121,DID344
CID121,DID406
CID121,DID421
CID121,DID645
CID121,DID854
CID122,DID1117
CID122,DID1363
CID122,DID1369
CID122,DID233
CID122,DID478
CID122,DID486
CID123,DID414
CID123,DID667
CID124,DID1124
CID124,DID1423
CID124,DID392
CID124,DID446
CID125,DID1368
CID125,DID202
CID125,DID359
CID126,DID102
CID126,DID1331
CID126,DID1352
CID126,DID1468
CID126,DID316
CID126,DID638
CID127,DID1067
CID127,DID1273
CID127,DID400
CID127,DID965
CID128,DID821
CID129,DID1057
CID129,DID295
CID129,DID41
CID129,DID452
CID130,DID1272
CID130,DID90
CID131,DID1390
CID131,DID1490
CID131,DID485
CID131,DID785
CID132,DID1305
CID132,DID167
CID132,DID238
CID132,DID334
CID132,DID812
CID132,DID957
CID133,DID1048
CID134,DID622
CID134,DID811
CID135,DID1330
CID135,DID773
CID136,DID1279
CID137,DID1347
CID137,DID1441
CID137,DID19
CID137,DID861
CID138,DID174
CID138,DID930
CID139,DID130
CID139,DID1419
CID139,DID1477
CID139,DID385
CID139,DID594
CID140,DID290
CID140,DID314
CID141,DID165
CID141,DID307
CID141,DID410
CID142,DID1119
CID142,DID1215
CID142,DID1294
CID142,DID424
CID142,DID893
CID142,DID988
CID143,DID383
CID144,DID197
CID144,DID547
CID144,DID872
CID145,DID1049
CID145,DID1083
CID145,DID332
CID145,DID358
CID145,DID616
CID145,DID912
CID146,DID1153
CID146,DID1196
CID146,DID218
CID147,DID212
CID148,DID355
CID148,DID414
CID148,DID42
CID148,DID694
CID148,DID890
CID149,DID484
CID149,DID624
CID150,DID1331
CID151,DID1228
CID151,DID1470
CID152,DID1492
CID152,DID172
CID152,DID573
CID152,DID705
CID153,DID1043
CID153,DID117
CID153,DID1231
CID153,DID147
CID153,DID691
CID153,DID792
CID154,DID1060
CID154,DID1426
CID154,DID670
CID154,DID900
CID155,DID801
CID156,DID427
CID156,DID720
CID157,DID457
CID158,DID1256
CID158,DID1402
CID158,DID444
CID158,DID952
CID159,DID1262
CID159,DID1414
CID159,DID215
CID160,DID167
CID160,DID664
CID160,DID684
CID160,DID899
CID161,DID1259
CID161,DID168
CID162,DID1107
CID163,DID639
CID163,DID682
CID163,DID728
CID163,DID77
CID164,DID1108
CID164,DID1440
CID164,DID294
CID164,DID384
CID164,DID916
CID165,DID421
CID165,DID475
CID166,DID1177
CID166,DID1217
CID166,DID1281
CID166,DID144
CID166,DID614
CID167,DID1075
CID167,DID1295
CID167,DID370
CID168,DID1001
CID168,DID1045
CID168,DID1051
CID168,DID1209
CID168,DID585
CID168,DID887
CID169,DID1006
CID170,DID25
CID170,DID548
CID171,DID332
CID172,DID1303
CID172,DID205
CID172,DID268
CID172,DID346
CID172,DID6
CID173,DID176
CID173,DID211
CID173,DID573
CID173,DID935
CID173,DID972
CID174,DID1016
CID174,DID1070
CID174,DID1302
CID174,DID337
CID174,DID445
CID174,DID607
CID175,DID304
CID175,DID539
CID175,DID811
CID175,DID90
CID176,DID314
CID176,DID344
CID176,DID647
CID176,DID705
CID177,DID1131
CID177,DID1440
CID177,DID474
CID177,DID481
CID178,DID1129
CID178,DID1222
CID178,DID398
CID179,DID1485
CID180,DID375
CID180,DID542
CID181,DID1311
CID181,DID313
CID181,DID571
CID181,DID629
CID181,DID937
CID182,DID123
CID182,DID1348
CID182,DID1494
CID182,DID91
CID183,DID1071
CID183,DID491
CID183,DID648
CID184,DID1242
CID184,DID170
CID184,DID288
CID184,DID53
CID184,DID678
CID185,DID1470
CID185,DID64
CID186,DID332
CID186,DID546
CID186,DID733
CID186,DID860
CID186,DID969
CID187,DID249
CID188,DID1101
CID188,DID500
CID189,DID1151
CID189,DID49
CID189,DID762
CID189,DID844
CID189,DID905
CID190,DID1062
CID190,DID1178
CID190,DID1480
CID190,DID332
CID190,DID89
CID190,DID922
CID191,DID302
CID191,DID472
CID192,DID1154
CID192,DID1320
CID192,DID373
CID192,DID587
CID193,DID768
CID194,DID1409
CID194,DID524
CID194,DID628
CID195,DID315
CID195,DID528
CID196,DID1072
CID196,DID1201
CID196,DID1435
CID197,DID243
CID197,DID505
CID197,DID619
CID198,DID1147
CID198,DID1150
CID198,DID1258
CID198,DID368
CID198,DID690
CID198,DID895
CID199,DID327
CID199,DID379
CID200,DID1083
CID200,DID1258
CID200,DID208
CID200,DID250
CID200,DID463
CID200,DID560
CID201,DID1145
CID201,DID1440
CID201,DID1484
CID201,DID330
CID201,DID361
CID201,DID72
CID202,DID1015
CID203,DID1418
CID203,DID372
CID203,DID718
CID204,DID1009
CID204,DID888
CID205,DID171
CID205,DID428
CID205,DID435
CID205,DID46
CID205,DID530
CID205,DID955
CID206,DID111
CID206,DID200
CID206,DID849
CID207,DID129
CID207,DID179
CID207,DID24
CID208,DID1309
CID208,DID551
CID208,DID747
CID208,DID766
CID209,DID338
CID209,DID850
CID210,DID141
CID210,DID200
CID210,DID206
CID210,DID396
CID210,DID643
CID210,DID741
CID211,DID1041
CID211,DID903
CID212,DID1118
CID212,DID613
CID212,DID680
CID212,DID787
CID212,DID872
CID212,DID962
CID213,DID239
CID214,DID1088
CID214,DID476
CID214,DID566
CID214,DID868
CID214,DID966
CID214,DID998
CID215,DID1142
CID215,DID1301
CID215,DID1416
CID215,DID1453
CID215,DID429
CID215,DID444
CID216,DID1108
CID216,DID56
CID217,DID318
CID218,DID1462
CID218,DID293
CID219,DID122
CID219,DID803
CID220,DID1357
CID220,DID472
CID220,DID835
CID220,DID878
CID221,DID1376
CID221,DID1405
CID221,DID149
CID221,DID351
CID221,DID451
CID221,DID758
CID222,DID28
CID222,DID372
CID222,DID47
CID222,DID651
CID222,DID972
CID223,DID217
CID223,DID262
CID223,DID286
CID223,DID645
CID224,DID1035
CID224,DID1173
CID224,DID724
CID225,DID1154
CID226,DID634
CID226,DID921
CID227,DID842
CID227,DID954
CID228,DID1288
CID229,DID1271
CID229,DID179
CID229,DID937
CID229,DID958
CID230,DID55
CID230,DID969
CID231,DID1082
CID231,DID542
CID231,DID787
CID231,DID806
CID232,DID1112
CID233,DID1033
CID234,DID1039
CID234,DID1164
CID234,DID1486
CID234,DID544
CID234,DID842
CID235,DID1023
CID235,DID1024
CID235,DID144
CID235,DID1442
CID235,DID887
CID236,DID1176
CID236,DID1369
CID236,DID25
CID236,DID467
CID237,DID188
CID238,DID1025
CID238,DID131
CID238,DID136
CID238,DID57
CID238,DID651
CID239,DID331
CID239,DID437
CID239,DID483
CID239,DID564
CID239,DID663
CID239,DID924
CID240,DID380
CID241,DID1008
CID241,DID722
CID241,DID812
CID242,DID1255
CID242,DID127
CID242,DID1429
CID242,DID148
CID242,DID777
CID242,DID989
CID243,DID123
CID243,DID226
CID243,DID452
CID244,DID104
CID244,DID45
CID244,DID641
CID244,DID921
CID245,DID1125
CID245,DID1426
CID246,DID127
CID246,DID912
CID247,DID1294
CID247,DID649
CID248,DID1080
CID248,DID1385
CID248,DID1428
CID248,DID570
CID248,DID632
CID248,DID992
CID249,DID1257
CID249,DID171
CID249,DID773
CID249,DID861
CID250,DID1457
CID250,DID306
CID250,DID389
CID250,DID947
CID250,DID98
CID251,DID101
CID251,DID855
CID252,DID1421
CID252,DID38
CID252,DID422
CID252,DID557
CID253,DID1303
CID253,DID509
CID253,DID855
CID254,DID455
CID254,DID746
CID254,DID778
CID255,DID1404
CID256,DID1348
CID256,DID524
CID256,DID546
CID257,DID13
CID257,DID403
CID257,DID528
CID257,DID611
CID258,DID65
CID258,DID686
CID258,DID864
CID259,DID1000
CID259,DID103
CID259,DID1281
CID259,DID224
CID259,DID278
CID259,DID780
CID260,DID347
CID260,DID51
CID260,DID524
CID260,DID705
CID260,DID842
CID260,DID983
CID261,DID392
CID262,DID1128
CID262,DID1184
CID262,DID1425
CID262,DID203
CID262,DID31
CID262,DID578
CID263,DID289
CID263,DID41
CID263,DID488
CID263,DID730
CID263,DID746
CID263,DID935
CID264,DID109
CID264,DID1145
CID264,DID704
CID264,DID988
CID265,DID476
CID265,DID912
CID266,DID456
CID267,DID374
CID267,DID715
CID267,DID743
CID268,DID1201
CID269,DID1058
CID269,DID1321
CID269,DID143
CID269,DID379
CID269,DID764
CID270,DID1031
CID270,DID563
CID270,DID657
CID270,DID706
CID270,DID867
CID270,DID886
CID271,DID1114
CID271,DID381
CID271,DID63
CID272,DID1058
CID272,DID1262
CID272,DID1462
CID272,DID711
CID272,DID83
CID273,DID1031
CID273,DID124
CID273,DID238
CID274,DID1001
CID274,DID1263
CID274,DID160
CID275,DID1060
CID275,DID317
CID275,DID477
CID275,DID618
CID275,DID962
CID276,DID163
CID277,DID1270
CID277,DID136
CID277,DID338
CID277,DID555
CID277,DID841
CID277,DID922
CID278,DID1147
CID279,DID544
CID280,DID207
CID280,DID315
CID280,DID527
CID280,DID628
CID280,DID889
CID281,DID1181
CID281,DID168
CID281,DID264
CID282,DID1096
CID282,DID1141
CID282,DID1158
CID282,DID1301
CID282,DID380
CID282,DID388
CID283,DID1451
CID283,DID165
CID283,DID302
CID283,DID726
CID283,DID8
CID283,DID806
CID284,DID1006
CID284,DID1094
CID284,DID1484
CID284,DID69
CID285,DID1378
CID285,DID287
CID285,DID39
CID285,DID506
CID286,DID55
CID286,DID609
CID287,DID1090
CID287,DID1114
CID287,DID194
CID287,DID273
CID287,DID335
CID287,DID981
CID288,DID694
CID289,DID141
CID289,DID1490
CID289,DID526
CID289,DID583
CID289,DID598
CID290,DID445
CID291,DID252
CID291,DID942
CID292,DID975
CID293,DID690
CID294,DID112
CID294,DID1221
CID294,DID136
CID294,DID21
CID294,DID792
CID294,DID830
CID295,DID76
CID295,DID898
CID295,DID963
CID296,DID1382
CID296,DID882
CID297,DID1004
CID297,DID1018
CID297,DID1391
CID297,DID756
CID298,DID1233
CID298,DID1241
CID298,DID290
CID298,DID514
CID298,DID715
CID299,DID1003
CID300,DID1138
CID300,DID1383
CID300,DID262
CID300,DID665
CID301,DID762
CID301,DID949
CID301,DID978
CID302,DID142
CID303,DID1174
CID303,DID1432
CID303,DID1481
CID303,DID202
CID303,DID342
CID304,DID1060
CID304,DID885
CID305,DID19
CID305,DID87
CID306,DID1093
CID306,DID1116
CID306,DID1371
CID306,DID816
CID306,DID883
CID307,DID10
CID307,DID1165
CID307,DID4
CID307,DID914
CID308,DID140
CID308,DID1414
CID308,DID483
CID308,DID519
CID308,DID895
CID309,DID1168
CID309,DID1410
CID309,DID593
CID309,DID78
CID309,DID783
CID309,DID896
CID310,DID1264
CID310,DID1353
CID310,DID1361
CID310,DID206
CID310,DID280
CID310,DID387
CID311,DID533
CID312,DID1095
CID312,DID1097
CID312,DID159
CID312,DID758
CID313,DID1233
CID313,DID1254
CID313,DID1446
CID313,DID1464
CID313,DID513
CID313,DID940
CID314,DID1281
CID315,DID395
CID315,DID434
CID316,DID1061
CID316,DID1142
CID316,DID674
CID316,DID886
CID317,DID1317
CID318,DID1240
CID318,DID326
CID318,DID436
CID319,DID1311
CID319,DID826
CID319,DID87
CID320,DID1001
CID320,DID111
CID320,DID1225
CID320,DID209
CID320,DID284
CID320,DID816
CID321,DID1444
CID321,DID724
CID322,DID1250
CID322,DID1330
CID322,DID1420
CID322,DID1424
CID322,DID21
CID323,DID552
CID324,DID1500
CID324,DID424
CID325,DID223
CID325,DID340
CID325,DID952
CID326,DID1099
CID326,DID1295
CID326,DID790
CID326,DID802
CID327,DID1307
CID327,DID546
CID327,DID677
CID327,DID741
CID327,DID812
CID328,DID1058
CID328,DID106
CID328,DID17
CID328,DID300
CID328,DID624
CID329,DID1206
CID329,DID1336
CID330,DID1331
CID330,DID1364
CID330,DID1437
CID330,DID170
CID330,DID752
CID330,DID868
CID331,DID1200
CID331,DID1307
CID331,DID1443
CID331,DID1475
CID331,DID485
CID331,DID495
CID332,DID455
CID333,DID1270
CID333,DID1386
CID333,DID24
CID333,DID345
CID333,DID627
CID333,DID752
CID334,DID523
CID334,DID870
CID334,DID9
CID335,DID361
CID335,DID415
CID335,DID524
CID335,DID704
CID336,DID1176
CID336,DID1354
CID336,DID218
CID337,DID1291
CID337,DID167
CID337,DID397
CID337,DID446
CID337,DID751
CID338,DID1344
CID338,DID160
CID338,DID175
CID338,DID485
CID338,DID525
CID339,DID1324
CID339,DID1336
CID339,DID1380
CID339,DID670
CID339,DID863
CID340,DID1332
CID340,DID1425
CID340,DID679
CID340,DID909
CID340,DID993
CID341,DID240
CID341,DID331
CID341,DID841
CID342,DID1112
CID342,DID1196
CID342,DID330
CID342,DID713
CID342,DID761
CID342,DID89
CID343,DID1282
CID343,DID1296
CID343,DID272
CID343,DID273
CID343,DID682
CID344,DID1339
CID344,DID1394
CID344,DID238
CID344,DID751
CID345,DID1478
CID345,DID58
CID345,DID645
CID346,DID1300
CID347,DID1188
CID347,DID239
CID347,DID524
CID347,DID602
CID347,DID647
CID347,DID767
CID348,DID1310
CID348,DID1313
CID348,DID437
CID348,DID874
CID348,DID952
CID349,DID1455
CID349,DID263
CID349,DID554
CID349,DID599
CID349,DID6
CID350,DID370
CID350,DID465
CID350,DID546
CID350,DID556
CID350,DID728
CID350,DID76
CID351,DID1044
CID351,DID454
CID351,DID894
CID352,DID1298
CID352,DID202
CID352,DID549
CID353,DID1003
CID353,DID1073
CID353,DID1169
CID353,DID1212
CID354,DID738
CID354,DID993
CID355,DID1122
CID355,DID1306
CID355,DID1433
CID355,DID692
CID355,DID792
CID356,DID1193
CID356,DID155
CID356,DID725
CID356,DID745
CID356,DID810
CID357,DID1164
CID357,DID297
CID357,DID348
