"BID","DID"
"BID1806","DID2099"
"BID2303","DID2099"
"BID2724","DID2099"
"BID4056","DID2099"
"BID4750","DID2099"
"BID5221","DID2099"
"BID3782","DID2034"
"BID5558","DID2034"
"BID1286","DID1569"
"BID1286","DID2589"
"BID1153","DID1813"
"BID1153","DID651"
"BID5643","DID1486"
"BID5643","DID2022"
"BID2388","DID1338"
"BID77","DID1338"
"BID2388","DID1918"
"BID77","DID1918"
"BID2388","DID2394"
"BID77","DID2394"
"BID2388","DID2746"
"BID77","DID2746"
"BID2388","DID2890"
"BID77","DID2890"
"BID2388","DID997"
"BID77","DID997"
"BID1930","DID895"
"BID4970","DID895"
"BID210","DID1331"
"BID4237","DID1331"
"BID1440","DID1989"
"BID1933","DID1989"
"BID2595","DID1989"
"BID3550","DID1989"
"BID5071","DID1989"
"BID1440","DID2013"
"BID1933","DID2013"
"BID2595","DID2013"
"BID3550","DID2013"
"BID5071","DID2013"
"BID1440","DID312"
"BID1933","DID312"
"BID2595","DID312"
"BID3550","DID312"
"BID5071","DID312"
"BID1491","DID1557"
"BID5915","DID1557"
"BID1491","DID2370"
"BID5915","DID2370"
"BID5805","DID1024"
"BID4212","DID1161"
"BID4212","DID2798"
"BID2934","DID1410"
"BID2934","DID965"
"BID3884","DID225"
"BID3498","DID1116"
"BID4845","DID1116"
"BID5751","DID1116"
"BID5787","DID1116"
"BID3498","DID643"
"BID4845","DID643"
"BID5751","DID643"
"BID5787","DID643"
"BID4632","DID2789"
"BID4632","DID601"
"BID273","DID178"
"BID3225","DID178"
"BID4406","DID515"
"BID5960","DID515"
"BID2430","DID1599"
"BID4314","DID1599"
"BID2430","DID619"
"BID4314","DID619"
"BID1595","DID2855"
"BID1584","DID1153"
"BID1584","DID1893"
"BID4472","DID1343"
"BID1491","DID1565"
"BID1995","DID2151"
"BID3347","DID2151"
"BID1995","DID980"
"BID3347","DID980"
"BID2870","DID1377"
"BID3115","DID1377"
"BID362","DID1377"
"BID4447","DID1377"
"BID2870","DID2280"
"BID3115","DID2280"
"BID362","DID2280"
"BID4447","DID2280"
"BID2870","DID600"
"BID3115","DID600"
"BID362","DID600"
"BID4447","DID600"
"BID2870","DID612"
"BID3115","DID612"
"BID362","DID612"
"BID4447","DID612"
"BID2712","DID907"
"BID3185","DID907"
"BID4737","DID907"
"BID5625","DID907"
"BID5976","DID907"
"BID1112","DID1266"
"BID2213","DID1266"
"BID3038","DID1266"
"BID3806","DID1266"
"BID5165","DID1266"
"BID5935","DID1266"
"BID1112","DID1543"
"BID2213","DID1543"
"BID3038","DID1543"
"BID3806","DID1543"
"BID5165","DID1543"
"BID5935","DID1543"
"BID2574","DID1919"
"BID360","DID1919"
"BID2574","DID2646"
"BID360","DID2646"
"BID5437","DID2584"
"BID5437","DID2733"
"BID2969","DID1178"
"BID3530","DID1178"
"BID5418","DID2382"
"BID5964","DID2382"
"BID5404","DID204"
"BID5404","DID295"
"BID2513","DID1161"
"BID2513","DID533"
"BID409","DID1283"
"BID5024","DID1858"
"BID519","DID1858"
"BID3642","DID2755"
"BID5279","DID2755"
"BID3642","DID276"
"BID5279","DID276"
"BID3239","DID1938"
"BID3430","DID1938"
"BID986","DID1938"
"BID3239","DID927"
"BID3430","DID927"
"BID986","DID927"
"BID1530","DID1564"
"BID2840","DID1564"
"BID3250","DID1564"
"BID4700","DID1564"
"BID69","DID1564"
"BID1530","DID2470"
"BID2840","DID2470"
"BID3250","DID2470"
"BID4700","DID2470"
"BID69","DID2470"
"BID5268","DID1418"
"BID1637","DID2639"
"BID3244","DID2639"
"BID747","DID733"
"BID3816","DID169"
"BID3816","DID801"
"BID4603","DID634"
"BID5644","DID634"
"BID5624","DID268"
"BID5184","DID1948"
"BID986","DID1948"
"BID1777","DID2576"
"BID1777","DID537"
"BID1159","DID113"
"BID2231","DID113"
"BID2961","DID113"
"BID5643","DID113"
"BID5796","DID113"
"BID1159","DID15"
"BID2231","DID15"
"BID2961","DID15"
"BID5643","DID15"
"BID5796","DID15"
"BID1159","DID1883"
"BID2231","DID1883"
"BID2961","DID1883"
"BID5643","DID1883"
"BID5796","DID1883"
"BID1159","DID781"
"BID2231","DID781"
"BID2961","DID781"
"BID5643","DID781"
"BID5796","DID781"
"BID1909","DID1077"
"BID2992","DID1077"
"BID2353","DID2699"
"BID2524","DID2699"
"BID4079","DID2699"
"BID856","DID2699"
"BID884","DID2699"
"BID1480","DID1113"
"BID908","DID1113"
"BID1349","DID1515"
"BID1349","DID2193"
"BID1349","DID2200"
"BID1349","DID2619"
"BID1349","DID2752"
"BID3099","DID1152"
"BID1261","DID1607"
"BID1911","DID1607"
"BID1858","DID2577"
"BID2854","DID2577"
"BID1858","DID2887"
"BID2854","DID2887"
"BID939","DID2505"
"BID939","DID2752"
"BID3001","DID2271"
"BID1106","DID1514"
"BID1106","DID1650"
"BID2522","DID1089"
"BID799","DID1089"
"BID2522","DID1115"
"BID799","DID1115"
"BID2522","DID1338"
"BID799","DID1338"
"BID2522","DID1616"
"BID799","DID1616"
"BID2522","DID243"
"BID799","DID243"
