CID,BID
CID1,BID1806
CID1,BID2303
CID1,BID2724
CID1,BID4056
CID1,BID4750
CID1,BID5221
CID2,BID3782
CID2,BID5558
CID3,BID1286
CID4,BID1153
CID5,BID5643
CID6,BID2388
CID6,BID77
CID7,BID1930
CID7,BID4970
CID8,BID210
CID8,BID4237
CID9,BID1440
CID9,BID1933
CID9,BID2595
CID9,BID3550
CID9,BID5071
CID10,BID1491
CID10,BID5915
CID11,BID5805
CID12,BID4212
CID13,BID2934
CID14,BID3884
CID15,BID3498
CID15,BID4845
CID15,BID5751
CID15,BID5787
CID16,BID4632
CID17,BID273
CID17,BID3225
CID18,BID4406
CID18,BID5960
CID19,BID2430
CID19,BID4314
CID20,BID1595
CID21,BID1584
CID22,BID4472
CID23,BID1491
CID24,BID1995
CID24,BID3347
CID25,BID2870
CID25,BID3115
CID25,BID362
CID25,BID4447
CID26,BID2712
CID26,BID3185
CID26,BID4737
CID26,BID5625
CID26,BID5976
CID27,BID1112
CID27,BID2213
CID27,BID3038
CID27,BID3806
CID27,BID5165
CID27,BID5935
CID28,BID2574
CID28,BID360
CID29,BID5437
CID30,BID2969
CID30,BID3530
CID31,BID5418
CID31,BID5964
CID32,BID5404
CID33,BID2513
CID34,BID409
CID35,BID5024
CID35,BID519
CID36,BID3642
CID36,BID5279
CID37,BID3239
CID37,BID3430
CID37,BID986
CID38,BID1530
CID38,BID2840
CID38,BID3250
CID38,BID4700
CID38,BID69
CID39,BID5268
CID40,BID1637
CID40,BID3244
CID41,BID747
CID42,BID3816
CID43,BID4603
CID43,BID5644
CID44,BID5624
CID45,BID5184
CID45,BID986
CID46,BID1777
CID47,BID1159
CID47,BID2231
CID47,BID2961
CID47,BID5643
CID47,BID5796
CID48,BID1909
CID48,BID2992
CID49,BID2353
CID49,BID2524
CID49,BID4079
CID49,BID856
CID49,BID884
CID50,BID1480
CID50,BID908
CID51,BID1349
CID52,BID3099
CID53,BID1261
CID53,BID1911
CID54,BID1858
CID54,BID2854
CID55,BID939
CID56,BID3001
CID57,BID1106
CID58,BID2522
CID58,BID799
CID59,BID3394
CID59,BID4075
CID60,BID2109
CID60,BID3508
CID60,BID3635
CID60,BID3805
CID60,BID4120
CID60,BID4922
CID61,BID1553
CID62,BID2238
CID62,BID358
CID63,BID4157
CID64,BID1908
CID64,BID2271
CID64,BID4039
CID64,BID5664
CID64,BID845
CID64,BID852
CID65,BID2264
CID65,BID2837
CID65,BID3939
CID65,BID4095
