"BID","DID"
"BID1211","DID331"
"BID777","DID331"
"BID1538","DID1200"
"BID2991","DID1200"
"BID2331","DID854"
"BID2438","DID854"
"BID1308","DID501"
"BID1892","DID501"
"BID2243","DID501"
"BID2337","DID501"
"BID889","DID501"
"BID134","DID850"
"BID1945","DID850"
"BID1994","DID850"
"BID214","DID850"
"BID2414","DID850"
"BID2157","DID32"
"BID2666","DID32"
"BID2717","DID32"
"BID282","DID32"
"BID2992","DID32"
"BID1264","DID789"
"BID1692","DID789"
"BID1695","DID789"
"BID1829","DID789"
"BID1934","DID789"
"BID249","DID789"
"BID1523","DID54"
"BID2090","DID54"
"BID2131","DID54"
"BID2157","DID54"
"BID2172","DID54"
"BID2616","DID54"
"BID2963","DID165"
"BID454","DID165"
"BID2064","DID781"
"BID2472","DID781"
"BID664","DID781"
"BID1412","DID13"
"BID1606","DID13"
"BID2227","DID13"
"BID827","DID13"
"BID1889","DID1053"
"BID2426","DID1053"
"BID2519","DID1053"
"BID2706","DID1053"
"BID2814","DID1053"
"BID679","DID1053"
"BID1064","DID353"
"BID1933","DID353"
"BID210","DID353"
"BID434","DID353"
"BID1001","DID945"
"BID1887","DID945"
"BID2698","DID945"
"BID518","DID945"
"BID636","DID945"
"BID1312","DID1419"
"BID1548","DID1419"
"BID2066","DID1419"
"BID2646","DID1419"
"BID316","DID1419"
"BID1257","DID978"
"BID1998","DID978"
"BID252","DID978"
"BID391","DID978"
"BID978","DID978"
"BID985","DID978"
"BID1289","DID888"
"BID2042","DID888"
"BID2389","DID888"
"BID2942","DID888"
"BID1023","DID147"
"BID1990","DID147"
"BID1118","DID689"
"BID1472","DID689"
"BID2359","DID689"
"BID2914","DID689"
"BID704","DID689"
"BID765","DID689"
"BID1546","DID399"
"BID2903","DID399"
"BID292","DID399"
"BID713","DID399"
"BID1147","DID392"
"BID2471","DID392"
"BID2554","DID392"
"BID2787","DID392"
"BID2935","DID392"
"BID1011","DID463"
"BID2037","DID463"
"BID2215","DID463"
"BID445","DID463"
"BID626","DID463"
"BID701","DID463"
"BID2821","DID466"
"BID407","DID466"
"BID634","DID466"
"BID1787","DID1437"
"BID1927","DID1437"
"BID2090","DID1437"
"BID2140","DID1437"
"BID2241","DID1437"
"BID1404","DID723"
"BID1420","DID723"
"BID1843","DID723"
"BID2736","DID723"
"BID1771","DID1119"
"BID299","DID1119"
"BID602","DID1119"
"BID709","DID1119"
"BID1080","DID129"
"BID1677","DID129"
"BID2005","DID129"
"BID582","DID129"
"BID737","DID129"
"BID868","DID129"
"BID1020","DID370"
"BID116","DID370"
"BID1225","DID370"
"BID1450","DID370"
"BID2284","DID370"
"BID2916","DID370"
"BID1255","DID489"
"BID2002","DID489"
"BID2005","DID489"
"BID2065","DID489"
"BID2940","DID489"
"BID516","DID489"
"BID146","DID18"
"BID1746","DID18"
"BID222","DID18"
"BID2551","DID18"
"BID2963","DID18"
"BID1078","DID518"
"BID1119","DID518"
"BID1921","DID518"
"BID2381","DID518"
"BID2971","DID518"
"BID785","DID518"
"BID1952","DID974"
"BID2116","DID974"
"BID2181","DID974"
"BID2300","DID974"
"BID785","DID974"
"BID1667","DID269"
"BID1842","DID269"
"BID2061","DID269"
"BID243","DID269"
"BID504","DID269"
"BID993","DID269"
"BID2420","DID419"
"BID2437","DID419"
"BID2644","DID419"
"BID2824","DID419"
"BID893","DID419"
"BID90","DID419"
"BID1487","DID1364"
"BID1516","DID1364"
"BID2019","DID1364"
"BID2934","DID1364"
"BID1070","DID698"
"BID1116","DID698"
"BID2328","DID698"
"BID2476","DID698"
"BID321","DID698"
"BID631","DID698"
"BID2790","DID154"
"BID566","DID154"
"BID586","DID154"
"BID67","DID154"
"BID1914","DID910"
"BID950","DID910"
"BID1293","DID996"
"BID2716","DID996"
"BID1003","DID1288"
"BID2133","DID1288"
