"BID","DID"
"BID2176","DID1036"
"BID2176","DID2364"
"BID2176","DID2458"
"BID2176","DID2559"
"BID2176","DID2836"
"BID2176","DID835"
"BID2179","DID1036"
"BID2179","DID2364"
"BID2179","DID2458"
"BID2179","DID2559"
"BID2179","DID2836"
"BID2179","DID835"
"BID3612","DID1036"
"BID3612","DID2364"
"BID3612","DID2458"
"BID3612","DID2559"
"BID3612","DID2836"
"BID3612","DID835"
"BID4974","DID1036"
"BID4974","DID2364"
"BID4974","DID2458"
"BID4974","DID2559"
"BID4974","DID2836"
"BID4974","DID835"
"BID2069","DID1877"
"BID2069","DID248"
"BID2069","DID405"
"BID2069","DID411"
"BID400","DID1877"
"BID400","DID248"
"BID400","DID405"
"BID400","DID411"
"BID4086","DID1877"
"BID4086","DID248"
"BID4086","DID405"
"BID4086","DID411"
"BID5534","DID1877"
"BID5534","DID248"
"BID5534","DID405"
"BID5534","DID411"
"BID557","DID1877"
"BID557","DID248"
"BID557","DID405"
"BID557","DID411"
"BID603","DID1877"
"BID603","DID248"
"BID603","DID405"
"BID603","DID411"
"BID2183","DID1407"
"BID2183","DID1753"
"BID2183","DID904"
"BID498","DID1407"
"BID498","DID1753"
"BID498","DID904"
"BID1776","DID1096"
"BID1776","DID1387"
"BID1776","DID1518"
"BID1776","DID285"
"BID1776","DID676"
"BID2631","DID1096"
"BID2631","DID1387"
"BID2631","DID1518"
"BID2631","DID285"
"BID2631","DID676"
"BID2808","DID1096"
"BID2808","DID1387"
"BID2808","DID1518"
"BID2808","DID285"
"BID2808","DID676"
"BID2990","DID1096"
"BID2990","DID1387"
"BID2990","DID1518"
"BID2990","DID285"
"BID2990","DID676"
"BID3649","DID1096"
"BID3649","DID1387"
"BID3649","DID1518"
"BID3649","DID285"
"BID3649","DID676"
"BID5039","DID1096"
"BID5039","DID1387"
"BID5039","DID1518"
"BID5039","DID285"
"BID5039","DID676"
"BID5410","DID1096"
"BID5410","DID1387"
"BID5410","DID1518"
"BID5410","DID285"
"BID5410","DID676"
"BID3910","DID1259"
"BID3910","DID2095"
"BID3910","DID2372"
"BID3910","DID2649"
"BID3910","DID2770"
"BID3910","DID2778"
"BID3910","DID716"
"BID1598","DID2505"
"BID1598","DID565"
"BID1602","DID2505"
"BID1602","DID565"
"BID3819","DID2505"
"BID3819","DID565"
"BID1369","DID1568"
"BID1369","DID2294"
"BID1369","DID230"
"BID1369","DID45"
"BID1369","DID957"
"BID1534","DID1568"
"BID1534","DID2294"
"BID1534","DID230"
"BID1534","DID45"
"BID1534","DID957"
"BID2358","DID1568"
"BID2358","DID2294"
"BID2358","DID230"
"BID2358","DID45"
"BID2358","DID957"
"BID354","DID1568"
"BID354","DID2294"
"BID354","DID230"
"BID354","DID45"
"BID354","DID957"
"BID3546","DID1568"
"BID3546","DID2294"
"BID3546","DID230"
"BID3546","DID45"
"BID3546","DID957"
"BID4784","DID1568"
"BID4784","DID2294"
"BID4784","DID230"
"BID4784","DID45"
"BID4784","DID957"
"BID5194","DID1568"
"BID5194","DID2294"
"BID5194","DID230"
"BID5194","DID45"
"BID5194","DID957"
"BID1864","DID1995"
"BID1864","DID205"
"BID1864","DID375"
"BID196","DID1995"
"BID196","DID205"
"BID196","DID375"
"BID2017","DID1995"
"BID2017","DID205"
"BID2017","DID375"
"BID2971","DID1995"
"BID2971","DID205"
"BID2971","DID375"
"BID422","DID1995"
"BID422","DID205"
"BID422","DID375"
"BID564","DID1995"
"BID564","DID205"
"BID564","DID375"
"BID1030","DID1606"
"BID1030","DID2393"
"BID1252","DID1606"
"BID1252","DID2393"
"BID1459","DID1606"
"BID1459","DID2393"
"BID179","DID1606"
"BID179","DID2393"
"BID3491","DID1606"
"BID3491","DID2393"
"BID33","DID1425"
"BID33","DID1669"
"BID33","DID2146"
"BID33","DID2947"
"BID33","DID442"
"BID33","DID778"
"BID3360","DID1425"
"BID3360","DID1669"
"BID3360","DID2146"
"BID3360","DID2947"
"BID3360","DID442"
"BID3360","DID778"
"BID2476","DID1713"
"BID2476","DID2010"
"BID2476","DID2142"
"BID2476","DID2781"
"BID2476","DID341"
"BID2476","DID422"
"BID2476","DID585"
"BID4729","DID1713"
"BID4729","DID2010"
"BID4729","DID2142"
"BID4729","DID2781"
"BID4729","DID341"
"BID4729","DID422"
"BID4729","DID585"
"BID1045","DID1088"
"BID1045","DID1508"
"BID1045","DID208"
"BID1045","DID2596"
"BID1045","DID2885"
"BID1045","DID397"
"BID1045","DID654"
"BID1045","DID776"
"BID2163","DID1088"
"BID2163","DID1508"
"BID2163","DID208"
"BID2163","DID2596"
"BID2163","DID2885"
"BID2163","DID397"
"BID2163","DID654"
"BID2163","DID776"
"BID2224","DID1088"
"BID2224","DID1508"
"BID2224","DID208"
"BID2224","DID2596"
"BID2224","DID2885"
"BID2224","DID397"
"BID2224","DID654"
"BID2224","DID776"
"BID4916","DID1088"
"BID4916","DID1508"
"BID4916","DID208"
"BID4916","DID2596"
"BID4916","DID2885"
"BID4916","DID397"
"BID4916","DID654"
"BID4916","DID776"
"BID5052","DID1088"
"BID5052","DID1508"
"BID5052","DID208"
"BID5052","DID2596"
"BID5052","DID2885"
"BID5052","DID397"
"BID5052","DID654"
"BID5052","DID776"
"BID5440","DID1088"
"BID5440","DID1508"
"BID5440","DID208"
"BID5440","DID2596"
"BID5440","DID2885"
"BID5440","DID397"
"BID5440","DID654"
"BID5440","DID776"
"BID5769","DID1088"
"BID5769","DID1508"
"BID5769","DID208"
"BID5769","DID2596"
"BID5769","DID2885"
"BID5769","DID397"
"BID5769","DID654"
"BID5769","DID776"
"BID3517","DID3000"
"BID747","DID1928"
"BID747","DID2083"
"BID747","DID2540"
"BID747","DID2884"
"BID2129","DID1177"
"BID2129","DID1250"
"BID2129","DID1319"
"BID2129","DID1859"
"BID2129","DID237"
"BID2129","DID2772"
"BID2129","DID2916"
"BID2129","DID95"
"BID3525","DID1177"
"BID3525","DID1250"
"BID3525","DID1319"
"BID3525","DID1859"
"BID3525","DID237"
"BID3525","DID2772"
"BID3525","DID2916"
"BID3525","DID95"
"BID4406","DID1177"
"BID4406","DID1250"
"BID4406","DID1319"
"BID4406","DID1859"
"BID4406","DID237"
"BID4406","DID2772"
"BID4406","DID2916"
"BID4406","DID95"
"BID5092","DID1177"
"BID5092","DID1250"
"BID5092","DID1319"
"BID5092","DID1859"
"BID5092","DID237"
"BID5092","DID2772"
"BID5092","DID2916"
"BID5092","DID95"
"BID5109","DID1177"
"BID5109","DID1250"
"BID5109","DID1319"
"BID5109","DID1859"
"BID5109","DID237"
"BID5109","DID2772"
"BID5109","DID2916"
"BID5109","DID95"
"BID803","DID1177"
"BID803","DID1250"
"BID803","DID1319"
"BID803","DID1859"
"BID803","DID237"
"BID803","DID2772"
"BID803","DID2916"
"BID803","DID95"
"BID2076","DID2227"
"BID2977","DID2227"
"BID4163","DID2227"
"BID4486","DID2227"
"BID4697","DID2227"
"BID5645","DID2227"
"BID865","DID2227"
"BID2355","DID225"
"BID2355","DID2980"
"BID2355","DID968"
"BID3284","DID225"
"BID3284","DID2980"
"BID3284","DID968"
"BID4379","DID225"
"BID4379","DID2980"
"BID4379","DID968"
"BID5522","DID225"
"BID5522","DID2980"
"BID5522","DID968"
"BID6000","DID225"
"BID6000","DID2980"
"BID6000","DID968"
"BID84","DID225"
"BID84","DID2980"
"BID84","DID968"
"BID1158","DID1441"
"BID1158","DID182"
"BID1158","DID1955"
"BID1158","DID2646"
"BID1158","DID549"
"BID2842","DID1441"
"BID2842","DID182"
"BID2842","DID1955"
"BID2842","DID2646"
"BID2842","DID549"
"BID407","DID1441"
"BID407","DID182"
"BID407","DID1955"
"BID407","DID2646"
"BID407","DID549"
"BID5324","DID1441"
"BID5324","DID182"
"BID5324","DID1955"
"BID5324","DID2646"
"BID5324","DID549"
"BID652","DID1441"
"BID652","DID182"
"BID652","DID1955"
"BID652","DID2646"
"BID652","DID549"
"BID1440","DID1595"
"BID1440","DID2255"
"BID1440","DID305"
"BID1440","DID67"
"BID1728","DID1595"
"BID1728","DID2255"
"BID1728","DID305"
"BID1728","DID67"
"BID2619","DID1595"
"BID2619","DID2255"
"BID2619","DID305"
"BID2619","DID67"
"BID4777","DID1595"
"BID4777","DID2255"
"BID4777","DID305"
"BID4777","DID67"
"BID781","DID1595"
"BID781","DID2255"
"BID781","DID305"
"BID781","DID67"
"BID1463","DID1384"
"BID1463","DID1990"
"BID1463","DID2093"
"BID1463","DID2567"
"BID1463","DID2618"
"BID1463","DID2704"
"BID1463","DID380"
"BID3376","DID1384"
"BID3376","DID1990"
"BID3376","DID2093"
"BID3376","DID2567"
"BID3376","DID2618"
"BID3376","DID2704"
"BID3376","DID380"
"BID3536","DID1384"
"BID3536","DID1990"
"BID3536","DID2093"
"BID3536","DID2567"
"BID3536","DID2618"
"BID3536","DID2704"
"BID3536","DID380"
"BID3570","DID1384"
"BID3570","DID1990"
"BID3570","DID2093"
"BID3570","DID2567"
"BID3570","DID2618"
"BID3570","DID2704"
"BID3570","DID380"
"BID3787","DID1384"
"BID3787","DID1990"
"BID3787","DID2093"
"BID3787","DID2567"
"BID3787","DID2618"
"BID3787","DID2704"
"BID3787","DID380"
"BID891","DID1384"
"BID891","DID1990"
"BID891","DID2093"
"BID891","DID2567"
"BID891","DID2618"
"BID891","DID2704"
"BID891","DID380"
"BID3499","DID1556"
"BID3499","DID212"
"BID3499","DID2852"
"BID3499","DID441"
"BID3499","DID860"
"BID40","DID1556"
"BID40","DID212"
"BID40","DID2852"
"BID40","DID441"
"BID40","DID860"
"BID3557","DID2332"
"BID3557","DID2381"
"BID3557","DID2458"
"BID3557","DID2626"
"BID3557","DID947"
"BID5835","DID2332"
"BID5835","DID2381"
"BID5835","DID2458"
"BID5835","DID2626"
"BID5835","DID947"
"BID1438","DID1002"
"BID2202","DID1002"
"BID3360","DID1002"
"BID4238","DID1002"
"BID5353","DID1002"
"BID1290","DID1000"
"BID1290","DID1226"
"BID1290","DID1306"
"BID1290","DID1560"
"BID1290","DID1578"
"BID1290","DID1593"
"BID1290","DID2442"
"BID2534","DID1000"
"BID2534","DID1226"
"BID2534","DID1306"
"BID2534","DID1560"
"BID2534","DID1578"
"BID2534","DID1593"
"BID2534","DID2442"
"BID763","DID1000"
"BID763","DID1226"
"BID763","DID1306"
"BID763","DID1560"
"BID763","DID1578"
"BID763","DID1593"
"BID763","DID2442"
"BID2442","DID1056"
"BID2442","DID2487"
"BID2442","DID736"
"BID2872","DID1056"
"BID2872","DID2487"
"BID2872","DID736"
"BID288","DID1056"
"BID288","DID2487"
"BID288","DID736"
"BID1393","DID1550"
"BID1393","DID2364"
"BID1768","DID1550"
"BID1768","DID2364"
"BID1897","DID1550"
"BID1897","DID2364"
"BID535","DID1550"
"BID535","DID2364"
"BID5882","DID2179"
"BID2831","DID758"
"BID2831","DID882"
"BID1046","DID1240"
"BID1046","DID1694"
"BID1046","DID1725"
"BID1046","DID2798"
"BID1046","DID512"
"BID1046","DID55"
"BID1046","DID590"
"BID1046","DID879"
"BID2860","DID1240"
"BID2860","DID1694"
"BID2860","DID1725"
"BID2860","DID2798"
"BID2860","DID512"
"BID2860","DID55"
"BID2860","DID590"
"BID2860","DID879"
"BID4299","DID1240"
"BID4299","DID1694"
"BID4299","DID1725"
"BID4299","DID2798"
"BID4299","DID512"
"BID4299","DID55"
"BID4299","DID590"
"BID4299","DID879"
"BID4518","DID1240"
"BID4518","DID1694"
"BID4518","DID1725"
"BID4518","DID2798"
"BID4518","DID512"
"BID4518","DID55"
"BID4518","DID590"
"BID4518","DID879"
"BID4576","DID1240"
"BID4576","DID1694"
"BID4576","DID1725"
"BID4576","DID2798"
"BID4576","DID512"
"BID4576","DID55"
"BID4576","DID590"
"BID4576","DID879"
"BID720","DID1240"
"BID720","DID1694"
"BID720","DID1725"
"BID720","DID2798"
"BID720","DID512"
"BID720","DID55"
"BID720","DID590"
"BID720","DID879"
"BID759","DID1240"
"BID759","DID1694"
"BID759","DID1725"
"BID759","DID2798"
"BID759","DID512"
"BID759","DID55"
"BID759","DID590"
"BID759","DID879"
"BID2898","DID1145"
"BID2898","DID1284"
"BID2898","DID2461"
"BID2898","DID2938"
"BID4937","DID1145"
"BID4937","DID1284"
"BID4937","DID2461"
"BID4937","DID2938"
"BID5682","DID1145"
"BID5682","DID1284"
"BID5682","DID2461"
"BID5682","DID2938"
"BID395","DID2218"
"BID395","DID296"
"BID395","DID388"
"BID5517","DID2218"
"BID5517","DID296"
"BID5517","DID388"
"BID1784","DID1277"
"BID1784","DID2039"
"BID1784","DID2128"
"BID1784","DID249"
"BID1784","DID2568"
"BID1784","DID2770"
"BID1784","DID2982"
"BID1784","DID3000"
"BID1854","DID1277"
"BID1854","DID2039"
"BID1854","DID2128"
"BID1854","DID249"
"BID1854","DID2568"
"BID1854","DID2770"
"BID1854","DID2982"
"BID1854","DID3000"
"BID1876","DID1277"
"BID1876","DID2039"
"BID1876","DID2128"
"BID1876","DID249"
"BID1876","DID2568"
"BID1876","DID2770"
"BID1876","DID2982"
"BID1876","DID3000"
"BID1928","DID1277"
"BID1928","DID2039"
"BID1928","DID2128"
"BID1928","DID249"
"BID1928","DID2568"
"BID1928","DID2770"
"BID1928","DID2982"
"BID1928","DID3000"
"BID2927","DID1277"
"BID2927","DID2039"
"BID2927","DID2128"
"BID2927","DID249"
"BID2927","DID2568"
"BID2927","DID2770"
"BID2927","DID2982"
"BID2927","DID3000"
"BID3612","DID1277"
"BID3612","DID2039"
"BID3612","DID2128"
"BID3612","DID249"
"BID3612","DID2568"
"BID3612","DID2770"
"BID3612","DID2982"
"BID3612","DID3000"
"BID5508","DID1277"
"BID5508","DID2039"
"BID5508","DID2128"
"BID5508","DID249"
"BID5508","DID2568"
"BID5508","DID2770"
"BID5508","DID2982"
"BID5508","DID3000"
"BID1700","DID1695"
"BID1700","DID2398"
"BID1700","DID561"
"BID2169","DID1695"
"BID2169","DID2398"
"BID2169","DID561"
"BID3076","DID1695"
"BID3076","DID2398"
"BID3076","DID561"
"BID5009","DID1695"
"BID5009","DID2398"
"BID5009","DID561"
"BID5174","DID1695"
"BID5174","DID2398"
"BID5174","DID561"
"BID5841","DID1695"
"BID5841","DID2398"
"BID5841","DID561"
"BID1863","DID1310"
"BID1863","DID1604"
"BID1863","DID1635"
"BID1863","DID530"
"BID2093","DID1310"
"BID2093","DID1604"
"BID2093","DID1635"
"BID2093","DID530"
"BID3180","DID1310"
"BID3180","DID1604"
"BID3180","DID1635"
"BID3180","DID530"
"BID3446","DID1310"
"BID3446","DID1604"
"BID3446","DID1635"
"BID3446","DID530"
"BID4195","DID1310"
"BID4195","DID1604"
"BID4195","DID1635"
"BID4195","DID530"
"BID554","DID1310"
"BID554","DID1604"
"BID554","DID1635"
"BID554","DID530"
"BID812","DID1310"
"BID812","DID1604"
"BID812","DID1635"
"BID812","DID530"
"BID2164","DID2001"
"BID225","DID2001"
"BID2329","DID2001"
"BID2564","DID2001"
"BID3999","DID2001"
"BID4147","DID2001"
"BID4219","DID2001"
"BID1812","DID1008"
"BID1812","DID1258"
"BID1812","DID1437"
"BID1812","DID1511"
"BID1812","DID1512"
"BID1812","DID266"
"BID1812","DID2750"
"BID1812","DID604"
"BID2075","DID1008"
"BID2075","DID1258"
"BID2075","DID1437"
"BID2075","DID1511"
"BID2075","DID1512"
"BID2075","DID266"
"BID2075","DID2750"
"BID2075","DID604"
"BID4009","DID1008"
"BID4009","DID1258"
"BID4009","DID1437"
"BID4009","DID1511"
"BID4009","DID1512"
"BID4009","DID266"
"BID4009","DID2750"
"BID4009","DID604"
"BID4327","DID1008"
