CID,BID
CID1,BID2176
CID1,BID2179
CID1,BID3612
CID1,BID4974
CID2,BID2069
CID2,BID400
CID2,BID4086
CID2,BID5534
CID2,BID557
CID2,BID603
CID3,BID2183
CID3,BID498
CID4,BID1776
CID4,BID2631
CID4,BID2808
CID4,BID2990
CID4,BID3649
CID4,BID5039
CID4,BID5410
CID5,BID3910
CID6,BID1598
CID6,BID1602
CID6,BID3819
CID7,BID1369
CID7,BID1534
CID7,BID2358
CID7,BID354
CID7,BID3546
CID7,BID4784
CID7,BID5194
CID8,BID1864
CID8,BID196
CID8,BID2017
CID8,BID2971
CID8,BID422
CID8,BID564
CID9,BID1030
CID9,BID1252
CID9,BID1459
CID9,BID179
CID9,BID3491
CID10,BID33
CID10,BID3360
CID11,BID2476
CID11,BID4729
CID12,BID1045
CID12,BID2163
CID12,BID2224
CID12,BID4916
CID12,BID5052
CID12,BID5440
CID12,BID5769
CID13,BID3517
CID14,BID747
CID15,BID2129
CID15,BID3525
CID15,BID4406
CID15,BID5092
CID15,BID5109
CID15,BID803
CID16,BID2076
CID16,BID2977
CID16,BID4163
CID16,BID4486
CID16,BID4697
CID16,BID5645
CID16,BID865
CID17,BID2355
CID17,BID3284
CID17,BID4379
CID17,BID5522
CID17,BID6000
CID17,BID84
CID18,BID1158
CID18,BID2842
CID18,BID407
CID18,BID5324
CID18,BID652
CID19,BID1440
CID19,BID1728
CID19,BID2619
CID19,BID4777
CID19,BID781
CID20,BID1463
CID20,BID3376
CID20,BID3536
CID20,BID3570
CID20,BID3787
CID20,BID891
CID21,BID3499
CID21,BID40
CID22,BID3557
CID22,BID5835
CID23,BID1438
CID23,BID2202
CID23,BID3360
CID23,BID4238
CID23,BID5353
CID24,BID1290
CID24,BID2534
CID24,BID763
CID25,BID2442
CID25,BID2872
CID25,BID288
CID26,BID1393
CID26,BID1768
CID26,BID1897
CID26,BID535
CID27,BID5882
CID28,BID2831
CID29,BID1046
CID29,BID2860
CID29,BID4299
CID29,BID4518
CID29,BID4576
CID29,BID720
CID29,BID759
CID30,BID2898
CID30,BID4937
CID30,BID5682
CID31,BID395
CID31,BID5517
CID32,BID1784
CID32,BID1854
CID32,BID1876
CID32,BID1928
CID32,BID2927
CID32,BID3612
CID32,BID5508
CID33,BID1700
CID33,BID2169
CID33,BID3076
CID33,BID5009
CID33,BID5174
CID33,BID5841
CID34,BID1863
CID34,BID2093
CID34,BID3180
CID34,BID3446
CID34,BID4195
CID34,BID554
CID34,BID812
CID35,BID2164
CID35,BID225
CID35,BID2329
CID35,BID2564
CID35,BID3999
CID35,BID4147
CID35,BID4219
CID36,BID1812
CID36,BID2075
CID36,BID4009
CID36,BID4327
CID36,BID4528
CID37,BID3693
CID37,BID3979
CID38,BID2129
CID38,BID2350
CID38,BID2681
CID38,BID384
CID38,BID4447
CID38,BID4694
CID38,BID784
CID39,BID1915
CID39,BID2586
CID39,BID3717
CID39,BID3919
CID39,BID398
CID39,BID5436
CID39,BID762
CID40,BID5599
CID41,BID1570
CID41,BID4543
CID41,BID5406
CID41,BID568
CID41,BID750
CID42,BID2428
CID42,BID5202
CID43,BID3135
CID43,BID3995
CID43,BID5206
CID43,BID5241
CID44,BID3869
CID45,BID3365
CID45,BID3720
CID45,BID3855
CID45,BID5675
CID46,BID1821
CID46,BID2352
CID46,BID2701
CID46,BID3968
CID46,BID5675
CID46,BID5730
CID46,BID731
CID47,BID1829
CID47,BID2377
CID47,BID2569
CID47,BID5004
CID47,BID5267
CID47,BID976
CID48,BID2316
CID48,BID3478
CID48,BID3690
CID48,BID4856
CID49,BID424
CID49,BID522
CID50,BID1088
CID50,BID2339
CID50,BID2791
CID50,BID4241
CID50,BID4541
CID50,BID999
CID51,BID4053
CID51,BID4956
CID51,BID690
CID52,BID1964
CID52,BID2069
CID52,BID2724
CID52,BID4912
CID52,BID5587
CID52,BID5973
CID53,BID1408
CID53,BID170
CID53,BID5509
CID54,BID1058
CID54,BID1297
CID54,BID2298
CID54,BID3478
CID54,BID4529
CID54,BID5157
CID55,BID3453
CID55,BID5175
CID55,BID67
CID56,BID114
CID56,BID1689
CID56,BID301
CID56,BID3319
CID56,BID3500
CID56,BID4624
CID56,BID480
CID57,BID5722
CID58,BID2099
CID58,BID2329
CID58,BID2496
CID58,BID3176
CID59,BID1154
CID59,BID144
CID59,BID2279
CID59,BID3412
CID59,BID4956
CID59,BID5203
CID60,BID1196
CID60,BID4777
CID61,BID163
CID61,BID2464
CID61,BID423
CID61,BID4455
CID62,BID3150
CID62,BID331
CID62,BID372
CID62,BID4405
CID62,BID4494
CID62,BID5075
CID63,BID2248
CID63,BID2688
CID63,BID2707
CID63,BID2709
CID63,BID4540
CID63,BID5538
CID64,BID2321
CID64,BID2395
CID64,BID2425
CID64,BID5200
CID64,BID751
CID65,BID2831
CID65,BID4761
CID65,BID587
CID65,BID633
CID66,BID1530
CID66,BID1936
CID66,BID2175
CID66,BID5613
CID66,BID5875
CID66,BID880
CID67,BID1796
CID67,BID3293
CID67,BID4894
CID68,BID2798
CID68,BID5198
CID69,BID1730
CID69,BID2830
CID69,BID3632
CID69,BID3712
CID69,BID4397
CID70,BID1267
CID70,BID1993
CID70,BID2260
CID70,BID244
CID71,BID1012
CID71,BID4265
CID71,BID4843
CID72,BID2053
CID72,BID5882
CID72,BID822
CID73,BID5374
CID74,BID2427
CID74,BID5267
CID74,BID580
CID74,BID5864
CID75,BID1115
CID75,BID1404
CID75,BID2181
CID75,BID3102
CID75,BID3629
CID75,BID3806
CID75,BID946
CID76,BID1091
CID76,BID1804
CID76,BID4678
CID76,BID5217
CID76,BID568
CID76,BID5783
CID76,BID5958
CID77,BID1790
CID77,BID198
CID77,BID3288
CID77,BID4118
CID77,BID4367
CID77,BID5732
CID78,BID1127
CID78,BID3109
CID78,BID5364
CID78,BID917
CID79,BID1082
CID79,BID2138
CID79,BID3233
CID79,BID3969
CID80,BID1315
CID80,BID51
CID81,BID3605
CID81,BID95
CID82,BID1448
CID82,BID1652
CID82,BID1689
CID82,BID3735
CID82,BID3801
CID82,BID4837
CID82,BID5908
CID83,BID1911
CID83,BID326
CID83,BID357
CID83,BID3882
CID83,BID4996
CID83,BID5694
CID83,BID5776
CID84,BID4383
CID85,BID1531
CID85,BID2758
CID85,BID3377
CID85,BID3944
CID85,BID4074
CID85,BID4449
CID85,BID4921
CID86,BID1985
CID86,BID2261
CID87,BID2198
CID87,BID2429
CID87,BID2477
CID87,BID5940
CID88,BID1049
CID88,BID1919
CID88,BID3850
CID88,BID4030
CID88,BID4113
CID88,BID4545
CID89,BID104
CID89,BID1051
CID89,BID1893
CID89,BID3092
CID89,BID3184
CID89,BID4025
CID90,BID1556
CID90,BID3344
CID90,BID3421
CID90,BID4908
CID90,BID5202
CID91,BID5858
CID92,BID3126
CID92,BID3226
CID92,BID4800
CID92,BID5144
CID92,BID5439
CID92,BID5663
CID93,BID114
CID93,BID2163
CID93,BID3572
CID93,BID3670
