"BID","DID"
"BID2208","DID641"
"BID2788","DID641"
"BID2208","DID655"
"BID2788","DID655"
"BID2652","DID420"
"BID3612","DID420"
"BID2652","DID5"
"BID3612","DID5"
"BID579","DID553"
"BID85","DID553"
"BID579","DID874"
"BID85","DID874"
"BID152","DID928"
"BID405","DID928"
"BID152","DID970"
"BID405","DID970"
"BID3334","DID463"
"BID934","DID463"
"BID3334","DID583"
"BID934","DID583"
"BID193","DID286"
"BID273","DID286"
"BID193","DID304"
"BID273","DID304"
"BID2257","DID227"
"BID3311","DID227"
"BID2257","DID504"
"BID3311","DID504"
"BID3772","DID174"
"BID440","DID174"
"BID3772","DID931"
"BID440","DID931"
"BID2186","DID266"
"BID986","DID266"
"BID2186","DID834"
"BID986","DID834"
"BID2316","DID230"
"BID3848","DID230"
"BID2316","DID396"
"BID3848","DID396"
"BID2892","DID358"
"BID3873","DID358"
"BID2892","DID388"
"BID3873","DID388"
"BID2067","DID200"
"BID2989","DID200"
"BID2067","DID3"
"BID2989","DID3"
"BID1105","DID589"
"BID1908","DID589"
"BID1105","DID889"
"BID1908","DID889"
"BID2663","DID440"
"BID875","DID440"
"BID2663","DID577"
"BID875","DID577"
"BID2028","DID214"
"BID546","DID214"
"BID2028","DID54"
"BID546","DID54"
"BID157","DID214"
"BID3810","DID214"
"BID157","DID477"
"BID3810","DID477"
"BID1862","DID442"
"BID3078","DID442"
"BID1862","DID72"
"BID3078","DID72"
"BID1925","DID394"
"BID592","DID394"
"BID1925","DID990"
"BID592","DID990"
"BID2044","DID605"
"BID3932","DID605"
"BID2044","DID833"
"BID3932","DID833"
"BID2971","DID395"
"BID965","DID395"
"BID2971","DID827"
"BID965","DID827"
"BID3782","DID707"
"BID497","DID707"
"BID3782","DID94"
"BID497","DID94"
"BID3845","DID9"
"BID750","DID9"
"BID3845","DID903"
"BID750","DID903"
"BID2170","DID244"
"BID993","DID244"
"BID2170","DID524"
"BID993","DID524"
"BID2377","DID368"
"BID522","DID368"
"BID2377","DID952"
"BID522","DID952"
"BID1353","DID121"
"BID251","DID121"
"BID1353","DID286"
"BID251","DID286"
"BID1316","DID175"
"BID2810","DID175"
"BID1316","DID79"
"BID2810","DID79"
"BID1536","DID514"
"BID1682","DID514"
"BID1536","DID909"
"BID1682","DID909"
"BID1947","DID1"
"BID889","DID1"
"BID1947","DID205"
"BID889","DID205"
"BID3192","DID512"
"BID40","DID512"
"BID3192","DID717"
"BID40","DID717"
"BID3095","DID149"
"BID949","DID149"
"BID3095","DID947"
"BID949","DID947"
"BID184","DID408"
"BID2422","DID408"
"BID1841","DID345"
"BID3126","DID345"
"BID1841","DID93"
"BID3126","DID93"
"BID3798","DID454"
"BID3837","DID454"
"BID3798","DID833"
"BID3837","DID833"
"BID638","DID191"
"BID660","DID191"
"BID638","DID678"
"BID660","DID678"
"BID33","DID241"
"BID546","DID241"
"BID33","DID807"
"BID546","DID807"
"BID1229","DID443"
"BID3332","DID443"
"BID1229","DID798"
"BID3332","DID798"
"BID1706","DID153"
"BID2483","DID153"
"BID1706","DID329"
"BID2483","DID329"
"BID2640","DID398"
"BID3071","DID398"
"BID2640","DID818"
"BID3071","DID818"
"BID1526","DID300"
"BID3001","DID300"
"BID1526","DID359"
"BID3001","DID359"
"BID2319","DID368"
"BID2909","DID368"
"BID2319","DID802"
"BID2909","DID802"
"BID2359","DID865"
"BID3148","DID865"
"BID2359","DID977"
"BID3148","DID977"
"BID1060","DID328"
"BID1671","DID328"
"BID1060","DID996"
"BID1671","DID996"
"BID3515","DID332"
"BID932","DID332"
"BID3515","DID811"
"BID932","DID811"
"BID1051","DID594"
"BID910","DID594"
"BID1051","DID74"
"BID910","DID74"
"BID2784","DID340"
"BID3469","DID340"
"BID2784","DID865"
"BID3469","DID865"
"BID1130","DID276"
"BID2639","DID276"
"BID1130","DID624"
"BID2639","DID624"
"BID2106","DID348"
"BID3494","DID348"
"BID2106","DID588"
"BID3494","DID588"
"BID2938","DID867"
"BID3039","DID867"
"BID2938","DID869"
"BID3039","DID869"
"BID1570","DID509"
"BID2437","DID509"
"BID1570","DID889"
"BID2437","DID889"
"BID3323","DID933"
"BID843","DID933"
"BID2533","DID653"
"BID747","DID653"
"BID2533","DID718"
"BID747","DID718"
"BID2968","DID35"
"BID3402","DID35"
"BID2968","DID825"
"BID3402","DID825"
"BID3984","DID318"
"BID3986","DID318"
"BID2998","DID929"
"BID3066","DID929"
"BID2998","DID931"
"BID3066","DID931"
"BID1920","DID151"
"BID2007","DID151"
"BID1920","DID19"
"BID2007","DID19"
"BID1216","DID756"
"BID548","DID756"
"BID1216","DID989"
"BID548","DID989"
"BID1159","DID82"
"BID157","DID82"
"BID1159","DID895"
"BID157","DID895"
"BID2573","DID2"
"BID2747","DID2"
"BID2573","DID50"
"BID2747","DID50"
"BID2108","DID436"
"BID3545","DID436"
"BID2108","DID948"
"BID3545","DID948"
"BID1131","DID532"
"BID1975","DID532"
"BID1131","DID883"
"BID1975","DID883"
"BID1495","DID675"
"BID3020","DID675"
"BID1495","DID694"
"BID3020","DID694"
"BID1887","DID363"
"BID2960","DID363"
"BID1887","DID942"
"BID2960","DID942"
"BID3329","DID367"
"BID714","DID367"
"BID3329","DID5"
"BID714","DID5"
"BID166","DID35"
"BID348","DID35"
"BID166","DID698"
"BID348","DID698"
"BID1742","DID330"
"BID3995","DID330"
"BID1742","DID664"
"BID3995","DID664"
"BID1710","DID946"
"BID2350","DID946"
"BID3741","DID582"
"BID677","DID582"
"BID3741","DID835"
"BID677","DID835"
"BID1233","DID318"
"BID2805","DID318"
"BID1233","DID760"
"BID2805","DID760"
"BID2710","DID223"
"BID2845","DID223"
"BID2710","DID25"
"BID2845","DID25"
"BID1548","DID61"
"BID2154","DID61"
"BID1548","DID887"
"BID2154","DID887"
"BID3786","DID274"
"BID512","DID274"
"BID3786","DID690"
"BID512","DID690"
"BID1960","DID36"
"BID311","DID36"
"BID1960","DID411"
"BID311","DID411"
"BID2736","DID312"
"BID748","DID312"
"BID2736","DID672"
"BID748","DID672"
"BID1750","DID313"
"BID3070","DID313"
"BID1750","DID575"
"BID3070","DID575"
"BID2598","DID182"
"BID2900","DID182"
"BID2598","DID748"
"BID2900","DID748"
"BID2016","DID236"
"BID3274","DID236"
"BID2016","DID394"
"BID3274","DID394"
"BID162","DID281"
"BID3530","DID281"
"BID162","DID573"
"BID3530","DID573"
"BID3394","DID37"
"BID648","DID37"
"BID3394","DID754"
"BID648","DID754"
"BID1692","DID930"
"BID3307","DID930"
"BID1692","DID982"
"BID3307","DID982"
"BID3901","DID123"
"BID888","DID123"
"BID3901","DID90"
"BID888","DID90"
"BID1546","DID529"
"BID155","DID529"
"BID1546","DID954"
"BID155","DID954"
"BID1805","DID724"
"BID2235","DID724"
"BID1805","DID901"
"BID2235","DID901"
"BID3154","DID582"
"BID3952","DID582"
"BID3154","DID956"
"BID3952","DID956"
"BID2840","DID390"
"BID3542","DID390"
"BID2840","DID731"
"BID3542","DID731"
"BID2507","DID507"
"BID3323","DID507"
"BID2507","DID750"
"BID3323","DID750"
"BID1271","DID441"
"BID671","DID441"
"BID1271","DID487"
"BID671","DID487"
"BID1436","DID231"
"BID3464","DID231"
"BID1436","DID98"
"BID3464","DID98"
"BID1264","DID472"
"BID613","DID472"
"BID1264","DID870"
"BID613","DID870"
"BID1920","DID162"
"BID3841","DID162"
"BID1920","DID321"
"BID3841","DID321"
"BID163","DID498"
"BID3987","DID498"
"BID163","DID804"
"BID3987","DID804"
"BID2715","DID39"
"BID483","DID39"
"BID2715","DID600"
"BID483","DID600"
"BID1168","DID381"
"BID2143","DID381"
"BID1168","DID681"
"BID2143","DID681"
"BID1255","DID171"
"BID1639","DID171"
"BID1255","DID645"
"BID1639","DID645"
"BID1995","DID249"
"BID2192","DID249"
"BID1995","DID388"
"BID2192","DID388"
"BID1291","DID450"
"BID2443","DID450"
"BID1291","DID851"
"BID2443","DID851"
"BID2119","DID250"
"BID2897","DID250"
"BID2119","DID786"
"BID2897","DID786"
"BID271","DID784"
"BID3355","DID784"
"BID271","DID88"
"BID3355","DID88"
"BID1091","DID194"
"BID270","DID194"
"BID1091","DID846"
"BID270","DID846"
"BID3179","DID236"
"BID3434","DID236"
"BID3179","DID637"
"BID3434","DID637"
"BID1743","DID333"
"BID2933","DID333"
"BID1743","DID825"
"BID2933","DID825"
"BID2846","DID422"
"BID3770","DID422"
"BID2846","DID897"
"BID3770","DID897"
"BID2655","DID689"
"BID776","DID689"
"BID2655","DID71"
"BID776","DID71"
"BID2437","DID160"
"BID3422","DID160"
"BID2437","DID451"
"BID3422","DID451"
"BID2208","DID270"
"BID515","DID270"
"BID2208","DID445"
"BID515","DID445"
"BID3255","DID459"
"BID969","DID459"
"BID3255","DID629"
"BID969","DID629"
"BID1677","DID12"
"BID2502","DID12"
"BID1677","DID882"
"BID2502","DID882"
"BID2432","DID330"
"BID832","DID330"
"BID2432","DID388"
"BID832","DID388"
"BID3592","DID751"
