"AID","CID"
"AID1923","CID1"
"AID2892","CID1"
"AID761","CID1"
"AID2610","CID1"
"AID2759","CID1"
"AID2455","CID1"
"AID2686","CID1"
"AID1000","CID1"
"AID1235","CID1"
"AID1805","CID1"
"AID860","CID1"
"AID2268","CID1"
"AID2898","CID1"
"AID1684","CID2"
"AID2864","CID2"
"AID216","CID2"
"AID1769","CID2"
"AID1945","CID2"
"AID879","CID2"
"AID303","CID3"
"AID1033","CID3"
"AID424","CID4"
"AID1727","CID4"
"AID1889","CID4"
"AID2150","CID4"
"AID2825","CID4"
"AID2994","CID4"
"AID166","CID4"
"AID605","CID4"
"AID711","CID4"
"AID714","CID4"
"AID1230","CID4"
"AID1336","CID4"
"AID115","CID5"
"AID359","CID5"
"AID865","CID5"
"AID1729","CID5"
"AID2258","CID5"
"AID515","CID5"
"AID2340","CID5"
"AID1483","CID6"
"AID2130","CID6"
"AID2133","CID6"
"AID2487","CID6"
"AID2975","CID6"
"AID1116","CID6"
"AID2666","CID6"
"AID152","CID6"
"AID608","CID6"
"AID753","CID6"
"AID1865","CID6"
"AID380","CID7"
"AID1656","CID7"
"AID1853","CID7"
"AID2203","CID7"
"AID1259","CID7"
"AID2344","CID7"
"AID47","CID7"
"AID433","CID7"
"AID1172","CID7"
"AID1208","CID7"
"AID2878","CID7"
"AID2023","CID8"
"AID1744","CID8"
"AID1122","CID8"
"AID1719","CID8"
"AID2374","CID8"
"AID712","CID8"
"AID1723","CID8"
"AID176","CID9"
"AID193","CID9"
"AID2356","CID9"
"AID976","CID9"
"AID17","CID9"
"AID1464","CID9"
"AID855","CID10"
"AID2636","CID10"
"AID1978","CID10"
"AID911","CID10"
"AID1635","CID10"
"AID764","CID10"
"AID1091","CID10"
"AID1337","CID10"
"AID1513","CID10"
"AID1624","CID10"
"AID1885","CID10"
"AID56","CID10"
"AID280","CID10"
"AID1268","CID10"
"AID1584","CID10"
"AID2643","CID10"
"AID842","CID10"
"AID2208","CID10"
"AID1665","CID11"
"AID101","CID11"
"AID121","CID11"
"AID876","CID11"
"AID1346","CID11"
"AID176","CID11"
"AID193","CID11"
"AID2356","CID11"
"AID2217","CID11"
"AID2317","CID11"
"AID383","CID12"
"AID2757","CID12"
"AID2369","CID12"
"AID1558","CID13"
"AID541","CID13"
"AID439","CID13"
"AID2101","CID13"
"AID2765","CID13"
"AID368","CID13"
"AID1544","CID13"
"AID2293","CID13"
"AID989","CID14"
"AID1658","CID14"
"AID1806","CID14"
"AID837","CID14"
"AID2199","CID14"
"AID757","CID14"
"AID977","CID14"
"AID2277","CID15"
"AID2115","CID15"
"AID261","CID15"
"AID282","CID15"
"AID1939","CID15"
"AID119","CID16"
"AID1190","CID16"
"AID1649","CID16"
"AID2459","CID16"
"AID165","CID16"
"AID1072","CID16"
"AID1087","CID16"
"AID1800","CID16"
"AID404","CID16"
"AID62","CID17"
"AID1404","CID17"
"AID94","CID17"
"AID2145","CID17"
"AID879","CID17"
"AID412","CID18"
"AID1172","CID18"
"AID1519","CID18"
"AID557","CID18"
"AID2309","CID18"
"AID675","CID18"
"AID1401","CID18"
"AID1109","CID18"
"AID2006","CID18"
"AID396","CID18"
"AID2820","CID18"
"AID2136","CID19"
"AID2435","CID19"
"AID866","CID19"
"AID2941","CID19"
"AID787","CID19"
"AID1233","CID19"
"AID1926","CID19"
"AID2193","CID19"
"AID387","CID19"
"AID1315","CID19"
"AID1612","CID19"
"AID2108","CID19"
"AID2817","CID19"
"AID2841","CID20"
"AID306","CID20"
"AID479","CID20"
"AID1878","CID20"
"AID2363","CID20"
"AID260","CID20"
"AID2168","CID20"
"AID1738","CID21"
"AID1761","CID21"
"AID2810","CID21"
"AID278","CID21"
"AID538","CID21"
"AID1062","CID21"
"AID1255","CID21"
"AID2345","CID21"
"AID1573","CID21"
"AID2868","CID21"
"AID155","CID21"
"AID2143","CID21"
"AID2310","CID22"
"AID2831","CID22"
"AID2146","CID22"
"AID170","CID22"
"AID964","CID22"
"AID2285","CID22"
"AID2492","CID22"
"AID2934","CID22"
"AID976","CID23"
"AID810","CID24"
"AID2203","CID24"
"AID666","CID24"
"AID1596","CID24"
"AID2345","CID24"
"AID729","CID25"
"AID1512","CID25"
"AID1908","CID25"
"AID2377","CID25"
"AID231","CID25"
"AID1257","CID25"
"AID1418","CID25"
"AID2340","CID25"
"AID2901","CID25"
"AID816","CID25"
"AID1724","CID25"
"AID744","CID26"
"AID1089","CID26"
"AID1513","CID26"
"AID2173","CID26"
"AID299","CID26"
"AID702","CID26"
"AID1866","CID26"
"AID1761","CID26"
"AID2191","CID26"
"AID2987","CID26"
"AID2192","CID26"
"AID392","CID27"
"AID2382","CID27"
"AID379","CID27"
"AID1640","CID27"
"AID1797","CID27"
"AID769","CID27"
"AID512","CID27"
"AID393","CID28"
"AID642","CID28"
"AID2367","CID28"
"AID2419","CID28"
"AID1146","CID28"
"AID2312","CID28"
"AID2757","CID28"
"AID852","CID28"
"AID544","CID29"
"AID1392","CID29"
"AID1925","CID29"
"AID2788","CID29"
"AID2097","CID29"
"AID2879","CID29"
"AID1666","CID29"
"AID1862","CID29"
"AID341","CID30"
"AID355","CID30"
"AID941","CID30"
"AID1538","CID30"
"AID1594","CID30"
"AID2270","CID30"
"AID2561","CID30"
"AID154","CID30"
"AID1163","CID30"
"AID593","CID30"
"AID1400","CID30"
"AID2682","CID30"
"AID134","CID30"
"AID891","CID30"
"AID1477","CID30"
"AID299","CID31"
"AID702","CID31"
"AID1866","CID31"
"AID1740","CID31"
"AID2549","CID31"
"AID2840","CID32"
"AID473","CID32"
"AID683","CID32"
"AID1598","CID32"
"AID385","CID33"
"AID819","CID33"
"AID127","CID33"
