AID,BID
AID1,BID1980
AID1,BID2816
AID2,BID361
AID2,BID799
AID3,BID1358
AID3,BID258
AID3,BID2727
AID4,BID2551
AID4,BID2573
AID5,BID1633
AID5,BID2252
AID5,BID291
AID5,BID735
AID5,BID753
AID5,BID960
AID6,BID2880
AID7,BID1091
AID7,BID1222
AID7,BID1572
AID7,BID1987
AID7,BID2296
AID7,BID2499
AID7,BID2500
AID7,BID2846
AID8,BID599
AID9,BID1885
AID9,BID2225
AID10,BID1363
AID10,BID308
AID11,BID1429
AID11,BID2886
AID12,BID2336
AID13,BID1211
AID13,BID1856
AID13,BID2038
AID13,BID2160
AID13,BID2317
AID13,BID2638
AID14,BID1773
AID14,BID2029
AID14,BID285
AID14,BID2990
AID14,BID919
AID15,BID1680
AID15,BID197
AID16,BID1212
AID16,BID2805
AID16,BID894
AID17,BID1833
AID17,BID916
AID18,BID2759
AID18,BID915
AID19,BID2591
AID19,BID396
AID20,BID2708
AID21,BID2754
AID21,BID306
AID22,BID1971
AID22,BID2810
AID23,BID1331
AID23,BID1470
AID23,BID196
AID23,BID249
AID23,BID279
AID23,BID2946
AID23,BID476
AID24,BID1710
AID25,BID1059
AID25,BID1109
AID25,BID119
AID25,BID1394
AID25,BID1407
AID25,BID1644
AID25,BID2357
AID25,BID316
AID26,BID1955
AID26,BID2399
AID27,BID1225
AID27,BID221
AID28,BID1923
AID29,BID2472
AID29,BID504
AID30,BID2981
AID30,BID483
AID30,BID539
AID31,BID1632
AID31,BID2588
AID31,BID551
AID32,BID1454
AID32,BID500
AID33,BID1670
AID34,BID493
AID34,BID867
AID35,BID1627
AID35,BID2103
AID35,BID2391
AID35,BID2421
AID35,BID369
AID35,BID507
AID36,BID2187
AID36,BID2559
AID37,BID1797
AID37,BID1867
AID37,BID2248
AID37,BID2807
AID37,BID654
AID38,BID1082
AID38,BID129
AID38,BID2110
AID38,BID2154
AID38,BID2309
AID38,BID2829
AID38,BID956
AID38,BID997
AID39,BID1665
AID39,BID2231
AID40,BID702
AID41,BID1024
AID41,BID2128
AID41,BID2691
AID41,BID2889
AID41,BID2936
AID42,BID2972
AID43,BID1158
AID43,BID202
AID43,BID2354
AID43,BID2802
AID43,BID2957
AID43,BID464
AID44,BID794
AID45,BID2754
AID45,BID309
AID46,BID2835
AID47,BID1604
AID47,BID1756
