"BID","DID"
"BID1865","DID1019"
"BID2774","DID1019"
"BID2814","DID1019"
"BID2873","DID1019"
"BID534","DID1019"
"BID1865","DID1110"
"BID2774","DID1110"
"BID2814","DID1110"
"BID2873","DID1110"
"BID534","DID1110"
"BID1865","DID135"
"BID2774","DID135"
"BID2814","DID135"
"BID2873","DID135"
"BID534","DID135"
"BID1865","DID18"
"BID2774","DID18"
"BID2814","DID18"
"BID2873","DID18"
"BID534","DID18"
"BID1865","DID344"
"BID2774","DID344"
"BID2814","DID344"
"BID2873","DID344"
"BID534","DID344"
"BID1865","DID741"
"BID2774","DID741"
"BID2814","DID741"
"BID2873","DID741"
"BID534","DID741"
"BID143","DID1150"
"BID2916","DID1150"
"BID2917","DID1150"
"BID500","DID1150"
"BID962","DID1150"
"BID143","DID1285"
"BID2916","DID1285"
"BID2917","DID1285"
"BID500","DID1285"
"BID962","DID1285"
"BID143","DID1463"
"BID2916","DID1463"
"BID2917","DID1463"
"BID500","DID1463"
"BID962","DID1463"
"BID143","DID764"
"BID2916","DID764"
"BID2917","DID764"
"BID500","DID764"
"BID962","DID764"
"BID143","DID892"
"BID2916","DID892"
"BID2917","DID892"
"BID500","DID892"
"BID962","DID892"
"BID143","DID953"
"BID2916","DID953"
"BID2917","DID953"
"BID500","DID953"
"BID962","DID953"
"BID123","DID1086"
"BID1560","DID1086"
"BID1885","DID1086"
"BID2496","DID1086"
"BID404","DID1086"
"BID924","DID1086"
"BID123","DID1099"
"BID1560","DID1099"
"BID1885","DID1099"
"BID2496","DID1099"
"BID404","DID1099"
"BID924","DID1099"
"BID123","DID1138"
"BID1560","DID1138"
"BID1885","DID1138"
"BID2496","DID1138"
"BID404","DID1138"
"BID924","DID1138"
"BID123","DID1228"
"BID1560","DID1228"
"BID1885","DID1228"
"BID2496","DID1228"
"BID404","DID1228"
"BID924","DID1228"
"BID123","DID275"
"BID1560","DID275"
"BID1885","DID275"
"BID2496","DID275"
"BID404","DID275"
"BID924","DID275"
"BID123","DID994"
"BID1560","DID994"
"BID1885","DID994"
"BID2496","DID994"
"BID404","DID994"
"BID924","DID994"
"BID2047","DID1125"
"BID2198","DID1125"
"BID862","DID1125"
"BID2047","DID187"
"BID2198","DID187"
"BID862","DID187"
"BID2047","DID528"
"BID2198","DID528"
"BID862","DID528"
"BID2047","DID815"
"BID2198","DID815"
"BID862","DID815"
"BID2047","DID851"
"BID2198","DID851"
"BID862","DID851"
"BID1020","DID1088"
"BID1261","DID1088"
"BID1708","DID1088"
"BID1820","DID1088"
"BID2703","DID1088"
"BID630","DID1088"
"BID1020","DID222"
"BID1261","DID222"
"BID1708","DID222"
"BID1820","DID222"
"BID2703","DID222"
"BID630","DID222"
"BID1343","DID1263"
"BID2493","DID1263"
"BID1343","DID1318"
"BID2493","DID1318"
"BID1343","DID340"
"BID2493","DID340"
"BID1343","DID546"
"BID2493","DID546"
"BID693","DID115"
"BID756","DID115"
"BID693","DID1374"
"BID756","DID1374"
"BID693","DID155"
"BID756","DID155"
"BID693","DID524"
"BID756","DID524"
"BID1458","DID359"
"BID2508","DID359"
"BID314","DID359"
"BID802","DID359"
"BID1458","DID717"
"BID2508","DID717"
"BID314","DID717"
"BID802","DID717"
"BID1458","DID843"
"BID2508","DID843"
"BID314","DID843"
"BID802","DID843"
"BID1458","DID906"
"BID2508","DID906"
"BID314","DID906"
"BID802","DID906"
"BID1299","DID1473"
"BID1601","DID1473"
"BID1724","DID1473"
"BID2086","DID1473"
"BID2743","DID1473"
"BID820","DID1473"
"BID1299","DID359"
"BID1601","DID359"
"BID1724","DID359"
"BID2086","DID359"
"BID2743","DID359"
"BID820","DID359"
"BID1299","DID57"
"BID1601","DID57"
"BID1724","DID57"
"BID2086","DID57"
"BID2743","DID57"
"BID820","DID57"
"BID1299","DID953"
"BID1601","DID953"
"BID1724","DID953"
"BID2086","DID953"
"BID2743","DID953"
"BID820","DID953"
"BID1246","DID1210"
"BID2778","DID1210"
"BID773","DID1210"
"BID1246","DID1312"
"BID2778","DID1312"
"BID773","DID1312"
"BID1246","DID1329"
"BID2778","DID1329"
"BID773","DID1329"
"BID1246","DID1372"
"BID2778","DID1372"
"BID773","DID1372"
"BID1246","DID899"
"BID2778","DID899"
"BID773","DID899"
"BID1566","DID282"
"BID167","DID282"
"BID2611","DID282"
"BID2653","DID282"
"BID772","DID282"
"BID887","DID282"
"BID1566","DID290"
"BID167","DID290"
"BID2611","DID290"
"BID2653","DID290"
"BID772","DID290"
"BID887","DID290"
"BID139","DID1069"
"BID1489","DID1069"
"BID2203","DID1069"
"BID2489","DID1069"
"BID398","DID1069"
"BID923","DID1069"
"BID139","DID1208"
"BID1489","DID1208"
"BID2203","DID1208"
"BID2489","DID1208"
"BID398","DID1208"
"BID923","DID1208"
"BID139","DID1237"
"BID1489","DID1237"
"BID2203","DID1237"
"BID2489","DID1237"
"BID398","DID1237"
"BID923","DID1237"
"BID139","DID149"
"BID1489","DID149"
"BID2203","DID149"
"BID2489","DID149"
"BID398","DID149"
"BID923","DID149"
"BID139","DID440"
"BID1489","DID440"
"BID2203","DID440"
"BID2489","DID440"
"BID398","DID440"
"BID923","DID440"
"BID139","DID742"
"BID1489","DID742"
"BID2203","DID742"
"BID2489","DID742"
"BID398","DID742"
"BID923","DID742"
"BID1889","DID1454"
"BID1979","DID1454"
"BID2382","DID1454"
"BID345","DID1454"
"BID492","DID1454"
"BID1889","DID151"
"BID1979","DID151"
"BID2382","DID151"
"BID345","DID151"
"BID492","DID151"
"BID1889","DID427"
"BID1979","DID427"
"BID2382","DID427"
"BID345","DID427"
"BID492","DID427"
"BID1851","DID1431"
"BID988","DID1431"
"BID1851","DID525"
"BID988","DID525"
"BID154","DID1133"
"BID1599","DID1133"
"BID664","DID1133"
"BID154","DID1357"
"BID1599","DID1357"
"BID664","DID1357"
"BID154","DID294"
"BID1599","DID294"
"BID664","DID294"
"BID154","DID424"
"BID1599","DID424"
"BID664","DID424"
"BID154","DID508"
"BID1599","DID508"
"BID664","DID508"
"BID154","DID772"
"BID1599","DID772"
"BID664","DID772"
"BID1298","DID1042"
"BID1347","DID1042"
"BID2882","DID1042"
"BID924","DID1042"
"BID1298","DID119"
"BID1347","DID119"
"BID2882","DID119"
"BID924","DID119"
"BID1298","DID1245"
"BID1347","DID1245"
"BID2882","DID1245"
"BID924","DID1245"
"BID1298","DID497"
"BID1347","DID497"
"BID2882","DID497"
"BID924","DID497"
"BID2634","DID1282"
"BID2695","DID1282"
"BID2901","DID1282"
"BID2634","DID1359"
"BID2695","DID1359"
"BID2901","DID1359"
"BID2634","DID479"
"BID2695","DID479"
"BID2901","DID479"
"BID2634","DID543"
"BID2695","DID543"
"BID2901","DID543"
"BID2634","DID977"
"BID2695","DID977"
"BID2901","DID977"
"BID109","DID1017"
"BID1912","DID1017"
"BID342","DID1017"
"BID594","DID1017"
"BID109","DID538"
"BID1912","DID538"
"BID342","DID538"
"BID594","DID538"
"BID109","DID985"
"BID1912","DID985"
"BID342","DID985"
"BID594","DID985"
"BID1053","DID344"
"BID1664","DID344"
"BID2038","DID344"
"BID2296","DID344"
"BID2898","DID344"
"BID52","DID344"
"BID1053","DID402"
"BID1664","DID402"
"BID2038","DID402"
"BID2296","DID402"
"BID2898","DID402"
"BID52","DID402"
"BID1199","DID726"
"BID2568","DID726"
"BID2691","DID726"
"BID1199","DID865"
"BID2568","DID865"
"BID2691","DID865"
"BID1199","DID973"
"BID2568","DID973"
"BID2691","DID973"
"BID1822","DID172"
"BID23","DID172"
"BID2826","DID172"
"BID299","DID172"
"BID79","DID172"
"BID945","DID172"
"BID1822","DID56"
"BID23","DID56"
"BID2826","DID56"
"BID299","DID56"
"BID79","DID56"
"BID945","DID56"
"BID1822","DID783"
"BID23","DID783"
"BID2826","DID783"
"BID299","DID783"
"BID79","DID783"
"BID945","DID783"
"BID1663","DID1119"
"BID2475","DID1119"
"BID1663","DID167"
"BID2475","DID167"
"BID1663","DID429"
"BID2475","DID429"
"BID1663","DID767"
"BID2475","DID767"
"BID43","DID1247"
"BID907","DID1247"
"BID43","DID152"
"BID907","DID152"
"BID43","DID325"
"BID907","DID325"
"BID43","DID539"
"BID907","DID539"
"BID43","DID541"
"BID907","DID541"
"BID1900","DID1016"
"BID2424","DID1016"
"BID340","DID1016"
"BID1900","DID315"
"BID2424","DID315"
"BID340","DID315"
"BID1900","DID988"
"BID2424","DID988"
"BID340","DID988"
"BID1480","DID1297"
"BID2356","DID1297"
"BID2538","DID1297"
"BID2876","DID1297"
"BID53","DID1297"
"BID582","DID1297"
"BID1480","DID211"
"BID2356","DID211"
"BID2538","DID211"
"BID2876","DID211"
"BID53","DID211"
"BID582","DID211"
"BID1480","DID458"
"BID2356","DID458"
"BID2538","DID458"
"BID2876","DID458"
"BID53","DID458"
"BID582","DID458"
"BID1480","DID792"
"BID2356","DID792"
"BID2538","DID792"
"BID2876","DID792"
"BID53","DID792"
"BID582","DID792"
"BID1480","DID955"
"BID2356","DID955"
"BID2538","DID955"
"BID2876","DID955"
"BID53","DID955"
"BID582","DID955"
"BID131","DID1160"
"BID1440","DID1160"
"BID541","DID1160"
"BID131","DID433"
"BID1440","DID433"
"BID541","DID433"
"BID131","DID446"
"BID1440","DID446"
"BID541","DID446"
"BID131","DID551"
"BID1440","DID551"
"BID541","DID551"
"BID131","DID810"
"BID1440","DID810"
"BID541","DID810"
"BID131","DID936"
"BID1440","DID936"
"BID541","DID936"
"BID1096","DID1497"
"BID1154","DID1497"
"BID1572","DID1497"
"BID1874","DID1497"
"BID2782","DID1497"
"BID772","DID1497"
"BID1096","DID392"
"BID1154","DID392"
"BID1572","DID392"
"BID1874","DID392"
"BID2782","DID392"
"BID772","DID392"
"BID1096","DID737"
"BID1154","DID737"
"BID1572","DID737"
"BID1874","DID737"
"BID2782","DID737"
"BID772","DID737"
"BID1096","DID837"
"BID1154","DID837"
"BID1572","DID837"
"BID1874","DID837"
"BID2782","DID837"
"BID772","DID837"
"BID1535","DID1405"
"BID2441","DID1405"
"BID1535","DID150"
"BID2441","DID150"
"BID2513","DID1304"
"BID801","DID1304"
"BID2513","DID284"
"BID801","DID284"
"BID1323","DID106"
"BID2617","DID106"
"BID2860","DID106"
"BID1323","DID1115"
"BID2617","DID1115"
"BID2860","DID1115"
"BID1323","DID1193"
"BID2617","DID1193"
"BID2860","DID1193"
"BID1323","DID276"
"BID2617","DID276"
"BID2860","DID276"
"BID1323","DID684"
"BID2617","DID684"
"BID2860","DID684"
"BID1505","DID1453"
"BID1682","DID1453"
"BID242","DID1453"
"BID834","DID1453"
"BID1505","DID1469"
"BID1682","DID1469"
"BID242","DID1469"
"BID834","DID1469"
"BID1505","DID215"
"BID1682","DID215"
"BID242","DID215"
"BID834","DID215"
"BID1505","DID698"
"BID1682","DID698"
"BID242","DID698"
"BID834","DID698"
"BID1505","DID866"
"BID1682","DID866"
"BID242","DID866"
"BID834","DID866"
"BID1014","DID1412"
"BID1087","DID1412"
"BID1505","DID1412"
"BID1737","DID1412"
"BID1796","DID1412"
"BID256","DID1412"
"BID1014","DID481"
"BID1087","DID481"
"BID1505","DID481"
"BID1737","DID481"
"BID1796","DID481"
"BID256","DID481"
"BID1014","DID96"
"BID1087","DID96"
"BID1505","DID96"
"BID1737","DID96"
"BID1796","DID96"
"BID256","DID96"
"BID2846","DID1023"
"BID528","DID1023"
"BID53","DID1023"
"BID2846","DID1434"
"BID528","DID1434"
"BID53","DID1434"
"BID2846","DID147"
"BID528","DID147"
"BID53","DID147"
"BID2863","DID1100"
"BID2920","DID1100"
"BID2863","DID1179"
"BID2920","DID1179"
"BID2863","DID1254"
"BID2920","DID1254"
"BID1414","DID557"
"BID2107","DID557"
"BID1414","DID596"
"BID2107","DID596"
"BID2012","DID253"
"BID2101","DID253"
"BID2328","DID253"
"BID2646","DID253"
"BID534","DID253"
"BID2012","DID439"
"BID2101","DID439"
"BID2328","DID439"
"BID2646","DID439"
"BID534","DID439"
"BID2012","DID446"
"BID2101","DID446"
"BID2328","DID446"
"BID2646","DID446"
"BID534","DID446"
"BID1391","DID198"
"BID16","DID198"
"BID1965","DID198"
"BID363","DID198"
"BID868","DID198"
"BID1391","DID389"
"BID16","DID389"
"BID1965","DID389"
"BID363","DID389"
"BID868","DID389"
"BID1175","DID1458"
"BID1590","DID1458"
"BID2990","DID1458"
"BID711","DID1458"
"BID958","DID1458"
"BID1175","DID309"
"BID1590","DID309"
"BID2990","DID309"
"BID711","DID309"
"BID958","DID309"
"BID1175","DID611"
"BID1590","DID611"
"BID2990","DID611"
"BID711","DID611"
"BID958","DID611"
"BID1774","DID1416"
"BID2029","DID1416"
"BID2113","DID1416"
"BID2906","DID1416"
"BID356","DID1416"
"BID1774","DID338"
"BID2029","DID338"
"BID2113","DID338"
"BID2906","DID338"
"BID356","DID338"
"BID1272","DID1021"
"BID1878","DID1021"
"BID1272","DID1196"
"BID1878","DID1196"
"BID1272","DID1465"
"BID1878","DID1465"
"BID1272","DID273"
"BID1878","DID273"
"BID1272","DID521"
"BID1878","DID521"
"BID1583","DID1166"
"BID2259","DID1166"
"BID2484","DID1166"
"BID2855","DID1166"
"BID48","DID1166"
"BID1583","DID1366"
"BID2259","DID1366"
"BID2484","DID1366"
"BID2855","DID1366"
"BID48","DID1366"
"BID1583","DID50"
"BID2259","DID50"
"BID2484","DID50"
"BID2855","DID50"
"BID48","DID50"
"BID1583","DID549"
"BID2259","DID549"
"BID2484","DID549"
"BID2855","DID549"
"BID48","DID549"
"BID1583","DID569"
"BID2259","DID569"
"BID2484","DID569"
"BID2855","DID569"
"BID48","DID569"
"BID1583","DID924"
"BID2259","DID924"
"BID2484","DID924"
"BID2855","DID924"
"BID48","DID924"
"BID1002","DID1165"
"BID1559","DID1165"
"BID2384","DID1165"
"BID2654","DID1165"
"BID555","DID1165"
"BID567","DID1165"
"BID1002","DID1189"
"BID1559","DID1189"
"BID2384","DID1189"
"BID2654","DID1189"
"BID555","DID1189"
"BID567","DID1189"
"BID1002","DID1220"
"BID1559","DID1220"
"BID2384","DID1220"
"BID2654","DID1220"
"BID555","DID1220"
"BID567","DID1220"
"BID1002","DID481"
"BID1559","DID481"
"BID2384","DID481"
"BID2654","DID481"
"BID555","DID481"
"BID567","DID481"
"BID1002","DID581"
"BID1559","DID581"
"BID2384","DID581"
"BID2654","DID581"
"BID555","DID581"
"BID567","DID581"
"BID2074","DID1264"
"BID2078","DID1264"
"BID2404","DID1264"
"BID2678","DID1264"
"BID2074","DID1333"
"BID2078","DID1333"
"BID2404","DID1333"
"BID2678","DID1333"
"BID2074","DID1405"
"BID2078","DID1405"
"BID2404","DID1405"
"BID2678","DID1405"
"BID2074","DID752"
"BID2078","DID752"
"BID2404","DID752"
"BID2678","DID752"
"BID1426","DID1475"
"BID1757","DID1475"
"BID2590","DID1475"
"BID40","DID1475"
"BID675","DID1475"
"BID785","DID1475"
"BID1426","DID1493"
"BID1757","DID1493"
"BID2590","DID1493"
"BID40","DID1493"
"BID675","DID1493"
"BID785","DID1493"
"BID1426","DID310"
"BID1757","DID310"
"BID2590","DID310"
"BID40","DID310"
"BID675","DID310"
"BID785","DID310"
"BID1426","DID721"
"BID1757","DID721"
"BID2590","DID721"
"BID40","DID721"
"BID675","DID721"
"BID785","DID721"
"BID1563","DID31"
"BID2818","DID31"
"BID542","DID31"
"BID922","DID31"
"BID1563","DID323"
"BID2818","DID323"
"BID542","DID323"
"BID922","DID323"
"BID1563","DID627"
"BID2818","DID627"
"BID542","DID627"
