"BID","DID"
"BID306","DID1038"
"BID588","DID1038"
"BID306","DID1082"
"BID588","DID1082"
"BID306","DID1233"
"BID588","DID1233"
"BID306","DID1337"
"BID588","DID1337"
"BID306","DID442"
"BID588","DID442"
"BID306","DID834"
"BID588","DID834"
"BID1744","DID1493"
"BID395","DID1493"
"BID49","DID1493"
"BID596","DID1493"
"BID1744","DID268"
"BID395","DID268"
"BID49","DID268"
"BID596","DID268"
"BID2701","DID1295"
"BID833","DID1295"
"BID2701","DID561"
"BID833","DID561"
"BID2072","DID1454"
"BID493","DID1454"
"BID2834","DID1276"
"BID625","DID1276"
"BID978","DID1276"
"BID2834","DID473"
"BID625","DID473"
"BID978","DID473"
"BID2834","DID602"
"BID625","DID602"
"BID978","DID602"
"BID2834","DID712"
"BID625","DID712"
"BID978","DID712"
"BID2834","DID762"
"BID625","DID762"
"BID978","DID762"
"BID2834","DID820"
"BID625","DID820"
"BID978","DID820"
"BID1116","DID1138"
"BID1692","DID1138"
"BID2109","DID1138"
"BID869","DID1138"
"BID1116","DID1452"
"BID1692","DID1452"
"BID2109","DID1452"
"BID869","DID1452"
"BID1116","DID24"
"BID1692","DID24"
"BID2109","DID24"
"BID869","DID24"
"BID1116","DID34"
"BID1692","DID34"
"BID2109","DID34"
"BID869","DID34"
"BID1029","DID360"
"BID146","DID360"
"BID113","DID1021"
"BID1647","DID1021"
"BID1736","DID1021"
"BID113","DID1367"
"BID1647","DID1367"
"BID1736","DID1367"
"BID113","DID577"
"BID1647","DID577"
"BID1736","DID577"
"BID113","DID843"
"BID1647","DID843"
"BID1736","DID843"
"BID113","DID920"
"BID1647","DID920"
"BID1736","DID920"
"BID1099","DID1339"
"BID2517","DID1339"
"BID1571","DID563"
"BID1990","DID563"
"BID2654","DID563"
"BID571","DID563"
"BID652","DID1398"
"BID675","DID1398"
"BID652","DID1425"
"BID675","DID1425"
"BID652","DID252"
"BID675","DID252"
"BID1585","DID1082"
"BID325","DID1082"
"BID1585","DID1308"
"BID325","DID1308"
"BID1585","DID937"
"BID325","DID937"
"BID1155","DID299"
"BID1726","DID299"
"BID2635","DID299"
"BID1155","DID3"
"BID1726","DID3"
"BID2635","DID3"
"BID1155","DID300"
"BID1726","DID300"
"BID2635","DID300"
"BID1745","DID1193"
"BID2255","DID1193"
"BID298","DID1193"
"BID508","DID1193"
"BID1745","DID1208"
"BID2255","DID1208"
"BID298","DID1208"
"BID508","DID1208"
"BID1745","DID1306"
"BID2255","DID1306"
"BID298","DID1306"
"BID508","DID1306"
"BID1456","DID654"
"BID1760","DID654"
"BID769","DID654"
"BID131","DID719"
"BID2069","DID719"
"BID2923","DID719"
"BID117","DID1348"
"BID2566","DID1348"
"BID62","DID1348"
"BID117","DID1436"
"BID2566","DID1436"
"BID62","DID1436"
"BID117","DID292"
"BID2566","DID292"
"BID62","DID292"
"BID117","DID324"
"BID2566","DID324"
"BID62","DID324"
"BID117","DID450"
"BID2566","DID450"
"BID62","DID450"
"BID117","DID625"
"BID2566","DID625"
"BID62","DID625"
"BID2871","DID557"
"BID964","DID557"
"BID1712","DID927"
"BID2309","DID927"
"BID460","DID927"
"BID725","DID927"
"BID1036","DID1057"
"BID2003","DID1057"
"BID2271","DID1057"
"BID1036","DID1142"
"BID2003","DID1142"
"BID2271","DID1142"
"BID1036","DID1352"
"BID2003","DID1352"
"BID2271","DID1352"
"BID1036","DID174"
"BID2003","DID174"
"BID2271","DID174"
"BID1036","DID934"
"BID2003","DID934"
"BID2271","DID934"
"BID2664","DID1350"
"BID656","DID1350"
"BID2664","DID181"
"BID656","DID181"
"BID2664","DID248"
"BID656","DID248"
"BID1201","DID235"
"BID958","DID235"
"BID1201","DID263"
"BID958","DID263"
"BID1053","DID4"
"BID1129","DID4"
"BID274","DID4"
"BID474","DID4"
"BID1053","DID695"
"BID1129","DID695"
"BID274","DID695"
"BID474","DID695"
"BID1053","DID851"
"BID1129","DID851"
"BID274","DID851"
"BID474","DID851"
"BID26","DID1105"
"BID580","DID1105"
"BID26","DID1260"
"BID580","DID1260"
"BID26","DID69"
"BID580","DID69"
"BID135","DID1193"
"BID2125","DID1193"
"BID135","DID1282"
"BID2125","DID1282"
"BID135","DID17"
"BID2125","DID17"
"BID1051","DID1411"
"BID1290","DID1411"
"BID1721","DID1411"
"BID2397","DID1411"
"BID1051","DID626"
"BID1290","DID626"
"BID1721","DID626"
"BID2397","DID626"
"BID1051","DID864"
"BID1290","DID864"
"BID1721","DID864"
"BID2397","DID864"
"BID1951","DID1007"
"BID2655","DID1007"
"BID851","DID1007"
"BID1951","DID1258"
"BID2655","DID1258"
"BID851","DID1258"
"BID1951","DID561"
"BID2655","DID561"
"BID851","DID561"
"BID1951","DID897"
"BID2655","DID897"
"BID851","DID897"
"BID1097","DID249"
"BID2472","DID249"
"BID2687","DID249"
"BID1097","DID66"
"BID2472","DID66"
"BID2687","DID66"
"BID1097","DID854"
"BID2472","DID854"
"BID2687","DID854"
"BID1761","DID1171"
"BID2156","DID1171"
"BID2664","DID1171"
"BID1761","DID247"
"BID2156","DID247"
"BID2664","DID247"
"BID1761","DID682"
"BID2156","DID682"
"BID2664","DID682"
"BID1761","DID950"
"BID2156","DID950"
"BID2664","DID950"
"BID187","DID912"
"BID2616","DID912"
"BID262","DID912"
"BID1230","DID605"
"BID1421","DID605"
"BID50","DID605"
"BID1079","DID1230"
"BID1195","DID1230"
"BID1827","DID1230"
"BID894","DID1230"
"BID1079","DID398"
"BID1195","DID398"
"BID1827","DID398"
"BID894","DID398"
"BID1079","DID623"
"BID1195","DID623"
"BID1827","DID623"
"BID894","DID623"
"BID1899","DID1445"
"BID2185","DID1445"
"BID287","DID1445"
"BID1899","DID1471"
"BID2185","DID1471"
"BID287","DID1471"
"BID123","DID1305"
"BID1426","DID1305"
"BID123","DID1427"
"BID1426","DID1427"
"BID123","DID371"
"BID1426","DID371"
"BID123","DID908"
"BID1426","DID908"
"BID123","DID929"
"BID1426","DID929"
"BID1946","DID711"
"BID972","DID711"
"BID1946","DID893"
"BID972","DID893"
"BID1416","DID1435"
"BID1579","DID1435"
"BID2479","DID1435"
"BID1416","DID414"
"BID1579","DID414"
"BID2479","DID414"
"BID1416","DID451"
"BID1579","DID451"
"BID2479","DID451"
"BID1525","DID1413"
"BID2251","DID1413"
"BID2905","DID1413"
"BID1445","DID1364"
"BID613","DID1364"
"BID906","DID1364"
"BID1445","DID981"
"BID613","DID981"
"BID906","DID981"
"BID1497","DID336"
"BID2719","DID336"
"BID1497","DID583"
"BID2719","DID583"
"BID1497","DID657"
"BID2719","DID657"
"BID1777","DID1023"
"BID2583","DID1023"
"BID813","DID1023"
"BID1777","DID1388"
"BID2583","DID1388"
"BID813","DID1388"
"BID1777","DID839"
"BID2583","DID839"
"BID813","DID839"
"BID1451","DID785"
"BID1455","DID785"
"BID1877","DID785"
"BID1451","DID866"
"BID1455","DID866"
"BID1877","DID866"
"BID1451","DID885"
"BID1455","DID885"
"BID1877","DID885"
"BID1147","DID1131"
"BID1406","DID1131"
"BID2385","DID1131"
"BID1392","DID1426"
"BID2647","DID1426"
"BID1392","DID656"
"BID2647","DID656"
"BID1072","DID247"
"BID2408","DID247"
"BID2412","DID247"
"BID599","DID247"
"BID1072","DID293"
"BID2408","DID293"
"BID2412","DID293"
"BID599","DID293"
"BID1072","DID413"
"BID2408","DID413"
"BID2412","DID413"
"BID599","DID413"
"BID1419","DID1088"
"BID2480","DID1088"
"BID1202","DID1133"
"BID1258","DID1133"
"BID36","DID1133"
"BID1202","DID1488"
"BID1258","DID1488"
"BID36","DID1488"
"BID1202","DID687"
"BID1258","DID687"
"BID36","DID687"
"BID151","DID11"
"BID2119","DID11"
"BID637","DID11"
"BID942","DID11"
"BID151","DID1321"
"BID2119","DID1321"
"BID637","DID1321"
"BID942","DID1321"
"BID151","DID1490"
"BID2119","DID1490"
"BID637","DID1490"
"BID942","DID1490"
"BID151","DID734"
"BID2119","DID734"
"BID637","DID734"
"BID942","DID734"
"BID1100","DID1105"
"BID1784","DID1105"
"BID2352","DID1105"
"BID343","DID1105"
"BID1100","DID20"
"BID1784","DID20"
"BID2352","DID20"
"BID343","DID20"
"BID1100","DID353"
"BID1784","DID353"
"BID2352","DID353"
"BID343","DID353"
"BID1151","DID1382"
"BID2742","DID1382"
"BID423","DID1382"
"BID1151","DID583"
"BID2742","DID583"
"BID423","DID583"
"BID1151","DID795"
"BID2742","DID795"
"BID423","DID795"
"BID1276","DID903"
"BID2602","DID903"
"BID599","DID903"
"BID975","DID903"
"BID1767","DID1481"
"BID2169","DID1481"
"BID2982","DID1481"
"BID632","DID1481"
"BID1767","DID570"
"BID2169","DID570"
"BID2982","DID570"
"BID632","DID570"
"BID1767","DID911"
"BID2169","DID911"
"BID2982","DID911"
"BID632","DID911"
"BID1896","DID319"
"BID2454","DID319"
"BID267","DID373"
"BID485","DID373"
"BID519","DID373"
"BID267","DID60"
"BID485","DID60"
"BID519","DID60"
"BID1375","DID379"
"BID1693","DID379"
"BID2338","DID379"
"BID1020","DID251"
"BID1082","DID251"
"BID137","DID251"
"BID269","DID251"
"BID1020","DID549"
"BID1082","DID549"
"BID137","DID549"
"BID269","DID549"
"BID1020","DID690"
"BID1082","DID690"
"BID137","DID690"
"BID269","DID690"
"BID1272","DID1255"
"BID2140","DID1255"
"BID407","DID1255"
"BID929","DID1255"
"BID1272","DID273"
"BID2140","DID273"
"BID407","DID273"
"BID929","DID273"
"BID1272","DID338"
"BID2140","DID338"
"BID407","DID338"
"BID929","DID338"
"BID1272","DID478"
"BID2140","DID478"
"BID407","DID478"
"BID929","DID478"
"BID1272","DID671"
"BID2140","DID671"
"BID407","DID671"
"BID929","DID671"
"BID1241","DID113"
"BID2240","DID113"
"BID2544","DID113"
"BID1241","DID1439"
"BID2240","DID1439"
"BID2544","DID1439"
"BID1241","DID458"
"BID2240","DID458"
"BID2544","DID458"
"BID1003","DID248"
"BID2433","DID248"
"BID276","DID248"
"BID2832","DID248"
