"BID","DID"
"BID1100","DID161"
"BID132","DID161"
"BID2441","DID161"
"BID2632","DID161"
"BID3421","DID161"
"BID513","DID161"
"BID1100","DID355"
"BID132","DID355"
"BID2441","DID355"
"BID2632","DID355"
"BID3421","DID355"
"BID513","DID355"
"BID1100","DID49"
"BID132","DID49"
"BID2441","DID49"
"BID2632","DID49"
"BID3421","DID49"
"BID513","DID49"
"BID1100","DID56"
"BID132","DID56"
"BID2441","DID56"
"BID2632","DID56"
"BID3421","DID56"
"BID513","DID56"
"BID1100","DID572"
"BID132","DID572"
"BID2441","DID572"
"BID2632","DID572"
"BID3421","DID572"
"BID513","DID572"
"BID1100","DID924"
"BID132","DID924"
"BID2441","DID924"
"BID2632","DID924"
"BID3421","DID924"
"BID513","DID924"
"BID18","DID115"
"BID1979","DID115"
"BID2988","DID115"
"BID389","DID115"
"BID3996","DID115"
"BID868","DID115"
"BID18","DID308"
"BID1979","DID308"
"BID2988","DID308"
"BID389","DID308"
"BID3996","DID308"
"BID868","DID308"
"BID18","DID327"
"BID1979","DID327"
"BID2988","DID327"
"BID389","DID327"
"BID3996","DID327"
"BID868","DID327"
"BID18","DID418"
"BID1979","DID418"
"BID2988","DID418"
"BID389","DID418"
"BID3996","DID418"
"BID868","DID418"
"BID18","DID604"
"BID1979","DID604"
"BID2988","DID604"
"BID389","DID604"
"BID3996","DID604"
"BID868","DID604"
"BID18","DID892"
"BID1979","DID892"
"BID2988","DID892"
"BID389","DID892"
"BID3996","DID892"
"BID868","DID892"
"BID1760","DID132"
"BID2071","DID132"
"BID2419","DID132"
"BID271","DID132"
"BID3181","DID132"
"BID9","DID132"
"BID1760","DID30"
"BID2071","DID30"
"BID2419","DID30"
"BID271","DID30"
"BID3181","DID30"
"BID9","DID30"
"BID1760","DID357"
"BID2071","DID357"
"BID2419","DID357"
"BID271","DID357"
"BID3181","DID357"
"BID9","DID357"
"BID1760","DID463"
"BID2071","DID463"
"BID2419","DID463"
"BID271","DID463"
"BID3181","DID463"
"BID9","DID463"
"BID1760","DID513"
"BID2071","DID513"
"BID2419","DID513"
"BID271","DID513"
"BID3181","DID513"
"BID9","DID513"
"BID1760","DID537"
"BID2071","DID537"
"BID2419","DID537"
"BID271","DID537"
"BID3181","DID537"
"BID9","DID537"
"BID1478","DID198"
"BID187","DID198"
"BID2520","DID198"
"BID2661","DID198"
"BID2795","DID198"
"BID558","DID198"
"BID1478","DID363"
"BID187","DID363"
"BID2520","DID363"
"BID2661","DID363"
"BID2795","DID363"
"BID558","DID363"
"BID1478","DID487"
"BID187","DID487"
"BID2520","DID487"
"BID2661","DID487"
"BID2795","DID487"
"BID558","DID487"
"BID1478","DID594"
"BID187","DID594"
"BID2520","DID594"
"BID2661","DID594"
"BID2795","DID594"
"BID558","DID594"
"BID1478","DID732"
"BID187","DID732"
"BID2520","DID732"
"BID2661","DID732"
"BID2795","DID732"
"BID558","DID732"
"BID1478","DID970"
"BID187","DID970"
"BID2520","DID970"
"BID2661","DID970"
"BID2795","DID970"
"BID558","DID970"
"BID1515","DID127"
"BID2836","DID127"
"BID2962","DID127"
"BID700","DID127"
"BID714","DID127"
"BID865","DID127"
"BID1515","DID266"
"BID2836","DID266"
"BID2962","DID266"
"BID700","DID266"
"BID714","DID266"
"BID865","DID266"
"BID1515","DID28"
"BID2836","DID28"
"BID2962","DID28"
"BID700","DID28"
"BID714","DID28"
"BID865","DID28"
"BID1515","DID508"
"BID2836","DID508"
"BID2962","DID508"
"BID700","DID508"
"BID714","DID508"
"BID865","DID508"
"BID1515","DID519"
"BID2836","DID519"
"BID2962","DID519"
"BID700","DID519"
"BID714","DID519"
"BID865","DID519"
"BID1515","DID863"
"BID2836","DID863"
"BID2962","DID863"
"BID700","DID863"
"BID714","DID863"
"BID865","DID863"
"BID1227","DID141"
"BID1256","DID141"
"BID1963","DID141"
"BID2891","DID141"
"BID304","DID141"
"BID499","DID141"
"BID1227","DID184"
"BID1256","DID184"
"BID1963","DID184"
"BID2891","DID184"
"BID304","DID184"
"BID499","DID184"
"BID1227","DID338"
"BID1256","DID338"
"BID1963","DID338"
"BID2891","DID338"
"BID304","DID338"
"BID499","DID338"
"BID1227","DID521"
"BID1256","DID521"
"BID1963","DID521"
"BID2891","DID521"
"BID304","DID521"
"BID499","DID521"
"BID1227","DID800"
"BID1256","DID800"
"BID1963","DID800"
"BID2891","DID800"
"BID304","DID800"
"BID499","DID800"
"BID1227","DID956"
"BID1256","DID956"
"BID1963","DID956"
"BID2891","DID956"
"BID304","DID956"
"BID499","DID956"
"BID2106","DID167"
"BID2794","DID167"
"BID2910","DID167"
"BID3136","DID167"
"BID3504","DID167"
"BID3570","DID167"
"BID2106","DID278"
