"BID","DID"
"BID2877","DID1252"
"BID3160","DID1252"
"BID326","DID1252"
"BID5629","DID1252"
"BID2877","DID1419"
"BID3160","DID1419"
"BID326","DID1419"
"BID5629","DID1419"
"BID2877","DID1425"
"BID3160","DID1425"
"BID326","DID1425"
"BID5629","DID1425"
"BID2877","DID2645"
"BID3160","DID2645"
"BID326","DID2645"
"BID5629","DID2645"
"BID2961","DID1425"
"BID4687","DID1425"
"BID5586","DID1425"
"BID5908","DID1425"
"BID2961","DID1968"
"BID4687","DID1968"
"BID5586","DID1968"
"BID5908","DID1968"
"BID2961","DID2261"
"BID4687","DID2261"
"BID5586","DID2261"
"BID5908","DID2261"
"BID2961","DID551"
"BID4687","DID551"
"BID5586","DID551"
"BID5908","DID551"
"BID3533","DID1132"
"BID3756","DID1132"
"BID5435","DID1132"
"BID937","DID1132"
"BID3533","DID1685"
"BID3756","DID1685"
"BID5435","DID1685"
"BID937","DID1685"
"BID3533","DID2655"
"BID3756","DID2655"
"BID5435","DID2655"
"BID937","DID2655"
"BID3533","DID502"
"BID3756","DID502"
"BID5435","DID502"
"BID937","DID502"
"BID101","DID1266"
"BID21","DID1266"
"BID2987","DID1266"
"BID5785","DID1266"
"BID101","DID2362"
"BID21","DID2362"
"BID2987","DID2362"
"BID5785","DID2362"
"BID101","DID2737"
"BID21","DID2737"
"BID2987","DID2737"
"BID5785","DID2737"
"BID101","DID2859"
"BID21","DID2859"
"BID2987","DID2859"
"BID5785","DID2859"
"BID2751","DID1526"
"BID2830","DID1526"
"BID3533","DID1526"
"BID5303","DID1526"
"BID2751","DID2348"
"BID2830","DID2348"
"BID3533","DID2348"
"BID5303","DID2348"
"BID2751","DID2998"
"BID2830","DID2998"
"BID3533","DID2998"
"BID5303","DID2998"
"BID2751","DID745"
"BID2830","DID745"
"BID3533","DID745"
"BID5303","DID745"
"BID2534","DID1383"
"BID3393","DID1383"
"BID3400","DID1383"
"BID3660","DID1383"
"BID2534","DID1752"
"BID3393","DID1752"
"BID3400","DID1752"
"BID3660","DID1752"
"BID2534","DID214"
"BID3393","DID214"
"BID3400","DID214"
"BID3660","DID214"
"BID2534","DID2922"
"BID3393","DID2922"
"BID3400","DID2922"
"BID3660","DID2922"
"BID2884","DID1894"
"BID3550","DID1894"
"BID5402","DID1894"
"BID5834","DID1894"
"BID2884","DID2783"
"BID3550","DID2783"
"BID5402","DID2783"
"BID5834","DID2783"
"BID2884","DID2884"
"BID3550","DID2884"
"BID5402","DID2884"
"BID5834","DID2884"
"BID2884","DID596"
"BID3550","DID596"
"BID5402","DID596"
"BID5834","DID596"
"BID1696","DID1397"
"BID371","DID1397"
"BID82","DID1397"
"BID996","DID1397"
"BID1696","DID1652"
"BID371","DID1652"
"BID82","DID1652"
"BID996","DID1652"
"BID1696","DID269"
"BID371","DID269"
"BID82","DID269"
"BID996","DID269"
"BID1696","DID711"
"BID371","DID711"
"BID82","DID711"
"BID996","DID711"
"BID3343","DID1463"
"BID4833","DID1463"
"BID4925","DID1463"
"BID5362","DID1463"
"BID3343","DID1480"
"BID4833","DID1480"
"BID4925","DID1480"
"BID5362","DID1480"
"BID3343","DID909"
"BID4833","DID909"
"BID4925","DID909"
"BID5362","DID909"
"BID3343","DID966"
"BID4833","DID966"
"BID4925","DID966"
"BID5362","DID966"
"BID2807","DID2091"
"BID2879","DID2091"
"BID5799","DID2091"
"BID5803","DID2091"
"BID2807","DID2384"
"BID2879","DID2384"
"BID5799","DID2384"
"BID5803","DID2384"
"BID2807","DID675"
"BID2879","DID675"
"BID5799","DID675"
"BID5803","DID675"
"BID2807","DID819"
"BID2879","DID819"
"BID5799","DID819"
"BID5803","DID819"
"BID1671","DID1454"
"BID3026","DID1454"
"BID3505","DID1454"
"BID4323","DID1454"
"BID1671","DID2593"
"BID3026","DID2593"
"BID3505","DID2593"
"BID4323","DID2593"
"BID1671","DID816"
"BID3026","DID816"
"BID3505","DID816"
"BID4323","DID816"
"BID1671","DID998"
"BID3026","DID998"
"BID3505","DID998"
"BID4323","DID998"
"BID3720","DID1487"
"BID4186","DID1487"
"BID4441","DID1487"
"BID4682","DID1487"
"BID3720","DID1989"
"BID4186","DID1989"
"BID4441","DID1989"
"BID4682","DID1989"
"BID3720","DID2515"
"BID4186","DID2515"
"BID4441","DID2515"
"BID4682","DID2515"
"BID3720","DID2822"
"BID4186","DID2822"
"BID4441","DID2822"
"BID4682","DID2822"
"BID176","DID1182"
"BID2680","DID1182"
"BID3367","DID1182"
"BID3587","DID1182"
"BID176","DID1422"
"BID2680","DID1422"
"BID3367","DID1422"
"BID3587","DID1422"
"BID176","DID185"
"BID2680","DID185"
"BID3367","DID185"
"BID3587","DID185"
"BID176","DID1900"
"BID2680","DID1900"
"BID3367","DID1900"
"BID3587","DID1900"
"BID1139","DID1015"
"BID1577","DID1015"
"BID3076","DID1015"
"BID3209","DID1015"
"BID1139","DID2133"
"BID1577","DID2133"
"BID3076","DID2133"
"BID3209","DID2133"
"BID1139","DID2304"
"BID1577","DID2304"
"BID3076","DID2304"
"BID3209","DID2304"
"BID1139","DID663"
"BID1577","DID663"
"BID3076","DID663"
"BID3209","DID663"
"BID1799","DID1450"
"BID3394","DID1450"
"BID4891","DID1450"
"BID5883","DID1450"
"BID1799","DID1926"
"BID3394","DID1926"
"BID4891","DID1926"
"BID5883","DID1926"
"BID1799","DID2662"
"BID3394","DID2662"
"BID4891","DID2662"
"BID5883","DID2662"
"BID1799","DID38"
"BID3394","DID38"
"BID4891","DID38"
"BID5883","DID38"
"BID3146","DID1238"
"BID3201","DID1238"
"BID342","DID1238"
"BID5038","DID1238"
"BID3146","DID1291"
"BID3201","DID1291"
"BID342","DID1291"
"BID5038","DID1291"
"BID3146","DID2741"
"BID3201","DID2741"
"BID342","DID2741"
"BID5038","DID2741"
"BID3146","DID2980"
"BID3201","DID2980"
"BID342","DID2980"
"BID5038","DID2980"
"BID1160","DID1477"
"BID1487","DID1477"
"BID3529","DID1477"
"BID5970","DID1477"
"BID1160","DID2423"
"BID1487","DID2423"
"BID3529","DID2423"
"BID5970","DID2423"
"BID1160","DID247"
"BID1487","DID247"
"BID3529","DID247"
"BID5970","DID247"
"BID1160","DID510"
"BID1487","DID510"
"BID3529","DID510"
"BID5970","DID510"
"BID1209","DID2202"
"BID3717","DID2202"
"BID5168","DID2202"
"BID5627","DID2202"
"BID1209","DID2869"
"BID3717","DID2869"
"BID5168","DID2869"
"BID5627","DID2869"
"BID1209","DID525"
"BID3717","DID525"
"BID5168","DID525"
"BID5627","DID525"
"BID1209","DID967"
"BID3717","DID967"
"BID5168","DID967"
"BID5627","DID967"
"BID137","DID1211"
"BID2144","DID1211"
"BID2794","DID1211"
"BID5477","DID1211"
"BID137","DID2050"
"BID2144","DID2050"
"BID2794","DID2050"
"BID5477","DID2050"
"BID137","DID575"
"BID2144","DID575"
"BID2794","DID575"
"BID5477","DID575"
"BID137","DID921"
"BID2144","DID921"
"BID2794","DID921"
"BID5477","DID921"
"BID1332","DID1313"
"BID1493","DID1313"
"BID4432","DID1313"
"BID5479","DID1313"
"BID1332","DID1825"
"BID1493","DID1825"
"BID4432","DID1825"
"BID5479","DID1825"
"BID1332","DID2655"
"BID1493","DID2655"
"BID4432","DID2655"
"BID5479","DID2655"
"BID1332","DID293"
"BID1493","DID293"
"BID4432","DID293"
"BID5479","DID293"
"BID2912","DID16"
"BID3137","DID16"
"BID3417","DID16"
"BID5483","DID16"
"BID2912","DID2032"
"BID3137","DID2032"
"BID3417","DID2032"
"BID5483","DID2032"
"BID2912","DID2181"
"BID3137","DID2181"
"BID3417","DID2181"
"BID5483","DID2181"
"BID2912","DID525"
"BID3137","DID525"
"BID3417","DID525"
"BID5483","DID525"
"BID22","DID1753"
"BID3363","DID1753"
"BID4982","DID1753"
"BID699","DID1753"
"BID22","DID2803"
"BID3363","DID2803"
"BID4982","DID2803"
"BID699","DID2803"
"BID22","DID735"
"BID3363","DID735"
"BID4982","DID735"
"BID699","DID735"
"BID22","DID991"
"BID3363","DID991"
"BID4982","DID991"
"BID699","DID991"
"BID1145","DID1375"
"BID177","DID1375"
"BID489","DID1375"
"BID4982","DID1375"
"BID1145","DID1796"
"BID177","DID1796"
"BID489","DID1796"
"BID4982","DID1796"
"BID1145","DID1891"
"BID177","DID1891"
"BID489","DID1891"
"BID4982","DID1891"
"BID1145","DID802"
"BID177","DID802"
"BID489","DID802"
"BID4982","DID802"
"BID1820","DID1862"
"BID2669","DID1862"
"BID3240","DID1862"
"BID5763","DID1862"
"BID1820","DID2412"
"BID2669","DID2412"
"BID3240","DID2412"
"BID5763","DID2412"
"BID1820","DID776"
"BID2669","DID776"
"BID3240","DID776"
"BID5763","DID776"
"BID1820","DID985"
"BID2669","DID985"
"BID3240","DID985"
"BID5763","DID985"
"BID1151","DID1781"
"BID386","DID1781"
"BID5608","DID1781"
"BID5868","DID1781"
"BID1151","DID2604"
"BID386","DID2604"
"BID5608","DID2604"
"BID5868","DID2604"
"BID1151","DID2717"
"BID386","DID2717"
"BID5608","DID2717"
"BID5868","DID2717"
"BID1151","DID825"
"BID386","DID825"
"BID5608","DID825"
"BID5868","DID825"
"BID1004","DID110"
"BID2171","DID110"
"BID2621","DID110"
"BID5661","DID110"
"BID1004","DID1467"
"BID2171","DID1467"
"BID2621","DID1467"
"BID5661","DID1467"
"BID1004","DID1957"
"BID2171","DID1957"
"BID2621","DID1957"
"BID5661","DID1957"
"BID1004","DID289"
"BID2171","DID289"
"BID2621","DID289"
"BID5661","DID289"
"BID2077","DID1554"
"BID2393","DID1554"
"BID3059","DID1554"
"BID5111","DID1554"
"BID2077","DID1670"
"BID2393","DID1670"
"BID3059","DID1670"
"BID5111","DID1670"
"BID2077","DID489"
"BID2393","DID489"
"BID3059","DID489"
"BID5111","DID489"
"BID2077","DID596"
"BID2393","DID596"
"BID3059","DID596"
"BID5111","DID596"
"BID1910","DID206"
"BID5139","DID206"
"BID5746","DID206"
"BID5779","DID206"
"BID1910","DID2068"
"BID5139","DID2068"
"BID5746","DID2068"
"BID5779","DID2068"
"BID1910","DID2706"
"BID5139","DID2706"
"BID5746","DID2706"
"BID5779","DID2706"
"BID1910","DID710"
"BID5139","DID710"
"BID5746","DID710"
"BID5779","DID710"
"BID1881","DID1191"
"BID1961","DID1191"
"BID4274","DID1191"
"BID5332","DID1191"
"BID1881","DID1641"
"BID1961","DID1641"
"BID4274","DID1641"
"BID5332","DID1641"
"BID1881","DID2593"
"BID1961","DID2593"
"BID4274","DID2593"
"BID5332","DID2593"
"BID1881","DID582"
"BID1961","DID582"
"BID4274","DID582"
"BID5332","DID582"
"BID2230","DID1989"
"BID3061","DID1989"
"BID4676","DID1989"
"BID4786","DID1989"
"BID2230","DID2106"
"BID3061","DID2106"
"BID4676","DID2106"
"BID4786","DID2106"
"BID2230","DID2538"
"BID3061","DID2538"
"BID4676","DID2538"
"BID4786","DID2538"
"BID2230","DID2867"
"BID3061","DID2867"
"BID4676","DID2867"
"BID4786","DID2867"
"BID1970","DID1623"
"BID4151","DID1623"
"BID4266","DID1623"
"BID4723","DID1623"
"BID1970","DID2043"
"BID4151","DID2043"
"BID4266","DID2043"
"BID4723","DID2043"
"BID1970","DID2991"
"BID4151","DID2991"
"BID4266","DID2991"
"BID4723","DID2991"
"BID1970","DID2993"
"BID4151","DID2993"
"BID4266","DID2993"
"BID4723","DID2993"
"BID1840","DID1268"
"BID2353","DID1268"
"BID2748","DID1268"
"BID4623","DID1268"
"BID1840","DID2678"
"BID2353","DID2678"
"BID2748","DID2678"
"BID4623","DID2678"
"BID1840","DID2829"
"BID2353","DID2829"
"BID2748","DID2829"
"BID4623","DID2829"
"BID1840","DID2944"
"BID2353","DID2944"
"BID2748","DID2944"
"BID4623","DID2944"
"BID2378","DID1210"
"BID4036","DID1210"
"BID4711","DID1210"
"BID51","DID1210"
"BID2378","DID170"
"BID4036","DID170"
"BID4711","DID170"
"BID51","DID170"
"BID2378","DID2568"
"BID4036","DID2568"
"BID4711","DID2568"
"BID51","DID2568"
"BID2378","DID2797"
"BID4036","DID2797"
"BID4711","DID2797"
"BID51","DID2797"
"BID2982","DID1058"
"BID3047","DID1058"
"BID3371","DID1058"
"BID3804","DID1058"
"BID2982","DID1462"
"BID3047","DID1462"
"BID3371","DID1462"
"BID3804","DID1462"
"BID2982","DID2419"
"BID3047","DID2419"
"BID3371","DID2419"
"BID3804","DID2419"
"BID2982","DID2436"
"BID3047","DID2436"
"BID3371","DID2436"
"BID3804","DID2436"
"BID1223","DID1663"
"BID2792","DID1663"
"BID3438","DID1663"
"BID3686","DID1663"
"BID1223","DID671"
"BID2792","DID671"
"BID3438","DID671"
"BID3686","DID671"
"BID1223","DID681"
"BID2792","DID681"
"BID3438","DID681"
"BID3686","DID681"
"BID1223","DID811"
"BID2792","DID811"
"BID3438","DID811"
"BID3686","DID811"
"BID4637","DID1517"
"BID5109","DID1517"
"BID5576","DID1517"
"BID993","DID1517"
"BID4637","DID2671"
"BID5109","DID2671"
"BID5576","DID2671"
"BID993","DID2671"
"BID4637","DID311"
"BID5109","DID311"
"BID5576","DID311"
"BID993","DID311"
"BID4637","DID503"
"BID5109","DID503"
"BID5576","DID503"
"BID993","DID503"
"BID2684","DID1264"
"BID372","DID1264"
"BID5608","DID1264"
"BID949","DID1264"
"BID2684","DID1512"
"BID372","DID1512"
"BID5608","DID1512"
"BID949","DID1512"
"BID2684","DID2737"
"BID372","DID2737"
"BID5608","DID2737"
"BID949","DID2737"
"BID2684","DID323"
"BID372","DID323"
"BID5608","DID323"
"BID949","DID323"
"BID1216","DID2218"
"BID1892","DID2218"
"BID2930","DID2218"
"BID598","DID2218"
"BID1216","DID276"
"BID1892","DID276"
"BID2930","DID276"
"BID598","DID276"
"BID1216","DID2938"
"BID1892","DID2938"
"BID2930","DID2938"
"BID598","DID2938"
"BID1216","DID467"
"BID1892","DID467"
"BID2930","DID467"
"BID598","DID467"
"BID3548","DID1333"
"BID5246","DID1333"
"BID5595","DID1333"
"BID5661","DID1333"
"BID3548","DID288"
"BID5246","DID288"
"BID5595","DID288"
"BID5661","DID288"
"BID3548","DID544"
"BID5246","DID544"
"BID5595","DID544"
"BID5661","DID544"
"BID3548","DID844"
"BID5246","DID844"
"BID5595","DID844"
"BID5661","DID844"
"BID1042","DID2083"
"BID175","DID2083"
"BID2865","DID2083"
"BID636","DID2083"
"BID1042","DID22"
"BID175","DID22"
"BID2865","DID22"
"BID636","DID22"
"BID1042","DID2311"
"BID175","DID2311"
"BID2865","DID2311"
"BID636","DID2311"
"BID1042","DID2444"
"BID175","DID2444"
"BID2865","DID2444"
"BID636","DID2444"
"BID1425","DID2737"
"BID4112","DID2737"
"BID5941","DID2737"
"BID655","DID2737"
"BID1425","DID666"
"BID4112","DID666"
"BID5941","DID666"
"BID655","DID666"
"BID1425","DID676"
"BID4112","DID676"
"BID5941","DID676"
"BID655","DID676"
"BID1425","DID944"
"BID4112","DID944"
"BID5941","DID944"
"BID655","DID944"
"BID2170","DID1178"
"BID3852","DID1178"
"BID5002","DID1178"
"BID5532","DID1178"
"BID2170","DID2269"
"BID3852","DID2269"
"BID5002","DID2269"
"BID5532","DID2269"
"BID2170","DID2451"
"BID3852","DID2451"
"BID5002","DID2451"
"BID5532","DID2451"
"BID2170","DID618"
"BID3852","DID618"
"BID5002","DID618"
"BID5532","DID618"
"BID1824","DID1166"
"BID4493","DID1166"
"BID5473","DID1166"
"BID756","DID1166"
"BID1824","DID2249"
"BID4493","DID2249"
"BID5473","DID2249"
"BID756","DID2249"
"BID1824","DID700"
"BID4493","DID700"
"BID5473","DID700"
"BID756","DID700"
"BID1824","DID929"
"BID4493","DID929"
"BID5473","DID929"
"BID756","DID929"
"BID4396","DID1555"
"BID4619","DID1555"
"BID5788","DID1555"
"BID831","DID1555"
"BID4396","DID2138"
"BID4619","DID2138"
"BID5788","DID2138"
"BID831","DID2138"
"BID4396","DID2829"
"BID4619","DID2829"
"BID5788","DID2829"
"BID831","DID2829"
"BID4396","DID601"
"BID4619","DID601"
"BID5788","DID601"
"BID831","DID601"
"BID4090","DID1087"
"BID5846","DID1087"
"BID5892","DID1087"
"BID907","DID1087"
"BID4090","DID1573"
"BID5846","DID1573"
"BID5892","DID1573"
"BID907","DID1573"
"BID4090","DID2334"
"BID5846","DID2334"
"BID5892","DID2334"
"BID907","DID2334"
"BID4090","DID2505"
"BID5846","DID2505"
"BID5892","DID2505"
"BID907","DID2505"
"BID2490","DID1810"
"BID2711","DID1810"
"BID5254","DID1810"
"BID658","DID1810"
"BID2490","DID2014"
"BID2711","DID2014"
"BID5254","DID2014"
"BID658","DID2014"
"BID2490","DID266"
"BID2711","DID266"
"BID5254","DID266"
"BID658","DID266"
"BID2490","DID446"
"BID2711","DID446"
"BID5254","DID446"
"BID658","DID446"
"BID1795","DID1038"
"BID4589","DID1038"
"BID5237","DID1038"
"BID861","DID1038"
"BID1795","DID1360"
"BID4589","DID1360"
"BID5237","DID1360"
"BID861","DID1360"
"BID1795","DID2599"
"BID4589","DID2599"
"BID5237","DID2599"
"BID861","DID2599"
"BID1795","DID314"
"BID4589","DID314"
"BID5237","DID314"
"BID861","DID314"
"BID2328","DID1394"
"BID2689","DID1394"
"BID4510","DID1394"
"BID5721","DID1394"
"BID2328","DID1431"
"BID2689","DID1431"
"BID4510","DID1431"
"BID5721","DID1431"
"BID2328","DID1566"
"BID2689","DID1566"
"BID4510","DID1566"
"BID5721","DID1566"
"BID2328","DID959"
"BID2689","DID959"
"BID4510","DID959"
"BID5721","DID959"
"BID368","DID1843"
"BID4085","DID1843"
"BID5464","DID1843"
"BID5587","DID1843"
"BID368","DID1996"
"BID4085","DID1996"
"BID5464","DID1996"
"BID5587","DID1996"
"BID368","DID2662"
"BID4085","DID2662"
"BID5464","DID2662"
"BID5587","DID2662"
"BID368","DID2845"
"BID4085","DID2845"
"BID5464","DID2845"
"BID5587","DID2845"
"BID1210","DID1554"
"BID315","DID1554"
"BID4770","DID1554"
"BID868","DID1554"
"BID1210","DID1869"
"BID315","DID1869"
"BID4770","DID1869"
"BID868","DID1869"
"BID1210","DID2576"
"BID315","DID2576"
"BID4770","DID2576"
"BID868","DID2576"
"BID1210","DID942"
"BID315","DID942"
"BID4770","DID942"
"BID868","DID942"
"BID2241","DID1422"
"BID326","DID1422"
"BID4257","DID1422"
"BID4651","DID1422"
"BID2241","DID2115"
"BID326","DID2115"
"BID4257","DID2115"
"BID4651","DID2115"
"BID2241","DID2673"
"BID326","DID2673"
"BID4257","DID2673"
"BID4651","DID2673"
"BID2241","DID892"
"BID326","DID892"
"BID4257","DID892"
"BID4651","DID892"
"BID1171","DID1716"
"BID3057","DID1716"
"BID3421","DID1716"
"BID4955","DID1716"
"BID1171","DID2399"
"BID3057","DID2399"
"BID3421","DID2399"
"BID4955","DID2399"
"BID1171","DID2901"
"BID3057","DID2901"
"BID3421","DID2901"
"BID4955","DID2901"
"BID1171","DID474"
"BID3057","DID474"
"BID3421","DID474"
"BID4955","DID474"
"BID1465","DID1613"
"BID366","DID1613"
"BID5565","DID1613"
"BID5850","DID1613"
"BID1465","DID2302"
"BID366","DID2302"
"BID5565","DID2302"
"BID5850","DID2302"
"BID1465","DID308"
"BID366","DID308"
"BID5565","DID308"
"BID5850","DID308"
"BID1465","DID962"
"BID366","DID962"
"BID5565","DID962"
"BID5850","DID962"
"BID1424","DID140"
"BID2802","DID140"
"BID4298","DID140"
"BID5949","DID140"
"BID1424","DID2005"
"BID2802","DID2005"
"BID4298","DID2005"
"BID5949","DID2005"
"BID1424","DID843"
"BID2802","DID843"
"BID4298","DID843"
"BID5949","DID843"
"BID1424","DID911"
"BID2802","DID911"
"BID4298","DID911"
"BID5949","DID911"
"BID1204","DID1119"
"BID1998","DID1119"
"BID3163","DID1119"
"BID533","DID1119"
"BID1204","DID1921"
"BID1998","DID1921"
"BID3163","DID1921"
"BID533","DID1921"
"BID1204","DID2200"
"BID1998","DID2200"
"BID3163","DID2200"
"BID533","DID2200"
"BID1204","DID323"
"BID1998","DID323"
"BID3163","DID323"
"BID533","DID323"
"BID1022","DID127"
"BID3165","DID127"
"BID3431","DID127"
"BID890","DID127"
"BID1022","DID1441"
"BID3165","DID1441"
"BID3431","DID1441"
"BID890","DID1441"
"BID1022","DID1718"
"BID3165","DID1718"
"BID3431","DID1718"
"BID890","DID1718"
"BID1022","DID2863"
"BID3165","DID2863"
"BID3431","DID2863"
"BID890","DID2863"
"BID2812","DID1711"
"BID4069","DID1711"
"BID4502","DID1711"
"BID571","DID1711"
"BID2812","DID2468"
"BID4069","DID2468"
"BID4502","DID2468"
"BID571","DID2468"
"BID2812","DID2740"
"BID4069","DID2740"
"BID4502","DID2740"
"BID571","DID2740"
"BID2812","DID429"
"BID4069","DID429"
"BID4502","DID429"
"BID571","DID429"
"BID2107","DID1166"
"BID3725","DID1166"
"BID5231","DID1166"
"BID821","DID1166"
"BID2107","DID1189"
"BID3725","DID1189"
"BID5231","DID1189"
"BID821","DID1189"
"BID2107","DID1277"
"BID3725","DID1277"
"BID5231","DID1277"
"BID821","DID1277"
"BID2107","DID1958"
"BID3725","DID1958"
"BID5231","DID1958"
"BID821","DID1958"
"BID1549","DID1214"
"BID3948","DID1214"
"BID4603","DID1214"
"BID5616","DID1214"
"BID1549","DID1723"
"BID3948","DID1723"
"BID4603","DID1723"
"BID5616","DID1723"
"BID1549","DID275"
"BID3948","DID275"
"BID4603","DID275"
"BID5616","DID275"
"BID1549","DID673"
"BID3948","DID673"
"BID4603","DID673"
"BID5616","DID673"
"BID2561","DID1959"
"BID4547","DID1959"
"BID5662","DID1959"
"BID712","DID1959"
"BID2561","DID2125"
"BID4547","DID2125"
"BID5662","DID2125"
"BID712","DID2125"
"BID2561","DID952"
"BID4547","DID952"
"BID5662","DID952"
"BID712","DID952"
"BID2561","DID984"
"BID4547","DID984"
"BID5662","DID984"
"BID712","DID984"
"BID2849","DID1914"
"BID3457","DID1914"
"BID4203","DID1914"
"BID893","DID1914"
"BID2849","DID2238"
"BID3457","DID2238"
"BID4203","DID2238"
"BID893","DID2238"
"BID2849","DID467"
"BID3457","DID467"
"BID4203","DID467"
"BID893","DID467"
"BID2849","DID532"
"BID3457","DID532"
"BID4203","DID532"
"BID893","DID532"
"BID2295","DID242"
"BID2519","DID242"
"BID3090","DID242"
"BID327","DID242"
"BID2295","DID2871"
"BID2519","DID2871"
"BID3090","DID2871"
"BID327","DID2871"
"BID2295","DID490"
"BID2519","DID490"
"BID3090","DID490"
"BID327","DID490"
"BID2295","DID584"
"BID2519","DID584"
"BID3090","DID584"
"BID327","DID584"
"BID302","DID1254"
"BID4761","DID1254"
"BID773","DID1254"
"BID797","DID1254"
"BID302","DID2905"
"BID4761","DID2905"
"BID773","DID2905"
"BID797","DID2905"
"BID302","DID545"
"BID4761","DID545"
"BID773","DID545"
"BID797","DID545"
"BID302","DID977"
"BID4761","DID977"
"BID773","DID977"
"BID797","DID977"
"BID1822","DID1174"
"BID2484","DID1174"
"BID4129","DID1174"
"BID4328","DID1174"
"BID1822","DID1263"
"BID2484","DID1263"
"BID4129","DID1263"
"BID4328","DID1263"
"BID1822","DID2554"
"BID2484","DID2554"
"BID4129","DID2554"
"BID4328","DID2554"
"BID1822","DID837"
"BID2484","DID837"
"BID4129","DID837"
"BID4328","DID837"
"BID1060","DID111"
"BID422","DID111"
"BID4325","DID111"
"BID4837","DID111"
"BID1060","DID1172"
"BID422","DID1172"
"BID4325","DID1172"
"BID4837","DID1172"
"BID1060","DID1339"
"BID422","DID1339"
"BID4325","DID1339"
"BID4837","DID1339"
"BID1060","DID1985"
"BID422","DID1985"
"BID4325","DID1985"
"BID4837","DID1985"
"BID101","DID1673"
"BID3123","DID1673"
"BID3638","DID1673"
"BID4882","DID1673"
"BID101","DID2647"
"BID3123","DID2647"
"BID3638","DID2647"
"BID4882","DID2647"
"BID101","DID91"
"BID3123","DID91"
"BID3638","DID91"
"BID4882","DID91"
"BID101","DID936"
"BID3123","DID936"
"BID3638","DID936"
"BID4882","DID936"
"BID1504","DID2675"
"BID1928","DID2675"
"BID4363","DID2675"
"BID4839","DID2675"
"BID1504","DID586"
"BID1928","DID586"
"BID4363","DID586"
"BID4839","DID586"
"BID1504","DID65"
"BID1928","DID65"
"BID4363","DID65"
"BID4839","DID65"
