CID,BID
CID1,BID1005
CID1,BID1445
CID1,BID2815
CID1,BID46
CID1,BID594
CID2,BID2923
CID2,BID40
CID2,BID434
CID2,BID792
CID3,BID1211
CID3,BID777
CID4,BID1538
CID4,BID2991
CID5,BID2331
CID5,BID2438
CID6,BID1308
CID6,BID1892
CID6,BID2243
CID6,BID2337
CID6,BID889
CID7,BID1293
CID7,BID1368
CID7,BID2511
CID8,BID134
CID8,BID1945
CID8,BID1994
CID8,BID214
CID8,BID2414
CID9,BID2157
CID9,BID2666
CID9,BID2717
CID9,BID282
CID9,BID2992
CID10,BID1264
CID10,BID1692
CID10,BID1695
CID10,BID1829
CID10,BID1934
CID10,BID249
CID11,BID1523
CID11,BID2090
CID11,BID2131
CID11,BID2157
CID11,BID2172
CID11,BID2616
CID12,BID2963
CID12,BID454
CID13,BID2315
CID13,BID2418
CID13,BID32
CID13,BID947
CID14,BID2064
CID14,BID2472
CID14,BID664
CID15,BID1412
CID15,BID1606
CID15,BID2227
CID15,BID827
CID16,BID1889
CID16,BID2426
CID16,BID2519
CID16,BID2706
CID16,BID2814
CID16,BID679
CID17,BID1064
CID17,BID1933
CID17,BID210
CID17,BID434
CID18,BID1001
CID18,BID1887
CID18,BID2698
CID18,BID518
CID18,BID636
CID19,BID1994
CID19,BID2143
CID19,BID2431
CID19,BID2584
CID19,BID264
CID19,BID2679
CID20,BID1312
CID20,BID1548
CID20,BID2066
CID20,BID2646
CID20,BID316
CID21,BID1257
CID21,BID1998
CID21,BID252
CID21,BID391
CID21,BID978
CID21,BID985
CID22,BID1289
CID22,BID2042
CID22,BID2389
CID22,BID2942
CID23,BID1863
CID23,BID2666
CID24,BID1023
CID24,BID1990
CID25,BID1118
CID25,BID1472
CID25,BID2359
CID25,BID2914
CID25,BID704
CID25,BID765
CID26,BID1046
CID26,BID2370
CID26,BID2821
CID26,BID428
CID26,BID896
CID27,BID1546
CID27,BID2903
CID27,BID292
CID27,BID713
CID28,BID1147
CID28,BID2471
CID28,BID2554
CID28,BID2787
CID28,BID2935
CID29,BID1700
CID29,BID1824
CID29,BID2218
CID29,BID2645
CID29,BID898
CID30,BID1011
CID30,BID2037
CID30,BID2215
CID30,BID445
CID30,BID626
CID30,BID701
CID31,BID2821
CID31,BID407
CID31,BID634
CID32,BID1787
CID32,BID1927
CID32,BID2090
CID32,BID2140
CID32,BID2241
CID33,BID1404
CID33,BID1420
CID33,BID1843
CID33,BID2736
CID34,BID1107
CID34,BID2424
CID35,BID111
CID35,BID533
CID36,BID1771
CID36,BID299
CID36,BID602
CID36,BID709
CID37,BID156
CID37,BID1587
CID37,BID1822
CID37,BID850
CID38,BID1080
CID38,BID1677
CID38,BID2005
CID38,BID582
CID38,BID737
CID38,BID868
CID39,BID1020
CID39,BID116
CID39,BID1225
CID39,BID1450
CID39,BID2284
CID39,BID2916
CID40,BID1605
CID40,BID1752
CID40,BID1925
CID40,BID2201
CID40,BID391
CID40,BID736
CID41,BID1255
CID41,BID2002
CID41,BID2005
CID41,BID2065
CID41,BID2940
CID41,BID516
CID42,BID146
CID42,BID1746
CID42,BID222
CID42,BID2551
CID42,BID2963
CID43,BID1246
CID43,BID626
CID44,BID1366
CID44,BID2620
CID44,BID555
CID45,BID1078
CID45,BID1119
CID45,BID1921
CID45,BID2381
CID45,BID2971
CID45,BID785
CID46,BID1952
CID46,BID2116
CID46,BID2181
CID46,BID2300
CID46,BID785
CID47,BID1949
CID47,BID1998
CID47,BID992
CID48,BID2425
CID48,BID2762
CID48,BID2981
CID48,BID2982
CID48,BID939
CID49,BID1667
CID49,BID1842
CID49,BID2061
CID49,BID243
CID49,BID504
CID49,BID993
CID50,BID2420
CID50,BID2437
CID50,BID2644
CID50,BID2824
CID50,BID893
CID50,BID90
CID51,BID1487
CID51,BID1516
CID51,BID2019
CID51,BID2934
CID52,BID1070
CID52,BID1116
CID52,BID2328
CID52,BID2476
CID52,BID321
CID52,BID631
CID53,BID2790
CID53,BID566
CID53,BID586
CID53,BID67
CID54,BID1914
CID54,BID950
CID55,BID1293
CID55,BID2716
CID56,BID1003
CID56,BID2133
CID57,BID1536
CID57,BID2479
CID58,BID1023
CID58,BID112
CID58,BID2829
CID58,BID2963
CID59,BID1404
CID59,BID2941
CID59,BID474
CID59,BID627
CID60,BID1850
CID60,BID2361
CID60,BID2556
CID61,BID1087
CID61,BID1456
CID61,BID2397
CID61,BID2405
CID61,BID2563
CID62,BID1149
CID62,BID2877
CID62,BID2960
CID62,BID2987
CID62,BID578
CID63,BID1162
CID63,BID1339
CID63,BID1510
CID63,BID2055
CID63,BID2277
CID63,BID2390
CID64,BID1420
CID64,BID1997
CID64,BID2591
CID65,BID1792
CID65,BID197
CID65,BID2321
CID65,BID2733
CID65,BID354
CID66,BID1148
CID66,BID1283
CID66,BID1453
CID66,BID1614
CID66,BID2999
CID66,BID638
CID67,BID1539
CID67,BID2093
CID67,BID2913
CID67,BID842
CID67,BID928
CID68,BID1036
CID68,BID1290
CID68,BID1341
CID68,BID2435
CID68,BID2916
CID69,BID1443
CID69,BID1499
CID69,BID1572
CID69,BID2849
CID69,BID562
CID70,BID1317
CID70,BID1472
CID71,BID1406
CID71,BID1429
CID72,BID1197
CID72,BID2879
CID72,BID2892
CID72,BID565
CID73,BID1704
CID73,BID2383
CID73,BID2647
CID73,BID2771
CID73,BID601
CID73,BID81
CID74,BID1817
CID74,BID2534
CID74,BID598
CID74,BID881
CID74,BID90
CID75,BID1184
CID75,BID1824
CID75,BID2565
CID76,BID1913
CID76,BID2085
CID76,BID2674
CID76,BID2992
CID76,BID313
CID77,BID1316
CID77,BID1971
CID77,BID2585
CID77,BID2899
CID77,BID430
CID77,BID946
CID78,BID1014
CID78,BID1572
CID78,BID1655
CID78,BID1725
CID78,BID2539
CID78,BID2774
CID79,BID2061
CID79,BID2198
CID79,BID346
CID80,BID1314
CID80,BID1463
CID80,BID1619
CID80,BID1653
CID80,BID2513
CID80,BID290
CID81,BID1411
CID81,BID2476
CID81,BID2972
CID81,BID637
CID82,BID2513
CID82,BID2639
CID82,BID2659
CID82,BID2761
CID82,BID964
CID83,BID1383
CID83,BID1625
CID84,BID1491
CID84,BID1812
CID84,BID184
CID84,BID236
CID84,BID590
CID84,BID735
CID85,BID1568
CID85,BID1740
CID85,BID2199
CID85,BID2442
CID85,BID931
CID86,BID1082
CID86,BID1580
CID86,BID2535
CID86,BID315
CID87,BID1139
CID87,BID1758
CID87,BID283
CID87,BID362
CID88,BID1158
CID88,BID2497
CID88,BID2530
CID88,BID2618
CID88,BID369
CID89,BID2751
CID89,BID2855
CID90,BID1281
CID90,BID1727
CID90,BID1820
CID90,BID2589
CID90,BID2626
CID90,BID374
CID91,BID1180
CID91,BID2011
CID91,BID2772
CID91,BID2799
CID91,BID657
CID91,BID779
CID92,BID1647
CID92,BID1688
CID92,BID2533
CID92,BID287
CID93,BID1224
CID93,BID2147
CID94,BID2045
CID94,BID2211
CID94,BID308
CID94,BID59
CID94,BID753
CID95,BID1377
CID95,BID2590
CID95,BID2943
CID96,BID1486
CID96,BID205
CID96,BID618
CID96,BID885
CID97,BID2134
CID97,BID368
CID98,BID1811
CID98,BID2866
CID98,BID481
CID99,BID1709
CID99,BID1817
CID99,BID581
CID99,BID660
CID100,BID1391
CID100,BID1726
CID101,BID1871
CID101,BID2585
CID101,BID2879
CID101,BID3
CID101,BID855
CID101,BID96
CID102,BID2116
CID102,BID2688
CID103,BID2916
CID103,BID553
CID104,BID12
CID104,BID1268
CID104,BID2571
CID104,BID2588
CID104,BID2655
CID105,BID539
CID105,BID579
CID106,BID1020
CID106,BID167
CID106,BID1795
CID106,BID2128
CID107,BID1484
CID107,BID1669
CID107,BID1944
CID107,BID2707
CID108,BID1073
CID108,BID1270
CID108,BID1383
CID108,BID1865
CID108,BID2450
CID108,BID349
CID109,BID235
CID109,BID308
CID110,BID423
CID110,BID824
CID111,BID1153
CID111,BID1862
CID111,BID2387
CID111,BID2681
CID112,BID2109
CID112,BID2114
CID112,BID2202
CID112,BID2416
CID112,BID866
CID113,BID1290
CID113,BID1732
CID113,BID1891
CID113,BID2210
CID113,BID2390
CID114,BID1824
CID114,BID1974
CID114,BID205
CID114,BID2124
CID114,BID459
CID114,BID473
CID115,BID1322
CID115,BID1747
CID115,BID1951
CID115,BID321
CID115,BID778
CID116,BID1546
CID116,BID2844
CID116,BID734
CID117,BID1377
CID117,BID1461
CID117,BID1468
CID117,BID1552
CID117,BID1616
CID118,BID2025
CID118,BID2625
CID118,BID974
CID119,BID1901
CID119,BID545
CID120,BID1017
CID120,BID1771
CID120,BID192
CID120,BID2802
CID120,BID952
CID121,BID1010
CID121,BID2067
CID121,BID2103
CID121,BID2409
CID121,BID2553
CID121,BID2836
CID122,BID1195
CID122,BID1275
CID122,BID2888
CID123,BID2503
CID123,BID521
CID124,BID286
CID124,BID961
CID125,BID1118
CID125,BID1685
CID126,BID1787
CID126,BID275
CID126,BID927
CID127,BID2613
CID127,BID74
CID128,BID1024
CID128,BID1204
CID128,BID1600
CID128,BID2700
CID128,BID2938
CID128,BID965
CID129,BID1064
CID129,BID2041
CID129,BID263
CID129,BID2788
CID130,BID1399
CID130,BID1484
CID130,BID2800
CID130,BID595
CID131,BID2049
CID131,BID900
CID131,BID996
CID132,BID1074
CID132,BID2526
CID132,BID618
CID133,BID2350
CID133,BID2631
CID133,BID625
CID134,BID1045
CID134,BID1923
CID134,BID2722
CID134,BID771
CID135,BID1309
CID135,BID661
CID136,BID2098
CID136,BID2203
CID137,BID1033
CID137,BID1925
CID137,BID2924
CID137,BID439
CID137,BID691
CID137,BID78
CID138,BID1066
CID138,BID1213
CID138,BID1613
CID138,BID1906
CID138,BID214
CID139,BID2638
CID139,BID2678
CID139,BID2689
CID139,BID551
CID140,BID1009
CID140,BID2258
CID140,BID5
CID140,BID613
CID140,BID69
CID140,BID860
CID141,BID714
CID141,BID82
CID141,BID942
CID142,BID487
CID142,BID71
CID143,BID107
CID143,BID2332
CID143,BID2383
CID143,BID2428
CID143,BID518
CID144,BID1013
CID144,BID1561
CID144,BID1618
CID144,BID185
CID144,BID544
CID145,BID1512
CID145,BID662
CID146,BID1399
CID146,BID2005
CID147,BID1475
CID147,BID2299
CID147,BID2905
CID147,BID344
CID147,BID729
CID148,BID1435
CID148,BID2376
CID148,BID2497
CID148,BID2927
CID148,BID664
CID149,BID1016
CID149,BID141
CID149,BID1502
CID149,BID1679
CID149,BID24
CID149,BID2861
CID150,BID1880
CID150,BID2393
CID150,BID2914
CID150,BID307
CID151,BID1240
CID151,BID2170
CID151,BID22
CID151,BID721
CID151,BID809
CID152,BID10
CID152,BID1855
CID152,BID200
CID152,BID2918
CID152,BID407
CID153,BID1042
CID153,BID1472
CID153,BID2236
CID153,BID2524
CID154,BID1664
CID154,BID1954
CID155,BID1865
CID155,BID2244
CID155,BID2533
CID156,BID1375
CID156,BID2173
CID156,BID2923
CID156,BID395
CID156,BID952
CID157,BID1254
CID157,BID2556
CID157,BID2599
CID157,BID299
CID158,BID1102
CID158,BID2289
CID158,BID2717
CID158,BID926
CID159,BID1513
CID159,BID1554
CID159,BID2595
CID159,BID534
CID159,BID809
CID160,BID1674
CID160,BID1682
CID160,BID2272
CID160,BID631
CID161,BID1086
CID161,BID1240
CID161,BID524
CID161,BID80
CID161,BID836
CID162,BID1870
CID162,BID80
CID163,BID1449
CID163,BID1482
CID163,BID25
CID163,BID376
CID163,BID44
CID164,BID1603
CID164,BID2176
CID164,BID2602
CID164,BID2611
CID164,BID2961
CID165,BID1182
CID165,BID2654
CID166,BID2102
CID166,BID2769
CID166,BID2792
CID166,BID375
CID167,BID1146
CID167,BID1572
CID167,BID1849
CID167,BID1964
CID167,BID2001
CID167,BID2101
CID168,BID1176
CID168,BID1875
CID168,BID205
CID169,BID1089
CID169,BID1396
CID169,BID230
CID169,BID2699
CID169,BID608
CID170,BID1515
CID170,BID1931
CID171,BID2304
CID171,BID25
CID172,BID1190
CID172,BID2069
CID172,BID2264
CID172,BID2513
CID172,BID32
CID172,BID378
CID173,BID1858
CID173,BID1867
CID173,BID2787
CID173,BID548
CID173,BID996
CID174,BID1851
CID174,BID2561
CID174,BID2745
CID174,BID2929
CID174,BID593
CID174,BID855
CID175,BID1294
CID175,BID46
CID176,BID1716
CID176,BID2104
CID176,BID2523
CID176,BID2876
CID177,BID1753
CID177,BID2096
CID177,BID704
CID178,BID2205
CID178,BID2607
CID178,BID2804
CID178,BID448
CID179,BID1596
CID179,BID1917
CID179,BID2566
CID179,BID2706
CID179,BID2725
CID179,BID573
CID180,BID1792
CID180,BID198
CID181,BID211
CID181,BID243
CID181,BID332
CID181,BID6
CID181,BID620
CID181,BID680
CID182,BID1162
CID182,BID155
CID182,BID2454
CID182,BID2659
CID182,BID928
CID183,BID1230
CID183,BID132
CID184,BID1067
CID184,BID871
CID185,BID231
CID185,BID2759
CID186,BID1047
CID186,BID2977
CID187,BID2930
CID187,BID528
CID187,BID664
CID188,BID1098
CID188,BID2968
CID189,BID2275
CID189,BID2339
CID189,BID2398
CID189,BID377
CID189,BID454
CID189,BID505
CID190,BID1546
CID190,BID2163
CID190,BID32
CID190,BID470
CID191,BID1193
CID191,BID1529
CID191,BID2266
CID192,BID1359
CID192,BID2215
CID192,BID548
CID193,BID1425
CID193,BID1736
CID193,BID2830
CID193,BID359
CID193,BID906
CID194,BID1576
CID194,BID1869
CID194,BID2405
CID194,BID402
CID195,BID109
CID195,BID140
CID195,BID1972
CID195,BID1994
CID195,BID2951
CID195,BID670
CID196,BID2181
CID196,BID334
CID197,BID1425
CID197,BID1576
CID197,BID2467
CID197,BID2796
CID198,BID1802
CID198,BID2223
CID198,BID2893
CID198,BID2982
CID198,BID495
CID199,BID1012
CID199,BID2348
CID199,BID2395
CID199,BID2545
CID199,BID478
CID200,BID215
CID200,BID218
CID200,BID2765
CID201,BID1649
CID201,BID2369
CID201,BID2548
CID201,BID482
CID201,BID489
CID202,BID1873
CID202,BID2535
CID202,BID2829
CID203,BID1179
CID203,BID618
CID203,BID65
CID204,BID1270
CID204,BID1481
CID204,BID1565
CID204,BID2438
CID204,BID2565
CID204,BID699
CID205,BID1299
CID205,BID2094
CID206,BID2511
CID206,BID2731
CID206,BID411
CID206,BID736
CID206,BID877
CID207,BID1949
CID207,BID2004
CID207,BID2592
CID208,BID100
CID208,BID2100
CID209,BID1741
CID209,BID2847
CID210,BID1076
CID210,BID1569
CID210,BID2316
CID210,BID2505
CID210,BID2524
CID210,BID2860
CID211,BID1916
CID211,BID2225
CID211,BID2358
CID211,BID858
CID212,BID1458
CID212,BID1699
CID212,BID232
CID212,BID2416
CID212,BID2814
CID212,BID972
CID213,BID1244
CID213,BID1675
CID213,BID2160
CID213,BID276
CID213,BID734
CID214,BID1212
CID214,BID1428
CID214,BID1855
CID214,BID578
CID215,BID1261
CID215,BID1316
CID215,BID1592
CID215,BID2075
CID215,BID2721
CID215,BID527
CID216,BID1987
CID216,BID2904
CID216,BID2967
CID216,BID538
CID216,BID574
CID217,BID1780
CID217,BID1804
CID217,BID220
CID217,BID2615
CID217,BID2626
CID217,BID2810
CID218,BID1084
CID218,BID31
CID218,BID684
CID218,BID969
CID219,BID1087
CID219,BID1429
CID219,BID1585
CID219,BID1887
CID219,BID2266
CID219,BID335
CID220,BID2096
CID220,BID2703
CID220,BID619
CID220,BID735
CID221,BID1011
CID221,BID2432
CID221,BID2894
CID221,BID2926
CID221,BID546
CID221,BID565
CID222,BID2378
CID222,BID37
CID222,BID956
CID223,BID1
CID223,BID667
CID224,BID2911
CID224,BID72
CID225,BID2341
CID225,BID2550
CID226,BID1668
CID226,BID1744
CID226,BID573
CID226,BID615
CID226,BID686
CID227,BID138
CID227,BID2939
CID227,BID417
CID227,BID855
CID228,BID100
CID228,BID1469
CID228,BID2347
CID228,BID2597
CID228,BID420
CID228,BID93
CID229,BID1638
CID229,BID2193
CID229,BID2629
CID229,BID2735
CID229,BID75
CID229,BID773
CID230,BID1360
CID230,BID2517
CID230,BID2786
CID230,BID2994
CID230,BID946
CID231,BID1015
CID231,BID1349
CID231,BID2395
CID231,BID2744
CID231,BID561
CID231,BID875
CID232,BID1211
CID232,BID1815
CID232,BID32
CID232,BID847
CID233,BID1503
CID233,BID1546
CID233,BID1939
CID233,BID1988
CID234,BID2990
CID234,BID438
CID234,BID507
CID235,BID1116
CID235,BID1550
CID235,BID2353
CID235,BID831
CID236,BID2549
CID236,BID2689
CID236,BID2973
CID236,BID83
CID236,BID89
CID237,BID579
CID237,BID726
CID238,BID1324
CID238,BID620
CID238,BID777
CID239,BID2730
CID239,BID2918
CID239,BID311
CID240,BID2265
CID240,BID2536
CID240,BID2586
CID240,BID2715
CID240,BID368
CID241,BID1459
CID241,BID1575
CID242,BID1103
CID242,BID2574
CID242,BID565
CID243,BID1263
CID243,BID206
CID243,BID2166
CID243,BID885
CID244,BID1902
CID244,BID20
CID244,BID2182
CID244,BID2727
CID244,BID2777
CID244,BID2919
CID245,BID1226
CID245,BID837
CID246,BID107
CID246,BID517
CID247,BID121
CID247,BID2752
CID247,BID2840
CID247,BID905
CID248,BID1729
CID248,BID1811
CID248,BID2010
CID248,BID657
CID249,BID167
CID249,BID2524
CID249,BID2776
CID249,BID2878
CID249,BID406
CID249,BID507
CID250,BID1437
CID250,BID1504
CID250,BID1755
CID251,BID1235
CID251,BID1803
CID251,BID339
CID252,BID1082
CID252,BID1403
CID252,BID2267
CID252,BID2893
CID252,BID308
CID252,BID855
CID253,BID32
CID253,BID700
CID254,BID1018
CID254,BID1403
CID254,BID1932
CID254,BID2720
CID255,BID1125
CID255,BID1347
CID255,BID1922
CID255,BID196
CID255,BID2544
CID256,BID2135
CID256,BID226
CID256,BID2565
CID257,BID1076
CID257,BID2565
CID257,BID2685
CID257,BID2819
CID257,BID543
CID257,BID622
CID258,BID1207
CID258,BID1638
CID258,BID2248
CID258,BID2512
CID258,BID2567
CID258,BID311
CID259,BID1085
CID259,BID1630
CID259,BID2071
CID259,BID2636
CID259,BID2888
CID259,BID563
CID260,BID1224
CID260,BID2236
CID260,BID2503
CID260,BID380
CID260,BID498
CID260,BID879
CID261,BID1827
CID261,BID2628
CID262,BID614
CID262,BID733
CID263,BID1179
CID263,BID1758
CID263,BID2100
CID263,BID2879
CID264,BID2367
CID264,BID2659
CID264,BID579
CID264,BID690
CID265,BID1382
CID265,BID2108
CID265,BID2563
CID265,BID2704
CID265,BID51
CID266,BID458
CID266,BID808
CID267,BID2682
CID267,BID521
CID267,BID59
CID267,BID706
CID267,BID983
CID268,BID1505
CID268,BID2620
CID268,BID274
CID269,BID2197
CID269,BID658
CID270,BID2500
CID270,BID2685
CID270,BID840
CID271,BID2169
CID271,BID2335
CID271,BID2497
CID271,BID2924
CID271,BID703
CID272,BID1650
CID272,BID1752
CID272,BID2512
CID272,BID2787
CID272,BID418
CID272,BID502
CID273,BID1003
CID273,BID1055
CID273,BID1073
CID273,BID1939
CID273,BID2981
CID273,BID344
CID274,BID1930
CID274,BID319
CID274,BID878
CID275,BID2744
CID275,BID984
CID276,BID1225
CID276,BID1433
CID276,BID1910
CID276,BID2361
CID276,BID2732
CID276,BID605
CID277,BID1116
CID277,BID130
CID277,BID1430
CID277,BID1647
CID277,BID380
CID278,BID1457
CID278,BID1472
CID278,BID151
CID278,BID1941
CID278,BID2561
CID279,BID1252
CID279,BID2079
CID279,BID2464
CID279,BID2477
CID279,BID2946
CID279,BID77
CID280,BID1238
CID280,BID1331
CID280,BID2568
CID280,BID2863
CID280,BID505
CID281,BID2098
CID281,BID2246
CID281,BID2955
CID282,BID1017
CID282,BID1633
CID282,BID2016
CID282,BID2371
CID282,BID2677
CID282,BID56
CID283,BID1051
CID283,BID2204
CID283,BID2347
CID283,BID2664
CID284,BID1692
CID284,BID2081
CID285,BID2259
CID285,BID235
CID285,BID2743
CID285,BID2828
CID285,BID287
CID286,BID1238
CID286,BID1485
CID286,BID1615
CID286,BID305
CID286,BID657
CID287,BID1648
CID287,BID1937
CID287,BID2564
CID287,BID2801
CID287,BID2925
CID287,BID309
CID288,BID1134
CID288,BID2225
CID288,BID731
CID289,BID2022
CID289,BID2066
CID289,BID2152
CID290,BID1538
CID290,BID1881
CID290,BID2961
CID290,BID499
CID290,BID557
CID291,BID2002
CID291,BID2650
CID291,BID2986
CID291,BID650
CID292,BID1485
CID292,BID2068
CID292,BID2300
CID292,BID842
CID293,BID1801
CID293,BID2043
CID293,BID2279
CID293,BID373
CID293,BID926
CID294,BID1696
CID294,BID1973
CID294,BID2337
CID294,BID2633
CID294,BID2842
CID294,BID811
CID295,BID1756
CID295,BID2346
CID295,BID2809
CID295,BID2954
CID295,BID2998
CID295,BID779
CID296,BID2095
CID296,BID2306
CID296,BID2975
CID296,BID2990
CID297,BID1477
CID297,BID181
CID297,BID669
CID298,BID1847
CID298,BID2158
CID298,BID808
CID299,BID1224
CID299,BID1932
CID299,BID2094
CID299,BID2236
CID299,BID2948
CID300,BID1044
CID300,BID1258
CID300,BID1848
CID300,BID193
CID300,BID2478
CID300,BID821
CID301,BID1157
CID301,BID2104
CID301,BID2366
CID301,BID2467
CID301,BID823
CID302,BID1146
CID302,BID1261
CID302,BID2039
CID302,BID718
CID303,BID1496
CID303,BID1956
CID303,BID2213
CID303,BID737
CID303,BID912
CID303,BID94
CID304,BID1453
CID304,BID1596
CID304,BID2192
CID305,BID1249
CID305,BID1338
CID305,BID2200
CID305,BID2876
CID305,BID592
CID305,BID873
CID306,BID1956
CID306,BID750
CID307,BID1049
CID307,BID1234
CID307,BID1724
CID307,BID2636
CID308,BID2024
CID308,BID2034
CID308,BID2301
CID308,BID2318
CID308,BID2672
CID309,BID1713
CID309,BID2283
CID309,BID2510
CID309,BID2749
CID309,BID2968
CID310,BID145
CID310,BID1671
CID310,BID1912
CID310,BID663
CID311,BID1163
CID311,BID1685
CID311,BID2199
CID311,BID2239
CID311,BID882
CID312,BID1248
CID312,BID1438
CID312,BID2427
CID312,BID2490
CID312,BID2805
CID313,BID1429
CID313,BID1505
CID313,BID1585
CID313,BID2878
CID313,BID704
CID314,BID1452
CID314,BID2714
CID315,BID1103
CID315,BID1283
CID315,BID1744
CID315,BID1918
CID315,BID2324
CID315,BID552
CID316,BID1569
CID316,BID2157
CID317,BID1056
CID317,BID1524
CID317,BID2685
CID317,BID2719
CID317,BID69
CID317,BID951
CID318,BID2501
CID318,BID2584
CID318,BID2727
CID319,BID1722
CID319,BID2092
CID319,BID2196
CID319,BID2212
CID319,BID2415
CID320,BID2797
CID320,BID2980
CID320,BID99
CID321,BID1465
CID321,BID2186
CID321,BID812
CID321,BID814
CID322,BID2088
CID322,BID2202
CID322,BID262
CID322,BID650
CID322,BID793
CID323,BID1023
CID323,BID1150
CID323,BID185
CID323,BID279
CID323,BID470
CID324,BID1437
CID324,BID1895
CID324,BID2125
CID324,BID2462
CID324,BID2839
CID325,BID1271
CID325,BID2166
CID325,BID2706
CID325,BID2864
CID325,BID660
CID325,BID913
CID326,BID17
CID326,BID2672
CID327,BID1031
CID327,BID1260
CID327,BID156
CID327,BID329
CID327,BID417
CID327,BID57
CID328,BID1260
CID328,BID1916
CID329,BID1158
CID329,BID134
CID329,BID982
CID330,BID1563
CID330,BID2024
CID330,BID2685
CID331,BID1
CID331,BID134
CID331,BID2915
CID331,BID2996
CID332,BID1438
CID332,BID1892
CID332,BID1972
CID332,BID2396
CID332,BID560
CID332,BID894
CID333,BID1012
CID333,BID2863
CID334,BID1112
CID334,BID1776
CID335,BID1774
CID335,BID2112
CID335,BID2748
CID336,BID1626
CID336,BID2377
CID336,BID2771
CID336,BID610
CID336,BID781
CID337,BID1198
CID337,BID2285
CID337,BID248
CID337,BID371
CID337,BID575
CID338,BID196
CID338,BID2092
CID338,BID2577
CID338,BID2682
CID338,BID539
CID339,BID1275
CID339,BID1379
CID339,BID2738
CID339,BID936
CID340,BID1423
CID340,BID2018
CID340,BID2176
CID340,BID57
CID340,BID705
CID341,BID1547
CID341,BID1676
CID341,BID2280
CID341,BID2428
CID341,BID650
CID341,BID745
CID342,BID1067
CID342,BID1368
CID342,BID1608
CID343,BID2025
CID343,BID744
CID344,BID1187
CID344,BID1246
CID344,BID1651
CID344,BID2304
CID344,BID2646
CID344,BID95
CID345,BID1036
CID345,BID1183
CID345,BID2104
CID345,BID590
CID346,BID2440
CID346,BID695
CID346,BID88
CID347,BID1247
CID347,BID1286
CID347,BID1745
CID347,BID2242
CID348,BID2641
CID348,BID777
CID349,BID110
CID349,BID2912
CID350,BID1470
CID350,BID1703
CID350,BID2823
CID351,BID2343
CID351,BID433
CID351,BID443
CID352,BID104
CID352,BID1785
CID352,BID1817
CID352,BID456
CID353,BID108
CID353,BID2970
CID353,BID372
CID354,BID1998
CID354,BID2165
CID354,BID2726
CID354,BID450
CID354,BID491
CID355,BID1421
CID355,BID898
CID356,BID1097
CID356,BID2653
CID356,BID2701
CID356,BID2955
CID356,BID910
CID357,BID1851
CID357,BID2215
CID357,BID2378
CID357,BID2919
CID358,BID1539
CID358,BID98
CID359,BID1813
CID359,BID2002
CID359,BID2337
CID359,BID2494
CID359,BID2577
CID359,BID672
CID360,BID155
CID360,BID1638
CID360,BID2559
CID360,BID2644
CID360,BID269
CID360,BID823
CID361,BID1759
CID361,BID1932
CID361,BID2485
CID361,BID2785
CID361,BID385
CID361,BID806
CID362,BID1943
CID362,BID2125
CID362,BID2807
CID362,BID984
CID363,BID1383
CID363,BID1633
CID363,BID2688
CID363,BID2783
CID363,BID2843
CID364,BID1585
CID364,BID2684
CID365,BID1459
CID365,BID2016
CID365,BID204
CID365,BID2481
CID365,BID286
CID366,BID1200
CID366,BID2569
CID366,BID2642
CID366,BID663
CID367,BID2429
CID367,BID583
CID368,BID1528
CID368,BID1773
CID368,BID1916
CID368,BID2531
CID368,BID575
CID369,BID1197
CID369,BID1516
CID369,BID1884
CID369,BID2006
CID369,BID2091
CID369,BID2195
CID370,BID34
CID370,BID882
CID371,BID2402
CID371,BID2447
CID372,BID1040
CID372,BID1251
CID372,BID2043
CID372,BID2485
CID373,BID2037
CID373,BID2293
CID373,BID270
CID374,BID163
CID374,BID438
CID375,BID131
CID375,BID1580
CID375,BID2790
CID375,BID833
CID376,BID1252
CID376,BID144
CID376,BID2035
CID376,BID2734
CID376,BID2899
CID377,BID113
CID377,BID155
CID377,BID1560
CID377,BID2227
CID377,BID2546
CID377,BID323
CID378,BID2047
CID378,BID2386
CID379,BID1770
CID379,BID2799
CID379,BID2842
CID379,BID98
CID380,BID1536
CID380,BID2014
CID380,BID2831
CID381,BID1004
CID381,BID1547
CID381,BID1661
CID381,BID2733
CID381,BID638
CID382,BID1486
CID382,BID816
CID383,BID1423
CID383,BID2982
CID384,BID2052
CID384,BID2714
CID385,BID107
CID385,BID1577
CID385,BID1651
CID385,BID1828
CID385,BID2440
CID385,BID2586
CID386,BID1808
CID386,BID2083
CID386,BID2170
CID386,BID282
CID386,BID592
CID386,BID71
CID387,BID2024
CID387,BID2150
