"BID","DID"
"BID1361","DID329"
"BID1787","DID329"
"BID1876","DID329"
"BID386","DID329"
"BID434","DID329"
"BID945","DID329"
"BID1361","DID528"
"BID1787","DID528"
"BID1876","DID528"
"BID386","DID528"
"BID434","DID528"
"BID945","DID528"
"BID1361","DID888"
"BID1787","DID888"
"BID1876","DID888"
"BID386","DID888"
"BID434","DID888"
"BID945","DID888"
"BID1114","DID170"
"BID1182","DID170"
"BID1241","DID170"
"BID1619","DID170"
"BID1625","DID170"
"BID192","DID170"
"BID1114","DID637"
"BID1182","DID637"
"BID1241","DID637"
"BID1619","DID637"
"BID1625","DID637"
"BID192","DID637"
"BID1114","DID936"
"BID1182","DID936"
"BID1241","DID936"
"BID1619","DID936"
"BID1625","DID936"
"BID192","DID936"
"BID1697","DID125"
"BID493","DID125"
"BID548","DID125"
"BID564","DID125"
"BID629","DID125"
"BID639","DID125"
"BID1697","DID284"
"BID493","DID284"
"BID548","DID284"
"BID564","DID284"
"BID629","DID284"
"BID639","DID284"
"BID1697","DID576"
"BID493","DID576"
"BID548","DID576"
"BID564","DID576"
"BID629","DID576"
"BID639","DID576"
"BID1332","DID489"
"BID1653","DID489"
"BID1924","DID489"
"BID229","DID489"
"BID39","DID489"
"BID554","DID489"
"BID1332","DID850"
"BID1653","DID850"
"BID1924","DID850"
"BID229","DID850"
"BID39","DID850"
"BID554","DID850"
"BID1332","DID96"
"BID1653","DID96"
"BID1924","DID96"
"BID229","DID96"
"BID39","DID96"
"BID554","DID96"
"BID1024","DID579"
"BID1118","DID579"
"BID1169","DID579"
"BID1376","DID579"
"BID1824","DID579"
"BID810","DID579"
"BID1024","DID58"
"BID1118","DID58"
"BID1169","DID58"
"BID1376","DID58"
"BID1824","DID58"
"BID810","DID58"
"BID1024","DID817"
"BID1118","DID817"
"BID1169","DID817"
"BID1376","DID817"
"BID1824","DID817"
"BID810","DID817"
"BID1346","DID176"
"BID254","DID176"
"BID305","DID176"
"BID383","DID176"
"BID404","DID176"
"BID651","DID176"
"BID1346","DID583"
"BID254","DID583"
"BID305","DID583"
"BID383","DID583"
"BID404","DID583"
"BID651","DID583"
"BID1346","DID939"
"BID254","DID939"
"BID305","DID939"
"BID383","DID939"
"BID404","DID939"
"BID651","DID939"
"BID1082","DID64"
"BID1269","DID64"
"BID1669","DID64"
"BID1851","DID64"
"BID1884","DID64"
"BID243","DID64"
"BID1082","DID673"
"BID1269","DID673"
"BID1669","DID673"
"BID1851","DID673"
"BID1884","DID673"
"BID243","DID673"
"BID1082","DID95"
"BID1269","DID95"
"BID1669","DID95"
"BID1851","DID95"
"BID1884","DID95"
"BID243","DID95"
"BID1011","DID144"
"BID1195","DID144"
"BID1296","DID144"
"BID1832","DID144"
"BID281","DID144"
"BID335","DID144"
"BID1011","DID24"
"BID1195","DID24"
"BID1296","DID24"
"BID1832","DID24"
"BID281","DID24"
"BID335","DID24"
"BID1011","DID805"
"BID1195","DID805"
"BID1296","DID805"
"BID1832","DID805"
"BID281","DID805"
"BID335","DID805"
"BID1285","DID456"
"BID1339","DID456"
"BID195","DID456"
"BID338","DID456"
"BID54","DID456"
"BID963","DID456"
"BID1285","DID538"
"BID1339","DID538"
"BID195","DID538"
"BID338","DID538"
"BID54","DID538"
"BID963","DID538"
"BID1285","DID802"
"BID1339","DID802"
"BID195","DID802"
"BID338","DID802"
"BID54","DID802"
"BID963","DID802"
"BID1046","DID252"
"BID1340","DID252"
"BID1686","DID252"
"BID1765","DID252"
"BID570","DID252"
"BID675","DID252"
"BID1046","DID45"
"BID1340","DID45"
"BID1686","DID45"
"BID1765","DID45"
"BID570","DID45"
"BID675","DID45"
"BID1046","DID704"
"BID1340","DID704"
"BID1686","DID704"
"BID1765","DID704"
"BID570","DID704"
"BID675","DID704"
"BID1387","DID234"
"BID1663","DID234"
"BID1861","DID234"
"BID1952","DID234"
"BID372","DID234"
"BID768","DID234"
"BID1387","DID781"
"BID1663","DID781"
"BID1861","DID781"
"BID1952","DID781"
"BID372","DID781"
"BID768","DID781"
"BID1387","DID892"
"BID1663","DID892"
"BID1861","DID892"
"BID1952","DID892"
"BID372","DID892"
"BID768","DID892"
"BID1190","DID461"
"BID1305","DID461"
"BID1316","DID461"
"BID1497","DID461"
"BID624","DID461"
"BID775","DID461"
"BID1190","DID779"
"BID1305","DID779"
"BID1316","DID779"
"BID1497","DID779"
"BID624","DID779"
"BID775","DID779"
"BID1190","DID883"
"BID1305","DID883"
"BID1316","DID883"
"BID1497","DID883"
"BID624","DID883"
"BID775","DID883"
"BID1043","DID252"
"BID117","DID252"
"BID122","DID252"
"BID1294","DID252"
"BID224","DID252"
"BID911","DID252"
"BID1043","DID423"
"BID117","DID423"
"BID122","DID423"
"BID1294","DID423"
"BID224","DID423"
"BID911","DID423"
"BID1043","DID496"
"BID117","DID496"
"BID122","DID496"
"BID1294","DID496"
"BID224","DID496"
"BID911","DID496"
"BID1128","DID482"
"BID157","DID482"
"BID1724","DID482"
"BID338","DID482"
"BID467","DID482"
"BID658","DID482"
"BID1128","DID73"
"BID157","DID73"
"BID1724","DID73"
"BID338","DID73"
"BID467","DID73"
"BID658","DID73"
"BID1128","DID994"
"BID157","DID994"
"BID1724","DID994"
"BID338","DID994"
"BID467","DID994"
"BID658","DID994"
"BID107","DID336"
"BID1125","DID336"
"BID1502","DID336"
"BID272","DID336"
"BID508","DID336"
"BID982","DID336"
"BID107","DID381"
"BID1125","DID381"
"BID1502","DID381"
"BID272","DID381"
"BID508","DID381"
"BID982","DID381"
"BID107","DID575"
"BID1125","DID575"
"BID1502","DID575"
"BID272","DID575"
"BID508","DID575"
"BID982","DID575"
"BID1365","DID325"
"BID1371","DID325"
"BID628","DID325"
"BID667","DID325"
"BID79","DID325"
"BID883","DID325"
"BID1365","DID433"
"BID1371","DID433"
"BID628","DID433"
"BID667","DID433"
"BID79","DID433"
"BID883","DID433"
"BID1365","DID487"
"BID1371","DID487"
"BID628","DID487"
"BID667","DID487"
"BID79","DID487"
"BID883","DID487"
"BID1032","DID220"
"BID1282","DID220"
"BID1406","DID220"
"BID326","DID220"
"BID534","DID220"
"BID730","DID220"
"BID1032","DID327"
"BID1282","DID327"
"BID1406","DID327"
"BID326","DID327"
"BID534","DID327"
"BID730","DID327"
"BID1032","DID369"
"BID1282","DID369"
"BID1406","DID369"
"BID326","DID369"
"BID534","DID369"
"BID730","DID369"
"BID1101","DID827"
"BID1175","DID827"
"BID1343","DID827"
"BID182","DID827"
"BID272","DID827"
"BID457","DID827"
"BID1101","DID982"
"BID1175","DID982"
"BID1343","DID982"
"BID182","DID982"
"BID272","DID982"
"BID457","DID982"
"BID1101","DID985"
"BID1175","DID985"
"BID1343","DID985"
"BID182","DID985"
"BID272","DID985"
"BID457","DID985"
"BID1234","DID275"
"BID1236","DID275"
"BID1399","DID275"
"BID1504","DID275"
"BID1941","DID275"
"BID947","DID275"
"BID1234","DID43"
"BID1236","DID43"
"BID1399","DID43"
"BID1504","DID43"
"BID1941","DID43"
"BID947","DID43"
"BID1234","DID487"
"BID1236","DID487"
"BID1399","DID487"
"BID1504","DID487"
"BID1941","DID487"
"BID947","DID487"
"BID1391","DID215"
"BID1810","DID215"
"BID365","DID215"
"BID445","DID215"
"BID510","DID215"
"BID679","DID215"
"BID1391","DID221"
"BID1810","DID221"
"BID365","DID221"
"BID445","DID221"
"BID510","DID221"
"BID679","DID221"
"BID1391","DID643"
"BID1810","DID643"
"BID365","DID643"
"BID445","DID643"
"BID510","DID643"
"BID679","DID643"
"BID1145","DID785"
"BID1307","DID785"
"BID1338","DID785"
"BID1534","DID785"
"BID1983","DID785"
"BID274","DID785"
