"AID","CID"
"AID594","CID1"
"AID70","CID1"
"AID257","CID1"
"AID274","CID1"
"AID1607","CID1"
"AID370","CID1"
"AID1455","CID1"
"AID1891","CID1"
"AID1610","CID1"
"AID157","CID1"
"AID1269","CID1"
"AID442","CID1"
"AID945","CID1"
"AID363","CID2"
"AID550","CID2"
"AID618","CID2"
"AID674","CID2"
"AID1103","CID2"
"AID1136","CID2"
"AID1215","CID2"
"AID330","CID2"
"AID309","CID2"
"AID784","CID2"
"AID1903","CID2"
"AID511","CID2"
"AID692","CID2"
"AID1642","CID2"
"AID1753","CID2"
"AID339","CID2"
"AID773","CID2"
"AID805","CID2"
"AID947","CID2"
"AID1210","CID2"
"AID1641","CID2"
"AID199","CID2"
"AID345","CID2"
"AID1072","CID2"
"AID1110","CID2"
"AID1724","CID2"
"AID87","CID3"
"AID580","CID3"
"AID881","CID3"
"AID1876","CID3"
"AID903","CID3"
"AID1695","CID3"
"AID409","CID3"
"AID1212","CID3"
"AID1722","CID3"
"AID1710","CID3"
"AID1863","CID3"
"AID1993","CID3"
"AID5","CID3"
"AID201","CID3"
"AID876","CID3"
"AID1064","CID3"
"AID1106","CID3"
"AID18","CID3"
"AID779","CID3"
"AID1022","CID3"
"AID1424","CID3"
"AID1684","CID3"
"AID679","CID4"
"AID59","CID4"
"AID534","CID4"
"AID862","CID4"
"AID1098","CID4"
"AID1486","CID4"
"AID1547","CID4"
"AID596","CID4"
"AID875","CID4"
"AID398","CID4"
"AID1034","CID4"
"AID1560","CID4"
"AID1701","CID4"
"AID4","CID5"
"AID97","CID5"
"AID982","CID5"
"AID1095","CID5"
"AID1917","CID5"
"AID860","CID5"
"AID507","CID5"
"AID865","CID5"
"AID1256","CID5"
"AID435","CID5"
"AID958","CID5"
"AID1056","CID5"
"AID1165","CID5"
"AID1416","CID5"
"AID1970","CID5"
"AID333","CID6"
"AID506","CID6"
"AID1347","CID6"
"AID1465","CID6"
"AID1556","CID6"
"AID1713","CID6"
"AID251","CID6"
"AID585","CID6"
"AID875","CID6"
"AID1089","CID6"
"AID1104","CID6"
"AID1917","CID6"
"AID119","CID6"
"AID612","CID6"
"AID741","CID6"
"AID1599","CID6"
"AID1515","CID6"
"AID11","CID7"
"AID1313","CID7"
"AID1071","CID7"
"AID1084","CID7"
"AID1616","CID7"
"AID1773","CID7"
"AID90","CID7"
"AID25","CID7"
"AID401","CID7"
"AID648","CID7"
"AID1514","CID7"
"AID1600","CID7"
"AID772","CID7"
"AID1898","CID7"
"AID528","CID7"
"AID613","CID7"
"AID922","CID7"
"AID109","CID8"
"AID817","CID8"
"AID1548","CID8"
"AID98","CID8"
"AID450","CID8"
"AID1241","CID8"
"AID1729","CID8"
"AID527","CID8"
"AID1100","CID8"
"AID1137","CID8"
"AID235","CID8"
"AID509","CID8"
"AID555","CID8"
"AID1832","CID8"
"AID1921","CID8"
"AID568","CID8"
"AID708","CID8"
"AID1407","CID8"
"AID1817","CID8"
"AID1958","CID8"
"AID1370","CID8"
"AID126","CID9"
"AID600","CID9"
"AID803","CID9"
"AID1438","CID9"
"AID1655","CID9"
"AID446","CID9"
"AID266","CID9"
"AID298","CID9"
"AID563","CID9"
"AID1024","CID9"
"AID1047","CID9"
"AID1374","CID9"
"AID181","CID9"
"AID359","CID9"
"AID629","CID9"
"AID652","CID9"
"AID1203","CID9"
"AID1998","CID9"
"AID1936","CID9"
"AID1201","CID9"
"AID1911","CID9"
"AID228","CID10"
"AID909","CID10"
"AID1900","CID10"
"AID119","CID10"
"AID632","CID10"
"AID1207","CID10"
"AID1595","CID10"
"AID223","CID10"
"AID81","CID10"
"AID138","CID10"
"AID533","CID10"
"AID856","CID10"
"AID1113","CID10"
"AID1737","CID10"
"AID318","CID10"
"AID1330","CID10"
"AID721","CID10"
"AID1214","CID10"
"AID1409","CID10"
"AID1687","CID10"
"AID30","CID11"
"AID218","CID11"
"AID1004","CID11"
"AID1323","CID11"
"AID1866","CID11"
"AID260","CID11"
"AID349","CID11"
"AID949","CID11"
"AID1471","CID11"
"AID1025","CID11"
"AID1331","CID11"
"AID1402","CID11"
"AID1622","CID11"
"AID1377","CID11"
"AID26","CID11"
"AID635","CID11"
"AID136","CID11"
"AID545","CID11"
"AID989","CID11"
"AID1529","CID11"
"AID1817","CID11"
"AID1663","CID12"
"AID1900","CID12"
"AID402","CID12"
"AID664","CID12"
"AID1056","CID12"
"AID1130","CID12"
"AID1905","CID12"
"AID126","CID12"
"AID418","CID12"
"AID445","CID12"
"AID492","CID12"
"AID504","CID12"
"AID203","CID12"
"AID799","CID12"
"AID1049","CID12"
"AID1079","CID12"
"AID1776","CID12"
"AID152","CID12"
"AID873","CID12"
"AID1169","CID12"
"AID1440","CID12"
"AID302","CID13"
"AID990","CID13"
"AID1273","CID13"
"AID1982","CID13"
"AID316","CID13"
"AID1646","CID13"
"AID1750","CID13"
"AID1430","CID13"
"AID1458","CID13"
"AID1694","CID13"
"AID1812","CID13"
"AID1378","CID13"
"AID1","CID13"
"AID395","CID13"
"AID512","CID13"
"AID659","CID13"
"AID889","CID13"
"AID1047","CID13"
"AID1665","CID13"
"AID1210","CID14"
"AID158","CID14"
"AID1402","CID14"
"AID845","CID14"
"AID181","CID14"
"AID359","CID14"
"AID629","CID14"
"AID652","CID14"
"AID1203","CID14"
"AID1998","CID14"
"AID854","CID14"
"AID34","CID14"
"AID352","CID14"
"AID532","CID14"
"AID785","CID14"
"AID1261","CID14"
"AID1943","CID14"
"AID82","CID15"
"AID318","CID15"
"AID1117","CID15"
"AID1257","CID15"
"AID218","CID15"
"AID428","CID15"
"AID155","CID15"
"AID360","CID15"
"AID736","CID15"
"AID50","CID15"
"AID737","CID15"
"AID873","CID15"
"AID1351","CID15"
"AID998","CID15"
"AID96","CID16"
"AID275","CID16"
"AID334","CID16"
"AID1012","CID16"
"AID1384","CID16"
"AID1875","CID16"
"AID1208","CID16"
"AID434","CID16"
"AID1017","CID16"
"AID1588","CID16"
"AID1597","CID16"
"AID1734","CID16"
"AID775","CID16"
"AID843","CID16"
"AID364","CID16"
"AID592","CID16"
"AID628","CID16"
"AID1316","CID16"
"AID1527","CID16"
"AID1940","CID16"
"AID346","CID17"
"AID625","CID17"
