"BID","DID"
"BID2276","DID1249"
"BID2276","DID1335"
"BID2860","DID1381"
"BID2860","DID573"
"BID2860","DID685"
"BID2380","DID1927"
"BID2380","DID363"
"BID1824","DID1086"
"BID1824","DID1471"
"BID1824","DID1809"
"BID424","DID213"
"BID424","DID514"
"BID2792","DID1266"
"BID442","DID1266"
"BID2792","DID1945"
"BID442","DID1945"
"BID2201","DID1125"
"BID54","DID1125"
"BID2201","DID240"
"BID54","DID240"
"BID2201","DID278"
"BID54","DID278"
"BID575","DID1257"
"BID996","DID1257"
"BID575","DID1548"
"BID996","DID1548"
"BID575","DID729"
"BID996","DID729"
"BID575","DID860"
"BID996","DID860"
"BID1785","DID480"
"BID1785","DID896"
"BID1785","DID933"
"BID1167","DID19"
"BID2774","DID19"
"BID1167","DID775"
"BID2774","DID775"
"BID31","DID1625"
"BID31","DID1988"
"BID31","DID214"
"BID31","DID751"
"BID34","DID1328"
"BID906","DID1328"
"BID34","DID50"
"BID906","DID50"
"BID34","DID907"
"BID906","DID907"
"BID1523","DID1252"
"BID1571","DID1252"
"BID1523","DID658"
"BID1571","DID658"
"BID1523","DID689"
"BID1571","DID689"
"BID1523","DID887"
"BID1571","DID887"
"BID1304","DID1067"
"BID991","DID1067"
"BID1304","DID473"
"BID991","DID473"
"BID171","DID1180"
"BID171","DID151"
"BID171","DID64"
"BID171","DID993"
"BID2826","DID1316"
"BID2826","DID1369"
"BID2826","DID573"
"BID2826","DID908"
"BID2445","DID1136"
"BID915","DID1136"
"BID2445","DID1614"
"BID915","DID1614"
"BID2445","DID460"
"BID915","DID460"
"BID2445","DID785"
"BID915","DID785"
"BID1004","DID1589"
"BID585","DID1589"
"BID1004","DID1723"
"BID585","DID1723"
"BID1004","DID1856"
"BID585","DID1856"
"BID1004","DID1892"
"BID585","DID1892"
"BID336","DID132"
"BID336","DID1874"
"BID336","DID809"
"BID1287","DID156"
"BID651","DID156"
"BID1287","DID442"
"BID651","DID442"
"BID1287","DID536"
"BID651","DID536"
"BID847","DID1108"
"BID847","DID283"
"BID1044","DID116"
"BID645","DID116"
"BID1044","DID154"
"BID645","DID154"
"BID1044","DID1968"
"BID645","DID1968"
"BID1044","DID837"
"BID645","DID837"
"BID614","DID1148"
"BID614","DID1839"
"BID1857","DID1640"
"BID1857","DID1850"
"BID1857","DID1907"
"BID1857","DID673"
"BID1065","DID228"
"BID505","DID228"
"BID1065","DID759"
"BID505","DID759"
"BID1550","DID1693"
"BID2983","DID1693"
"BID1550","DID1932"
"BID2983","DID1932"
"BID1550","DID330"
"BID2983","DID330"
"BID26","DID1908"
"BID26","DID233"
"BID26","DID891"
"BID1643","DID591"
"BID1963","DID591"
"BID1643","DID739"
"BID1963","DID739"
"BID1643","DID760"
"BID1963","DID760"
"BID721","DID1483"
"BID721","DID1619"
"BID721","DID1838"
"BID721","DID305"
"BID1304","DID1297"
"BID1304","DID778"
"BID1920","DID1339"
"BID2471","DID1339"
"BID1920","DID738"
"BID2471","DID738"
"BID265","DID1082"
"BID265","DID1130"
"BID265","DID1608"
"BID396","DID1669"
"BID396","DID209"
"BID396","DID474"
"BID396","DID811"
"BID612","DID1417"
"BID801","DID1417"
"BID612","DID980"
"BID801","DID980"
"BID20","DID136"
"BID2692","DID136"
"BID20","DID1471"
"BID2692","DID1471"
"BID20","DID708"
"BID2692","DID708"
"BID1818","DID1634"
"BID1818","DID1860"
"BID1818","DID971"
"BID335","DID1571"
"BID827","DID1571"
"BID335","DID1766"
"BID827","DID1766"
"BID335","DID794"
"BID827","DID794"
"BID335","DID868"
"BID827","DID868"
"BID1971","DID1741"
"BID2855","DID1741"
"BID1971","DID229"
"BID2855","DID229"
"BID1435","DID1053"
"BID1444","DID1053"
"BID1435","DID1475"
"BID1444","DID1475"
"BID1435","DID1725"
"BID1444","DID1725"
"BID2680","DID1127"
"BID2680","DID1408"
"BID2680","DID1650"
"BID2680","DID1828"
"BID1933","DID323"
"BID597","DID323"
"BID1933","DID75"
"BID597","DID75"
"BID1933","DID791"
"BID597","DID791"
"BID1242","DID1066"
"BID2287","DID1066"
"BID1242","DID1441"
"BID2287","DID1441"
"BID1242","DID1747"
"BID2287","DID1747"
"BID1242","DID797"
"BID2287","DID797"
"BID1993","DID1243"
"BID39","DID1243"
"BID1993","DID647"
"BID39","DID647"
"BID1993","DID79"
"BID39","DID79"
"BID395","DID1514"
"BID395","DID262"
"BID395","DID308"
"BID395","DID651"
"BID332","DID1493"
"BID332","DID1746"
"BID332","DID419"
"BID332","DID74"
"BID804","DID1152"
"BID804","DID177"
"BID804","DID4"
"BID1080","DID1215"
"BID2413","DID1215"
"BID1080","DID1505"
"BID2413","DID1505"
"BID1080","DID1671"
"BID2413","DID1671"
"BID1080","DID237"
"BID2413","DID237"
"BID2005","DID1204"
"BID2005","DID473"
"BID2005","DID488"
"BID2005","DID515"
"BID1876","DID63"
"BID1876","DID723"
"BID1876","DID856"
"BID1876","DID929"
"BID143","DID1435"
"BID2264","DID1435"
"BID143","DID1441"
"BID2264","DID1441"
"BID143","DID1540"
"BID2264","DID1540"
"BID143","DID691"
"BID2264","DID691"
"BID2864","DID1278"
"BID2864","DID1374"
"BID742","DID1067"
"BID944","DID1067"
"BID742","DID1513"
"BID944","DID1513"
"BID742","DID186"
"BID944","DID186"
"BID742","DID259"
"BID944","DID259"
"BID1661","DID1221"
"BID2965","DID1221"
"BID1661","DID240"
"BID2965","DID240"
"BID1425","DID1569"
"BID1425","DID478"
"BID1425","DID801"
"BID821","DID1535"
"BID821","DID1590"
"BID821","DID814"
"BID2287","DID1319"
"BID2287","DID139"
"BID2287","DID442"
"BID2287","DID938"
"BID1482","DID1101"
"BID1482","DID1567"
"BID1482","DID1612"
"BID1482","DID1827"
"BID732","DID1197"
"BID732","DID1756"
"BID115","DID1120"
"BID206","DID1120"
"BID115","DID1666"
"BID206","DID1666"
"BID115","DID1848"
"BID206","DID1848"
"BID199","DID255"
"BID199","DID883"
"BID1687","DID1174"
"BID315","DID1174"
"BID1687","DID441"
"BID315","DID441"
"BID144","DID1832"
"BID144","DID446"
"BID144","DID865"
"BID144","DID911"
"BID1384","DID1417"
"BID2000","DID1417"
"BID1384","DID665"
"BID2000","DID665"
"BID1463","DID147"
"BID784","DID147"
"BID1463","DID1685"
"BID784","DID1685"
"BID1463","DID1693"
"BID784","DID1693"
"BID1463","DID441"
"BID784","DID441"
"BID1077","DID1314"
"BID1356","DID1314"
"BID1077","DID68"
"BID1356","DID68"
"BID2703","DID1718"
"BID2706","DID1718"
"BID2703","DID691"
"BID2706","DID691"
"BID2703","DID719"
"BID2706","DID719"
"BID303","DID173"
"BID303","DID29"
"BID303","DID295"
"BID639","DID735"
"BID914","DID735"
"BID639","DID76"
"BID914","DID76"
"BID2240","DID1255"
"BID2542","DID1255"
"BID2240","DID1801"
"BID2542","DID1801"
"BID2240","DID402"
"BID2542","DID402"
"BID1008","DID1726"
"BID1008","DID1914"
"BID1008","DID357"
"BID1008","DID483"
"BID135","DID1423"
"BID135","DID1942"
"BID135","DID254"
"BID135","DID67"
"BID1024","DID1937"
"BID1958","DID1937"
"BID1024","DID370"
"BID1958","DID370"
"BID1024","DID437"
"BID1958","DID437"
"BID1024","DID905"
"BID1958","DID905"
"BID1323","DID1148"
"BID2031","DID1148"
"BID1323","DID1768"
"BID2031","DID1768"
"BID1393","DID569"
"BID1393","DID98"
"BID1381","DID1612"
"BID1381","DID1676"
"BID1381","DID674"
"BID1815","DID1219"
"BID2736","DID1219"
"BID1815","DID149"
"BID2736","DID149"
"BID1815","DID264"
"BID2736","DID264"
"BID1371","DID1018"
"BID2342","DID1018"
"BID1371","DID1202"
"BID2342","DID1202"
"BID1371","DID783"
"BID2342","DID783"
"BID1075","DID1051"
"BID2789","DID1051"
"BID1075","DID739"
"BID2789","DID739"
"BID1750","DID1704"
"BID1750","DID751"
"BID1677","DID1047"
"BID1677","DID195"
"BID1677","DID33"
"BID1677","DID54"
"BID1794","DID1413"
"BID753","DID1413"
"BID1794","DID1635"
"BID753","DID1635"
"BID1794","DID310"
"BID753","DID310"
"BID1794","DID678"
"BID753","DID678"
"BID187","DID1059"
"BID2564","DID1059"
"BID187","DID1626"
"BID2564","DID1626"
"BID187","DID25"
"BID2564","DID25"
"BID187","DID748"
"BID2564","DID748"
"BID1967","DID1110"
"BID1967","DID1884"
"BID1784","DID1377"
"BID2854","DID1377"
"BID1784","DID734"
"BID2854","DID734"
"BID1784","DID79"
"BID2854","DID79"
"BID1130","DID1804"
"BID1130","DID410"
"BID1598","DID1635"
"BID2577","DID1635"
"BID1598","DID1907"
"BID2577","DID1907"
"BID1598","DID992"
"BID2577","DID992"
"BID2065","DID219"
"BID2410","DID219"
"BID2065","DID261"
"BID2410","DID261"
"BID2846","DID750"
"BID2846","DID861"
"BID1296","DID1236"
"BID1296","DID1668"
"BID1296","DID541"
"BID976","DID1417"
"BID976","DID1641"
"BID976","DID1796"
"BID747","DID1401"
"BID747","DID1433"
"BID747","DID423"
"BID2229","DID1605"
"BID2229","DID1735"
"BID1470","DID1196"
"BID1470","DID120"
"BID1470","DID1367"
"BID1470","DID347"
"BID2168","DID167"
"BID2168","DID468"
"BID2264","DID1042"
"BID41","DID1042"
"BID2264","DID1383"
"BID41","DID1383"
"BID2264","DID1715"
"BID41","DID1715"
"BID2264","DID478"
"BID41","DID478"
"BID1257","DID1050"
"BID1257","DID292"
"BID2053","DID1922"
"BID685","DID1922"
"BID2053","DID453"
"BID685","DID453"
"BID1777","DID1192"
"BID2992","DID1192"
"BID1777","DID1407"
"BID2992","DID1407"
"BID1777","DID1850"
"BID2992","DID1850"
"BID1355","DID1025"
"BID2097","DID1025"
"BID1355","DID1077"
"BID2097","DID1077"
"BID1355","DID414"
"BID2097","DID414"
"BID1355","DID644"
"BID2097","DID644"
"BID100","DID406"
"BID1582","DID406"
"BID100","DID951"
"BID1582","DID951"
"BID928","DID1801"
"BID928","DID1976"
"BID928","DID439"
"BID1075","DID1423"
"BID1518","DID1423"
"BID1075","DID1560"
"BID1518","DID1560"
"BID1075","DID1720"
"BID1518","DID1720"
"BID1075","DID857"
"BID1518","DID857"
"BID514","DID1147"
"BID514","DID407"
"BID2377","DID1143"
"BID2978","DID1143"
"BID2377","DID1571"
"BID2978","DID1571"
"BID2377","DID875"
"BID2978","DID875"
"BID1703","DID1212"
"BID1703","DID1263"
"BID1703","DID1451"
"BID1703","DID25"
"BID1191","DID1772"
"BID1191","DID951"
"BID1191","DID974"
"BID1634","DID1867"
"BID1634","DID1931"
"BID1634","DID502"
"BID960","DID136"
"BID960","DID1690"
"BID960","DID1912"
"BID1774","DID129"
"BID1774","DID1438"
"BID1774","DID1544"
"BID1774","DID736"
"BID1614","DID636"
"BID1884","DID636"
"BID1614","DID640"
"BID1884","DID640"
"BID1694","DID342"
"BID1694","DID359"
"BID1635","DID1048"
"BID1635","DID135"
"BID1635","DID1972"
"BID1635","DID456"
"BID1010","DID1064"
"BID1010","DID28"
"BID1010","DID527"
"BID1010","DID99"
"BID403","DID1532"
"BID403","DID1560"
"BID403","DID1692"
"BID403","DID723"
"BID1231","DID1060"
"BID1793","DID1060"
"BID1231","DID233"
"BID1793","DID233"
"BID342","DID1251"
"BID342","DID1802"
"BID342","DID1810"
"BID1263","DID1980"
"BID1263","DID486"
"BID1263","DID856"
"BID1","DID1183"
"BID1","DID1427"
"BID2838","DID1363"
"BID817","DID1363"
"BID2838","DID1905"
"BID817","DID1905"
"BID2838","DID475"
"BID817","DID475"
"BID2838","DID923"
"BID817","DID923"
"BID596","DID1619"
"BID596","DID344"
"BID2423","DID1294"
"BID915","DID1294"
"BID2423","DID1999"
"BID915","DID1999"
"BID2423","DID354"
"BID915","DID354"
"BID2423","DID877"
"BID915","DID877"
"BID1058","DID1075"
"BID403","DID1075"
