CID,DID
CID1,DID1052
CID1,DID1094
CID1,DID447
CID2,DID1715
CID2,DID1946
CID2,DID45
CID2,DID504
CID3,DID1528
CID3,DID42
CID4,DID1037
CID4,DID110
CID5,DID1195
CID5,DID433
CID5,DID682
CID5,DID912
CID6,DID1062
CID6,DID1110
CID6,DID272
CID7,DID153
CID7,DID1615
CID7,DID1763
CID7,DID1885
CID8,DID1381
CID8,DID1867
CID8,DID351
CID8,DID921
CID9,DID1209
CID9,DID317
CID9,DID567
CID9,DID746
CID10,DID1345
CID10,DID16
CID10,DID901
CID11,DID1106
CID11,DID233
CID11,DID656
CID12,DID1099
CID12,DID1140
CID12,DID1488
CID12,DID1560
CID13,DID1667
CID13,DID1945
CID13,DID851
CID13,DID914
CID14,DID430
CID14,DID819
CID15,DID1002
CID15,DID466
CID15,DID894
CID16,DID111
CID16,DID1111
CID16,DID250
CID16,DID782
CID17,DID193
CID17,DID1933
CID17,DID649
CID18,DID1114
CID18,DID1309
CID18,DID1415
CID18,DID1904
CID19,DID42
CID19,DID763
CID20,DID1362
CID20,DID18
CID20,DID1891
CID20,DID433
CID21,DID1658
CID21,DID1819
CID22,DID1649
CID22,DID718
CID23,DID1140
CID23,DID21
CID23,DID32
CID24,DID1612
CID24,DID1686
CID24,DID558
CID25,DID1024
CID25,DID858
CID26,DID1148
CID26,DID1273
CID26,DID1965
CID26,DID564
CID27,DID1479
CID27,DID1520
CID27,DID1526
CID27,DID1891
CID28,DID1085
CID28,DID1442
CID28,DID1945
CID28,DID612
CID29,DID1461
CID29,DID460
CID30,DID1570
CID30,DID1755
CID30,DID1845
CID31,DID678
CID31,DID961
CID32,DID1745
CID32,DID611
CID33,DID1099
CID33,DID1213
CID33,DID673
CID33,DID889
CID34,DID1775
CID34,DID372
CID35,DID1889
CID35,DID503
CID35,DID733
CID35,DID919
CID36,DID1087
CID36,DID1961
CID37,DID1022
CID37,DID1419
CID37,DID683
CID38,DID1784
CID38,DID180
CID38,DID1868
CID38,DID576
CID39,DID1445
CID39,DID207
CID40,DID1201
CID40,DID121
CID40,DID1285
CID40,DID1578
CID41,DID1046
CID41,DID1823
CID41,DID278
CID41,DID280
CID42,DID1983
CID42,DID768
CID43,DID1056
CID43,DID115
CID43,DID1506
CID43,DID1993
CID44,DID1272
CID44,DID1443
CID44,DID1926
CID44,DID254
CID45,DID1269
CID45,DID1933
CID45,DID811
CID46,DID1824
CID46,DID267
CID47,DID178
CID47,DID201
CID48,DID355
CID48,DID909
CID49,DID1012
CID49,DID1475
CID50,DID128
CID50,DID329
CID50,DID543
CID50,DID931
CID51,DID1007
CID51,DID147
CID51,DID1994
CID51,DID249
CID52,DID210
CID52,DID313
CID52,DID340
CID52,DID980
CID53,DID104
CID53,DID1977
CID54,DID804
CID54,DID83
CID55,DID1246
CID55,DID1401
CID55,DID465
CID55,DID788
CID56,DID1954
CID56,DID543
CID57,DID1136
CID57,DID1969
CID57,DID346
CID58,DID1692
CID58,DID705
CID58,DID812
CID59,DID1417
CID59,DID309
CID59,DID446
CID59,DID879
CID60,DID1131
CID60,DID1645
CID61,DID1365
CID61,DID164
CID62,DID1387
CID62,DID1736
CID62,DID723
CID63,DID1069
CID63,DID1617
CID64,DID1057
CID64,DID1219
CID64,DID1673
CID64,DID540
CID65,DID1134
CID65,DID413
CID65,DID882
CID65,DID995
CID66,DID1328
CID66,DID622
CID66,DID754
CID67,DID278
CID67,DID416
CID68,DID1549
CID68,DID215
CID68,DID426
CID68,DID917
CID69,DID1157
CID69,DID1429
CID69,DID1874
CID69,DID371
CID70,DID1041
CID70,DID1108
CID70,DID700
CID71,DID1514
CID71,DID304
CID72,DID139
CID72,DID1610
CID72,DID697
CID72,DID94
CID73,DID1069
CID73,DID1364
CID73,DID1793
CID73,DID1920
CID74,DID1843
CID74,DID30
CID74,DID547
CID75,DID31
CID75,DID573
CID75,DID77
CID75,DID770
CID76,DID1405
CID76,DID15
CID76,DID1657
CID77,DID1773
