"BID","DID"
"BID2859","DID1968"
"BID2859","DID904"
"BID2751","DID1108"
"BID2751","DID218"
"BID2751","DID387"
"BID1924","DID1075"
"BID1924","DID1424"
"BID1924","DID147"
"BID1924","DID798"
"BID637","DID1076"
"BID637","DID1517"
"BID2709","DID1077"
"BID2709","DID613"
"BID2581","DID1260"
"BID2581","DID744"
"BID1482","DID1917"
"BID1482","DID561"
"BID1169","DID1057"
"BID1169","DID1409"
"BID1169","DID364"
"BID2512","DID1632"
"BID2512","DID371"
"BID2512","DID382"
"BID2512","DID432"
"BID1117","DID166"
"BID1117","DID841"
"BID2719","DID1522"
"BID2719","DID29"
"BID1083","DID1118"
"BID1083","DID878"
"BID431","DID1815"
"BID431","DID282"
"BID431","DID67"
"BID850","DID1633"
"BID850","DID1996"
"BID850","DID254"
"BID1098","DID1187"
"BID1098","DID412"
"BID1098","DID685"
"BID2422","DID1461"
"BID2422","DID168"
"BID2422","DID29"
"BID1347","DID1112"
"BID1347","DID580"
"BID1347","DID631"
"BID821","DID331"
"BID821","DID503"
"BID821","DID568"
"BID821","DID878"
"BID3","DID1560"
"BID3","DID28"
"BID3","DID772"
"BID2064","DID1027"
"BID2064","DID748"
"BID1650","DID1484"
"BID1650","DID1898"
"BID1650","DID1903"
"BID1650","DID285"
"BID1414","DID160"
"BID1414","DID1942"
"BID1414","DID86"
"BID2585","DID1649"
"BID2585","DID1763"
"BID2585","DID1779"
"BID2585","DID43"
"BID2745","DID1037"
"BID2745","DID1899"
"BID2745","DID340"
"BID1728","DID1249"
"BID1728","DID1865"
"BID1728","DID631"
"BID2650","DID1216"
"BID2650","DID366"
"BID2650","DID394"
"BID2443","DID1169"
"BID2443","DID1961"
"BID2443","DID2"
"BID2443","DID799"
"BID2676","DID1085"
"BID2676","DID824"
"BID1265","DID1541"
"BID1265","DID1831"
"BID1265","DID421"
"BID2752","DID1214"
"BID2752","DID1423"
"BID2752","DID1469"
"BID2752","DID1662"
"BID1344","DID296"
"BID1344","DID521"
"BID216","DID1633"
"BID216","DID1952"
"BID683","DID1095"
"BID683","DID1357"
"BID2737","DID214"
"BID2737","DID241"
"BID1349","DID184"
"BID1349","DID250"
"BID1349","DID292"
"BID2861","DID558"
"BID2861","DID584"
"BID2823","DID1465"
"BID2823","DID539"
"BID2103","DID1258"
"BID2103","DID1830"
"BID2103","DID1921"
"BID2103","DID882"
"BID2737","DID1808"
"BID2737","DID1986"
"BID2737","DID255"
"BID2977","DID1155"
"BID2977","DID303"
"BID1360","DID1318"
"BID1360","DID1517"
"BID1360","DID1861"
"BID1360","DID391"
"BID1484","DID1038"
"BID1484","DID1364"
"BID1484","DID1590"
"BID1484","DID376"
"BID2393","DID1461"
"BID2393","DID510"
"BID2393","DID752"
"BID2393","DID774"
"BID2809","DID1164"
"BID2809","DID1995"
"BID2809","DID267"
"BID2809","DID909"
"BID2246","DID1193"
"BID2246","DID1498"
"BID2246","DID891"
"BID2086","DID101"
"BID2086","DID1088"
"BID2086","DID1112"
"BID2086","DID202"
"BID2573","DID1274"
"BID2573","DID207"
"BID2573","DID432"
"BID2573","DID935"
"BID1586","DID245"
"BID1586","DID561"
"BID1586","DID809"
"BID2857","DID1396"
"BID2857","DID1783"
"BID2857","DID1964"
"BID201","DID1487"
"BID201","DID1880"
"BID201","DID895"
"BID1475","DID1346"
"BID1475","DID150"
"BID1475","DID1572"
"BID1475","DID414"
"BID1609","DID1122"
"BID1609","DID1404"
"BID1037","DID1077"
"BID1037","DID1267"
"BID1037","DID142"
"BID1223","DID1179"
"BID1223","DID526"
"BID1223","DID608"
"BID2024","DID1395"
"BID2024","DID896"
"BID757","DID1738"
"BID757","DID1896"
"BID1178","DID1615"
"BID1178","DID1717"
"BID1178","DID888"
"BID1178","DID914"
"BID1088","DID1487"
"BID1088","DID1713"
"BID1594","DID1024"
"BID1594","DID466"
"BID1594","DID624"
"BID775","DID1221"
"BID775","DID1312"
"BID775","DID321"
"BID767","DID305"
"BID767","DID55"
"BID767","DID982"
"BID520","DID1668"
"BID520","DID68"
"BID520","DID801"
"BID1189","DID558"
"BID1189","DID98"
"BID177","DID1393"
"BID177","DID1663"
"BID177","DID1825"
"BID1004","DID1908"
"BID1004","DID358"
"BID1004","DID57"
"BID1213","DID1290"
"BID1213","DID1482"
"BID801","DID1525"
"BID801","DID1722"
"BID801","DID423"
"BID918","DID137"
"BID918","DID713"
"BID351","DID1040"
"BID351","DID1779"
"BID511","DID1089"
"BID511","DID1150"
"BID511","DID1332"
"BID511","DID1568"
"BID1373","DID111"
"BID1373","DID443"
"BID1373","DID477"
"BID820","DID908"
"BID820","DID951"
"BID1727","DID1461"
"BID1727","DID1521"
"BID1727","DID1686"
"BID1727","DID652"
"BID1197","DID1544"
"BID1197","DID786"
"BID2820","DID263"
"BID2820","DID48"
"BID49","DID122"
"BID49","DID1817"
"BID49","DID959"
"BID49","DID963"
"BID188","DID1084"
"BID188","DID916"
"BID1654","DID1830"
"BID1654","DID279"
"BID1654","DID560"
"BID1654","DID869"
"BID1792","DID1008"
"BID1792","DID366"
"BID1792","DID616"
"BID1792","DID860"
"BID1027","DID1113"
"BID1027","DID1759"
"BID1027","DID1789"
"BID1027","DID862"
"BID9","DID102"
"BID9","DID1681"
"BID9","DID771"
"BID457","DID1833"
"BID457","DID373"
"BID457","DID466"
"BID457","DID765"
"BID767","DID1302"
"BID767","DID1623"
"BID767","DID1945"
"BID767","DID1946"
"BID1523","DID1326"
"BID1523","DID1414"
"BID1523","DID280"
"BID1523","DID398"
"BID304","DID1037"
"BID304","DID1843"
"BID304","DID439"
"BID304","DID657"
"BID620","DID1763"
"BID620","DID500"
"BID2157","DID1565"
"BID2157","DID1967"
"BID1305","DID1000"
"BID1305","DID1727"
"BID1305","DID709"
"BID440","DID438"
"BID440","DID652"
"BID1163","DID1224"
"BID1163","DID1332"
"BID1163","DID1383"
"BID1163","DID363"
"BID1475","DID1003"
"BID1475","DID1513"
"BID1475","DID1751"
"BID1475","DID423"
"BID51","DID277"
"BID51","DID852"
"BID2213","DID1403"
"BID2213","DID1768"
"BID2213","DID450"
"BID2213","DID96"
"BID2344","DID367"
"BID2344","DID57"
"BID167","DID1118"
"BID167","DID1178"
"BID2836","DID1364"
"BID2836","DID1767"
"BID1003","DID1170"
"BID1003","DID1207"
"BID1642","DID1584"
"BID1642","DID1983"
"BID1642","DID746"
"BID2576","DID1828"
"BID2576","DID369"
"BID2576","DID590"
"BID2576","DID670"
"BID1816","DID1153"
"BID1816","DID1824"
"BID1816","DID432"
"BID744","DID1683"
"BID744","DID1689"
"BID2748","DID198"
"BID2748","DID393"
"BID2748","DID396"
"BID625","DID1004"
"BID625","DID1272"
"BID2099","DID1078"
"BID2099","DID98"
