AID,BID
AID1,BID1557
AID1,BID415
AID1,BID623
AID2,BID10
AID2,BID171
AID2,BID240
AID3,BID166
AID3,BID483
AID3,BID519
AID4,BID1098
AID4,BID1282
AID4,BID700
AID5,BID21
AID5,BID835
AID5,BID871
AID6,BID1276
AID6,BID172
AID6,BID84
AID7,BID1177
AID7,BID576
AID7,BID832
AID8,BID1966
AID8,BID608
AID8,BID874
AID9,BID1159
AID9,BID181
AID9,BID263
AID10,BID1373
AID10,BID1972
AID10,BID58
AID11,BID1213
AID11,BID1229
AID11,BID590
AID12,BID1492
AID12,BID368
AID12,BID880
AID13,BID1906
AID13,BID418
AID13,BID651
AID14,BID1492
AID14,BID281
AID14,BID964
AID15,BID1413
AID15,BID21
AID15,BID820
AID16,BID1126
AID16,BID1406
AID16,BID57
AID17,BID1840
AID17,BID518
AID17,BID581
AID18,BID1470
AID18,BID1657
AID18,BID449
AID19,BID1385
AID19,BID1505
AID19,BID1922
AID20,BID151
AID20,BID1516
AID20,BID1560
AID21,BID1695
AID21,BID341
AID21,BID680
AID22,BID1305
AID22,BID1703
AID22,BID1980
AID23,BID1150
AID23,BID1192
AID23,BID1861
AID24,BID1022
AID24,BID1460
AID24,BID1608
AID25,BID1406
AID25,BID1558
AID25,BID303
AID26,BID343
AID26,BID778
AID26,BID960
AID27,BID1061
AID27,BID1554
AID27,BID685
AID28,BID13
AID28,BID181
AID28,BID1836
AID29,BID1579
AID29,BID1724
AID29,BID798
AID30,BID1600
AID30,BID433
AID30,BID597
AID31,BID1711
AID31,BID1728
AID31,BID895
AID32,BID1492
AID32,BID1658
AID32,BID1800
AID33,BID1109
AID33,BID1504
AID33,BID1692
AID34,BID1266
AID34,BID773
AID34,BID869
AID35,BID1346
AID35,BID1536
AID35,BID1981
AID36,BID1457
AID36,BID1489
AID36,BID270
AID37,BID1477
AID37,BID442
AID37,BID779
AID38,BID1381
AID38,BID1457
AID38,BID955
AID39,BID1199
AID39,BID19
AID39,BID23
AID40,BID1614
AID40,BID78
AID40,BID896
AID41,BID151
AID41,BID298
AID41,BID454
AID42,BID1114
AID42,BID457
AID42,BID87
AID43,BID1678
AID43,BID631
AID43,BID730
AID44,BID1317
AID44,BID584
AID44,BID82
AID45,BID1516
AID45,BID166
AID45,BID35
AID46,BID230
AID46,BID331
AID46,BID771
AID47,BID1124
AID47,BID138
AID47,BID1571
AID48,BID1427
AID48,BID686
AID48,BID951
AID49,BID1367
AID49,BID553
AID49,BID915
AID50,BID1758
AID50,BID355
AID50,BID48
AID51,BID1292
AID51,BID1631
AID51,BID279
AID52,BID1562
AID52,BID1717
AID52,BID303
AID53,BID261
AID53,BID406
AID53,BID897
AID54,BID1275
AID54,BID1608
AID54,BID1963
AID55,BID51
AID55,BID571
AID55,BID717
AID56,BID1871
AID56,BID400
AID56,BID991
AID57,BID1123
AID57,BID1526
AID57,BID53
AID58,BID1277
AID58,BID1950
AID58,BID93
AID59,BID1411
AID59,BID194
AID59,BID643
AID60,BID375
AID60,BID533
AID60,BID727
AID61,BID1355
AID61,BID595
AID61,BID806
AID62,BID1001
AID62,BID1215
AID62,BID458
AID63,BID1165
AID63,BID1778
AID63,BID588
AID64,BID455
AID64,BID655
AID64,BID702
AID65,BID1423
AID65,BID1703
AID65,BID999
AID66,BID582
AID66,BID697
AID66,BID795
AID67,BID1084
AID67,BID255
AID67,BID408
AID68,BID100
AID68,BID1428
AID68,BID314
AID69,BID1075
AID69,BID1352
AID69,BID1814
AID70,BID1236
AID70,BID1936
AID70,BID201
AID71,BID1117
AID71,BID298
AID71,BID403
AID72,BID1692
AID72,BID44
AID72,BID600
AID73,BID1904
AID73,BID231
AID73,BID326
AID74,BID267
AID74,BID306
AID74,BID530
AID75,BID1049
AID75,BID1777
AID75,BID499
AID76,BID136
AID76,BID67
AID76,BID985
AID77,BID434
AID77,BID456
AID77,BID573
AID78,BID1962
AID78,BID512
AID78,BID926
AID79,BID1438
AID79,BID330
AID79,BID903
AID80,BID1475
AID80,BID575
AID80,BID969
AID81,BID1002
AID81,BID1464
AID81,BID275
AID82,BID401
AID82,BID824
AID82,BID933
AID83,BID1577
AID83,BID859
AID83,BID882
AID84,BID341
AID84,BID76
AID84,BID968
AID85,BID1019
AID85,BID1171
AID85,BID1382
AID86,BID1294
AID86,BID1859
AID86,BID905
AID87,BID67
AID87,BID839
AID87,BID845
AID88,BID1097
AID88,BID1427
AID88,BID3
AID89,BID1079
AID89,BID340
AID89,BID502
AID90,BID1473
AID90,BID574
AID90,BID603
AID91,BID1459
AID91,BID1844
AID91,BID820
AID92,BID1194
AID92,BID1810
AID92,BID754
AID93,BID113
AID93,BID1906
AID93,BID209
AID94,BID1099
AID94,BID1547
AID94,BID584
AID95,BID1418
AID95,BID145
AID95,BID544
AID96,BID1091
AID96,BID1576
AID96,BID306
AID97,BID1109
AID97,BID1126
AID97,BID377
AID98,BID1049
AID98,BID171
AID98,BID64
AID99,BID1298
AID99,BID600
AID99,BID967
AID100,BID1704
AID100,BID1853
AID100,BID551
AID101,BID1857
AID101,BID540
AID101,BID956
AID102,BID1617
AID102,BID1648
AID102,BID304
AID103,BID259
AID103,BID41
AID103,BID701
AID104,BID1529
AID104,BID177
AID104,BID336
AID105,BID1024
AID105,BID1992
AID105,BID360
AID106,BID1674
AID106,BID1872
AID106,BID280
AID107,BID1119
AID107,BID1266
AID107,BID1907
AID108,BID601
AID108,BID765
AID108,BID80
AID109,BID1013
AID109,BID1332
AID109,BID994
AID110,BID103
AID110,BID269
AID110,BID971
AID111,BID727
AID111,BID903
AID111,BID975
