CID,DID
CID1,DID1492
CID1,DID678
CID1,DID721
CID1,DID797
CID2,DID1111
CID2,DID655
CID2,DID736
CID2,DID887
CID3,DID1163
CID3,DID445
CID3,DID756
CID3,DID827
CID4,DID1175
CID4,DID1312
CID4,DID335
CID4,DID689
CID5,DID1246
CID5,DID1295
CID5,DID30
CID5,DID870
CID6,DID210
CID6,DID462
CID6,DID570
CID6,DID655
CID7,DID1173
CID7,DID13
CID7,DID1420
CID7,DID1454
CID8,DID1268
CID8,DID1305
CID8,DID801
CID8,DID802
CID9,DID1093
CID9,DID1216
CID9,DID559
CID9,DID68
CID10,DID1221
CID10,DID131
CID10,DID1353
CID10,DID1391
CID11,DID1246
CID11,DID1343
CID11,DID1400
CID11,DID280
CID12,DID1390
CID12,DID508
CID12,DID51
CID12,DID521
CID13,DID1228
CID13,DID1411
CID13,DID251
CID13,DID714
CID14,DID1018
CID14,DID1029
CID14,DID1167
CID14,DID1369
CID15,DID1132
CID15,DID1287
CID15,DID234
CID15,DID863
CID16,DID1148
CID16,DID174
CID16,DID352
CID16,DID868
CID17,DID1238
CID17,DID184
CID17,DID431
CID17,DID575
CID18,DID1431
CID18,DID320
CID18,DID353
CID18,DID579
CID19,DID111
CID19,DID1150
CID19,DID1203
CID19,DID484
CID20,DID1316
CID20,DID373
CID20,DID789
CID20,DID907
CID21,DID1020
CID21,DID1208
CID21,DID33
CID21,DID824
CID22,DID102
CID22,DID1239
CID22,DID767
CID22,DID789
CID23,DID1406
CID23,DID525
CID23,DID674
CID23,DID814
CID24,DID1487
CID24,DID427
CID24,DID571
CID24,DID829
CID25,DID1089
CID25,DID1194
CID25,DID1406
CID25,DID331
CID26,DID100
CID26,DID1175
CID26,DID239
CID26,DID767
CID27,DID1351
CID27,DID196
CID27,DID545
CID27,DID88
CID28,DID1218
CID28,DID842
CID28,DID858
CID28,DID907
CID29,DID1153
CID29,DID339
CID29,DID589
CID29,DID68
CID30,DID144
CID30,DID611
CID30,DID899
CID30,DID903
CID31,DID1362
CID31,DID26
CID31,DID396
CID31,DID907
CID32,DID1387
CID32,DID418
CID32,DID802
CID32,DID922
CID33,DID425
CID33,DID459
CID33,DID805
CID33,DID888
CID34,DID1454
CID34,DID22
CID34,DID553
CID34,DID914
CID35,DID153
CID35,DID257
CID35,DID299
CID35,DID365
CID36,DID1350
CID36,DID607
CID36,DID691
CID36,DID82
CID37,DID1154
CID37,DID1177
CID37,DID1285
CID37,DID1339
CID38,DID1433
CID38,DID842
CID38,DID863
CID38,DID958
CID39,DID297
CID39,DID325
CID39,DID404
CID39,DID699
CID40,DID1282
CID40,DID341
CID40,DID480
CID40,DID700
CID41,DID1216
CID41,DID1218
CID41,DID546
CID41,DID891
CID42,DID108
CID42,DID1216
CID42,DID1434
CID42,DID623
CID43,DID280
CID43,DID817
CID43,DID819
CID43,DID843
CID44,DID1061
CID44,DID1265
CID44,DID583
CID44,DID887
CID45,DID1452
CID45,DID258
CID45,DID783
CID45,DID85
CID46,DID104
CID46,DID1320
CID46,DID1331
CID46,DID935
CID47,DID1417
CID47,DID257
CID47,DID36
CID47,DID549
CID48,DID1056
CID48,DID1419
CID48,DID644
CID48,DID972
CID49,DID587
CID49,DID627
CID49,DID841
CID49,DID900
CID50,DID1303
CID50,DID131
CID50,DID72
CID50,DID814
CID51,DID1024
CID51,DID422
CID51,DID860
CID51,DID868
CID52,DID1138
CID52,DID1352
CID52,DID1415
CID52,DID687
CID53,DID1284
CID53,DID533
CID53,DID607
CID53,DID942
CID54,DID258
CID54,DID396
CID54,DID407
CID54,DID956
CID55,DID1337
CID55,DID1368
CID55,DID156
CID55,DID387
CID56,DID124
CID56,DID322
CID56,DID489
CID56,DID703
CID57,DID1089
CID57,DID1259
CID57,DID209
CID57,DID613
CID58,DID154
CID58,DID337
CID58,DID55
CID58,DID837
CID59,DID1004
CID59,DID1366
CID59,DID430
CID59,DID444
CID60,DID1234
CID60,DID150
CID60,DID156
CID60,DID23
CID61,DID123
CID61,DID1401
CID61,DID1423
CID61,DID453
CID62,DID1206
CID62,DID330
CID62,DID665
CID62,DID902
CID63,DID1009
CID63,DID1037
CID63,DID240
CID63,DID523
CID64,DID162
CID64,DID56
CID64,DID799
CID64,DID980
CID65,DID1253
CID65,DID236
CID65,DID413
CID65,DID798
CID66,DID1364
CID66,DID292
CID66,DID381
CID66,DID719
CID67,DID177
CID67,DID493
CID67,DID678
CID67,DID908
CID68,DID1168
CID68,DID1390
CID68,DID54
CID68,DID622
CID69,DID135
CID69,DID1452
CID69,DID631
CID69,DID806
CID70,DID1405
CID70,DID1439
CID70,DID441
CID70,DID846
CID71,DID1481
CID71,DID294
CID71,DID501
CID71,DID580
CID72,DID1047
CID72,DID1144
CID72,DID258
CID72,DID752
CID73,DID282
CID73,DID407
CID73,DID761
CID73,DID799
CID74,DID1148
CID74,DID1479
CID74,DID601
CID74,DID846
CID75,DID1025
CID75,DID1310
CID75,DID1450
CID75,DID1470
CID76,DID1058
CID76,DID1265
CID76,DID370
CID76,DID589
CID77,DID410
CID77,DID476
CID77,DID667
CID77,DID797
CID78,DID1073
CID78,DID316
CID78,DID363
CID78,DID831
CID79,DID269
CID79,DID409
CID79,DID417
CID79,DID777
CID80,DID1013
CID80,DID427
CID80,DID455
CID80,DID780
CID81,DID1013
CID81,DID1129
CID81,DID1257
CID81,DID429
CID82,DID1274
CID82,DID1422
CID82,DID1424
CID82,DID1480
CID83,DID1114
CID83,DID1270
CID83,DID241
CID83,DID850
CID84,DID1286
CID84,DID1328
CID84,DID1382
CID84,DID402
CID85,DID1006
CID85,DID1291
CID85,DID47
CID85,DID991
CID86,DID1269
CID86,DID250
CID86,DID402
CID86,DID921
CID87,DID1005
CID87,DID1068
CID87,DID1142
CID87,DID179
CID88,DID1222
CID88,DID1449
CID88,DID348
CID88,DID93
CID89,DID1146
CID89,DID1185
CID89,DID121
CID89,DID477
CID90,DID1110
CID90,DID1235
CID90,DID506
CID90,DID712
CID91,DID1112
CID91,DID165
CID91,DID625
CID91,DID672
CID92,DID1008
CID92,DID1325
CID92,DID1381
CID92,DID711
CID93,DID1121
CID93,DID1445
CID93,DID191
CID93,DID75
CID94,DID1110
CID94,DID1180
CID94,DID494
CID94,DID591
CID95,DID1187
CID95,DID1216
CID95,DID1367
CID95,DID1432
CID96,DID1287
CID96,DID246
CID96,DID550
CID96,DID716
CID97,DID1024
CID97,DID106
CID97,DID793
CID97,DID907
CID98,DID1096
CID98,DID1102
CID98,DID1196
CID98,DID206
CID99,DID16
CID99,DID373
CID99,DID91
CID99,DID976
CID100,DID11
CID100,DID1499
CID100,DID890
CID100,DID999
CID101,DID1086
CID101,DID1264
CID101,DID17
CID101,DID952
CID102,DID1008
CID102,DID394
CID102,DID555
CID102,DID714
CID103,DID1254
CID103,DID706
CID103,DID707
CID103,DID994
CID104,DID1202
CID104,DID1317
CID104,DID326
CID104,DID50
CID105,DID1410
CID105,DID1473
CID105,DID224
CID105,DID882
CID106,DID28
CID106,DID532
CID106,DID569
CID106,DID888
CID107,DID1154
CID107,DID350
CID107,DID69
CID107,DID798
CID108,DID1062
CID108,DID116
CID108,DID133
CID108,DID497
CID109,DID1098
CID109,DID1422
CID109,DID692
CID109,DID878
CID110,DID1008
CID110,DID1218
CID110,DID1398
CID110,DID731
CID111,DID1016
CID111,DID125
CID111,DID297
CID111,DID317
CID112,DID1056
CID112,DID1387
CID112,DID405
CID112,DID476
CID113,DID1135
CID113,DID1301
CID113,DID278
CID113,DID612
CID114,DID260
CID114,DID457
CID114,DID741
CID114,DID892
CID115,DID1055
CID115,DID364
CID115,DID852
CID115,DID960
CID116,DID1007
CID116,DID1107
CID116,DID1138
CID116,DID702
CID117,DID1038
CID117,DID530
CID117,DID898
CID117,DID985
CID118,DID1011
CID118,DID1034
CID118,DID481
CID118,DID961
CID119,DID1219
CID119,DID1317
CID119,DID1457
CID119,DID164
CID120,DID1202
CID120,DID1448
CID120,DID363
CID120,DID971
CID121,DID1157
CID121,DID1326
CID121,DID1389
CID121,DID182
CID122,DID165
CID122,DID367
CID122,DID878
CID122,DID99
CID123,DID1017
CID123,DID1345
CID123,DID380
CID123,DID736
CID124,DID1035
CID124,DID1174
CID124,DID183
CID124,DID618
CID125,DID1144
CID125,DID1289
CID125,DID1421
CID125,DID822
CID126,DID1244
CID126,DID400
CID126,DID684
CID126,DID794
CID127,DID1315
CID127,DID1488
CID127,DID577
CID127,DID914
CID128,DID1027
CID128,DID442
CID128,DID511
CID128,DID658
CID129,DID1
CID129,DID515
CID129,DID580
CID129,DID911
CID130,DID173
CID130,DID225
CID130,DID627
