AID,BID
AID1,BID1652
AID1,BID46
AID1,BID911
AID2,BID1422
AID2,BID1953
AID2,BID666
AID3,BID1274
AID3,BID290
AID3,BID847
AID4,BID1024
AID4,BID1175
AID4,BID1280
AID5,BID1795
AID5,BID587
AID5,BID629
AID6,BID101
AID6,BID1297
AID6,BID695
AID7,BID1759
AID7,BID217
AID7,BID245
AID8,BID1042
AID8,BID1145
AID8,BID1856
AID9,BID1503
AID9,BID300
AID9,BID531
AID10,BID484
AID10,BID726
AID10,BID957
AID11,BID1082
AID11,BID32
AID11,BID716
AID12,BID1368
AID12,BID344
AID12,BID680
AID13,BID1435
AID13,BID1543
AID13,BID895
AID14,BID1113
AID14,BID1744
AID14,BID318
AID15,BID1151
AID15,BID135
AID15,BID1983
AID16,BID1109
AID16,BID1675
AID16,BID959
AID17,BID645
AID17,BID783
AID17,BID905
AID18,BID1557
AID18,BID1821
AID18,BID639
AID19,BID1168
AID19,BID1304
AID19,BID1963
AID20,BID1127
AID20,BID1694
AID20,BID672
AID21,BID1178
AID21,BID1493
AID21,BID1617
AID22,BID1875
AID22,BID1892
AID22,BID535
AID23,BID1042
AID23,BID1196
AID23,BID1875
AID24,BID1234
AID24,BID1536
AID24,BID52
AID25,BID1548
AID25,BID1851
AID25,BID1956
AID26,BID372
AID26,BID595
AID26,BID929
AID27,BID1264
AID27,BID492
AID27,BID774
AID28,BID203
AID28,BID693
AID28,BID915
AID29,BID1327
AID29,BID1649
AID29,BID216
AID30,BID1077
AID30,BID1387
AID30,BID834
AID31,BID1853
AID31,BID640
AID31,BID959
AID32,BID1306
AID32,BID1852
AID32,BID728
AID33,BID1208
AID33,BID1244
AID33,BID523
AID34,BID1369
AID34,BID1525
AID34,BID658
AID35,BID1353
AID35,BID1644
AID35,BID532
AID36,BID1313
AID36,BID52
AID36,BID703
AID37,BID1121
AID37,BID1368
AID37,BID219
AID38,BID1483
AID38,BID279
AID38,BID430
AID39,BID1734
AID39,BID1775
AID39,BID1838
AID40,BID1030
AID40,BID1870
AID40,BID870
AID41,BID1521
AID41,BID1745
AID41,BID235
AID42,BID149
AID42,BID1654
AID42,BID753
AID43,BID1852
AID43,BID643
AID43,BID696
AID44,BID104
AID44,BID407
AID44,BID896
AID45,BID1742
AID45,BID1743
AID45,BID860
AID46,BID1155
AID46,BID13
AID46,BID814
AID47,BID1732
AID47,BID20
AID47,BID418
AID48,BID1056
AID48,BID1303
AID48,BID644
AID49,BID1369
AID49,BID1528
AID49,BID1612
AID50,BID1272
AID50,BID272
AID50,BID974
AID51,BID1018
AID51,BID1955
AID51,BID991
AID52,BID1810
AID52,BID191
AID52,BID414
AID53,BID1312
AID53,BID394
AID53,BID43
AID54,BID1168
AID54,BID1470
AID54,BID1649
AID55,BID1230
AID55,BID1916
AID55,BID1961
AID56,BID325
AID56,BID498
AID56,BID697
AID57,BID1010
AID57,BID116
AID57,BID1983
AID58,BID1307
AID58,BID1858
AID58,BID262
AID59,BID1165
AID59,BID1653
AID59,BID66
AID60,BID274
AID60,BID469
AID60,BID641
AID61,BID447
AID61,BID582
AID61,BID941
AID62,BID1698
AID62,BID203
AID62,BID660
AID63,BID1199
AID63,BID186
AID63,BID918
AID64,BID1867
AID64,BID37
AID64,BID817
AID65,BID1322
AID65,BID1720
AID65,BID668
AID66,BID1541
AID66,BID1716
AID66,BID1993
AID67,BID1560
AID67,BID1898
AID67,BID782
AID68,BID1113
AID68,BID1953
AID68,BID797
AID69,BID1519
AID69,BID1524
AID69,BID1811
AID70,BID1787
AID70,BID755
AID70,BID906
AID71,BID1231
AID71,BID16
AID71,BID374
AID72,BID1278
AID72,BID333
AID72,BID366
AID73,BID1084
AID73,BID1956
AID73,BID331
AID74,BID1218
AID74,BID53
AID74,BID992
AID75,BID1113
AID75,BID1675
AID75,BID71
AID76,BID1001
AID76,BID1090
AID76,BID680
AID77,BID1130
AID77,BID551
AID77,BID576
AID78,BID1378
AID78,BID1862
AID78,BID2
AID79,BID1512
AID79,BID1770
AID79,BID219
AID80,BID1513
AID80,BID1590
AID80,BID1685
AID81,BID1765
AID81,BID269
AID81,BID518
AID82,BID107
AID82,BID411
AID82,BID591
AID83,BID1315
AID83,BID1667
AID83,BID772
AID84,BID1407
AID84,BID1575
AID84,BID826
AID85,BID1239
AID85,BID1504
AID85,BID1542
AID86,BID1998
AID86,BID466
AID86,BID761
AID87,BID1124
AID87,BID1697
AID87,BID1740
AID88,BID15
AID88,BID1749
AID88,BID472
AID89,BID1813
AID89,BID586
AID89,BID701
AID90,BID1669
AID90,BID1690
AID90,BID881
AID91,BID1427
AID91,BID175
AID91,BID526
AID92,BID1501
AID92,BID1772
AID92,BID646
AID93,BID1501
AID93,BID1777
AID93,BID1873
AID94,BID1289
AID94,BID1683
AID94,BID577
AID95,BID1960
AID95,BID320
AID95,BID8
AID96,BID1365
AID96,BID916
AID96,BID961
AID97,BID1024
AID97,BID1074
AID97,BID1506
AID98,BID1195
AID98,BID124
AID98,BID1416
AID99,BID1298
AID99,BID744
AID99,BID807
AID100,BID1170
AID100,BID1323
AID100,BID1547
AID101,BID1308
AID101,BID1407
AID101,BID162
AID102,BID239
AID102,BID762
AID102,BID893
AID103,BID1450
AID103,BID1979
AID103,BID792
AID104,BID1420
AID104,BID1605
AID104,BID1841
AID105,BID1456
AID105,BID792
AID105,BID806
AID106,BID387
AID106,BID445
AID106,BID473
AID107,BID1154
AID107,BID1402
AID107,BID943
AID108,BID1684
AID108,BID1886
AID108,BID238
AID109,BID1011
AID109,BID1667
AID109,BID1834
AID110,BID1335
AID110,BID1562
AID110,BID580
AID111,BID1400
AID111,BID1934
AID111,BID686
AID112,BID1240
AID112,BID179
AID112,BID973
AID113,BID1109
AID113,BID242
AID113,BID316
AID114,BID1010
AID114,BID1559
AID114,BID1623
AID115,BID1457
AID115,BID1789
AID115,BID977
AID116,BID1601
AID116,BID231
AID116,BID396
AID117,BID345
AID117,BID549
AID117,BID556
AID118,BID1349
AID118,BID1519
AID118,BID997
AID119,BID1340
AID119,BID404
AID119,BID427
AID120,BID722
AID120,BID809
AID120,BID828
AID121,BID1161
AID121,BID506
AID121,BID892
AID122,BID1242
AID122,BID1329
AID122,BID632
AID123,BID1443
AID123,BID873
AID123,BID954
AID124,BID1045
AID124,BID1366
AID124,BID813
AID125,BID1578
AID125,BID379
AID125,BID87
AID126,BID1203
AID126,BID1285
AID126,BID1316
AID127,BID1381
AID127,BID555
AID127,BID630
AID128,BID1420
AID128,BID1965
AID128,BID496
AID129,BID1735
AID129,BID510
AID129,BID931
AID130,BID318
AID130,BID674
AID130,BID694
AID131,BID1168
AID131,BID1741
AID131,BID452
AID132,BID1390
AID132,BID1655
AID132,BID17
AID133,BID213
AID133,BID526
AID133,BID682
AID134,BID1781
AID134,BID1948
AID134,BID878
AID135,BID269
AID135,BID879
AID135,BID966
AID136,BID1855
AID136,BID768
AID136,BID873
AID137,BID1392
AID137,BID255
AID137,BID420
AID138,BID1765
AID138,BID1815
AID138,BID1877
AID139,BID127
AID139,BID1437
AID139,BID1756
AID140,BID1842
AID140,BID228
AID140,BID354
AID141,BID1291
AID141,BID449
AID141,BID686
AID142,BID1236
AID142,BID1934
AID142,BID582
AID143,BID1683
AID143,BID1736
AID143,BID1856
AID144,BID1566
AID144,BID31
AID144,BID60
AID145,BID1434
AID145,BID1611
AID145,BID584
AID146,BID1326
AID146,BID1750
AID146,BID323
AID147,BID1614
AID147,BID163
AID147,BID1711
AID148,BID1312
AID148,BID1762
AID148,BID850
AID149,BID106
AID149,BID1101
AID149,BID1436
AID150,BID1103
AID150,BID1177
AID150,BID510
AID151,BID118
AID151,BID1222
AID151,BID1277
AID152,BID10
AID152,BID1373
AID152,BID624
AID153,BID1026
AID153,BID752
AID153,BID760
