"BID","DID"
"BID1620","DID961"
"BID3458","DID961"
"BID1552","DID636"
"BID3575","DID636"
"BID2466","DID314"
"BID3317","DID314"
"BID2466","DID908"
"BID3317","DID908"
"BID3313","DID530"
"BID3709","DID530"
"BID2957","DID658"
"BID3608","DID658"
"BID1101","DID663"
"BID3238","DID663"
"BID1101","DID721"
"BID3238","DID721"
"BID207","DID524"
"BID3912","DID524"
"BID207","DID58"
"BID3912","DID58"
"BID206","DID609"
"BID444","DID609"
"BID206","DID694"
"BID444","DID694"
"BID2324","DID826"
"BID3360","DID826"
"BID2324","DID933"
"BID3360","DID933"
"BID1229","DID17"
"BID2080","DID17"
"BID171","DID386"
"BID1805","DID386"
"BID171","DID810"
"BID1805","DID810"
"BID1080","DID272"
"BID761","DID272"
"BID1080","DID412"
"BID761","DID412"
"BID2756","DID214"
"BID3790","DID214"
"BID2756","DID756"
"BID3790","DID756"
"BID1598","DID474"
"BID1909","DID474"
"BID1611","DID50"
"BID3875","DID50"
"BID297","DID346"
"BID429","DID346"
"BID297","DID904"
"BID429","DID904"
"BID1897","DID15"
"BID939","DID15"
"BID1897","DID668"
"BID939","DID668"
"BID110","DID588"
"BID3619","DID588"
"BID110","DID747"
"BID3619","DID747"
"BID110","DID99"
"BID3619","DID99"
"BID1452","DID101"
"BID1573","DID101"
"BID1452","DID217"
"BID1573","DID217"
"BID1452","DID917"
"BID1573","DID917"
"BID2707","DID593"
"BID605","DID593"
"BID2707","DID73"
"BID605","DID73"
"BID3245","DID72"
"BID36","DID72"
"BID3245","DID817"
"BID36","DID817"
"BID1369","DID164"
"BID2891","DID164"
"BID1369","DID839"
"BID2891","DID839"
"BID1369","DID912"
"BID2891","DID912"
"BID1551","DID188"
"BID1563","DID188"
"BID1551","DID277"
"BID1563","DID277"
"BID1149","DID121"
"BID2835","DID121"
"BID1149","DID792"
"BID2835","DID792"
"BID1223","DID291"
"BID2747","DID291"
"BID1223","DID729"
"BID2747","DID729"
"BID1692","DID111"
"BID2370","DID111"
"BID1692","DID67"
"BID2370","DID67"
"BID2598","DID773"
"BID3944","DID773"
"BID2598","DID982"
"BID3944","DID982"
"BID2031","DID651"
"BID2543","DID651"
"BID1697","DID611"
"BID2177","DID611"
"BID2770","DID44"
"BID381","DID44"
"BID2800","DID41"
"BID936","DID41"
"BID2800","DID585"
"BID936","DID585"
"BID2088","DID300"
"BID3615","DID300"
"BID1117","DID102"
"BID3256","DID102"
"BID1117","DID789"
"BID3256","DID789"
"BID1421","DID302"
"BID1573","DID302"
"BID1257","DID577"
"BID1310","DID577"
"BID1257","DID891"
"BID1310","DID891"
"BID3165","DID122"
"BID3944","DID122"
"BID2832","DID744"
"BID3916","DID744"
"BID103","DID483"
"BID2144","DID483"
"BID377","DID472"
"BID580","DID472"
