"BID","DID"
"BID1189","DID271"
"BID194","DID271"
"BID1189","DID665"
"BID194","DID665"
"BID1078","DID470"
"BID1423","DID470"
"BID1078","DID512"
"BID1423","DID512"
"BID1995","DID26"
"BID777","DID26"
"BID1995","DID270"
"BID777","DID270"
"BID110","DID627"
"BID1328","DID627"
"BID110","DID65"
"BID1328","DID65"
"BID1744","DID444"
"BID25","DID444"
"BID1744","DID449"
"BID25","DID449"
"BID688","DID510"
"BID783","DID510"
"BID688","DID765"
"BID783","DID765"
"BID1697","DID196"
"BID564","DID196"
"BID1697","DID235"
"BID564","DID235"
"BID1336","DID52"
"BID241","DID52"
"BID1336","DID954"
"BID241","DID954"
"BID1866","DID375"
"BID933","DID375"
"BID1866","DID622"
"BID933","DID622"
"BID106","DID816"
"BID816","DID816"
"BID106","DID947"
"BID816","DID947"
"BID357","DID861"
"BID892","DID861"
"BID357","DID871"
"BID892","DID871"
"BID1382","DID828"
"BID491","DID828"
"BID1382","DID899"
"BID491","DID899"
"BID1135","DID391"
"BID1175","DID391"
"BID1135","DID968"
"BID1175","DID968"
"BID241","DID699"
"BID809","DID699"
"BID241","DID873"
"BID809","DID873"
"BID526","DID110"
"BID626","DID110"
"BID526","DID54"
"BID626","DID54"
"BID1160","DID590"
"BID326","DID590"
"BID1160","DID705"
"BID326","DID705"
"BID1199","DID57"
"BID265","DID57"
"BID1199","DID869"
"BID265","DID869"
"BID1196","DID194"
"BID1740","DID194"
"BID1196","DID698"
"BID1740","DID698"
"BID504","DID492"
"BID704","DID492"
"BID504","DID847"
"BID704","DID847"
"BID273","DID211"
"BID460","DID211"
"BID273","DID784"
"BID460","DID784"
"BID1398","DID805"
"BID1919","DID805"
"BID1398","DID949"
"BID1919","DID949"
"BID1192","DID427"
"BID849","DID427"
"BID1192","DID453"
"BID849","DID453"
"BID1273","DID302"
"BID1510","DID302"
"BID1273","DID461"
"BID1510","DID461"
"BID753","DID124"
"BID812","DID124"
"BID753","DID30"
"BID812","DID30"
"BID624","DID13"
"BID631","DID13"
"BID624","DID280"
"BID631","DID280"
"BID1025","DID597"
"BID1897","DID597"
"BID1025","DID97"
"BID1897","DID97"
"BID1366","DID293"
"BID1818","DID293"
"BID1366","DID812"
"BID1818","DID812"
"BID1423","DID387"
"BID1865","DID387"
"BID1423","DID496"
"BID1865","DID496"
"BID1351","DID609"
"BID37","DID609"
"BID1351","DID700"
"BID37","DID700"
"BID1346","DID566"
"BID1739","DID566"
"BID1346","DID598"
"BID1739","DID598"
"BID860","DID39"
"BID918","DID39"
"BID860","DID501"
"BID918","DID501"
"BID1222","DID420"
"BID411","DID420"
"BID1222","DID689"
"BID411","DID689"
"BID1496","DID686"
