CID,BID
CID1,BID2105
CID1,BID2825
CID2,BID1316
CID2,BID1456
CID2,BID513
CID3,BID2405
CID3,BID65
CID3,BID710
CID4,BID2297
CID4,BID2863
CID5,BID1583
CID5,BID2422
CID6,BID1478
CID6,BID1941
CID6,BID622
CID7,BID2087
CID7,BID2556
CID8,BID1869
CID8,BID2538
CID8,BID490
CID9,BID2567
CID9,BID870
CID9,BID921
CID10,BID139
CID10,BID1432
CID10,BID1900
CID11,BID1365
CID11,BID657
CID12,BID2047
CID12,BID363
CID12,BID77
CID13,BID1731
CID13,BID2918
CID13,BID97
CID14,BID1046
CID14,BID1673
CID14,BID442
CID15,BID1888
CID15,BID2881
CID16,BID115
CID16,BID1522
CID16,BID447
CID17,BID2759
CID17,BID68
CID18,BID2172
CID18,BID756
CID19,BID100
CID19,BID1446
CID20,BID1094
CID20,BID1684
CID21,BID250
CID21,BID2783
CID22,BID199
CID22,BID663
CID23,BID88
CID23,BID962
CID24,BID1734
CID24,BID1896
CID25,BID2143
CID25,BID2715
CID26,BID1320
CID26,BID1595
CID26,BID2707
CID27,BID1368
CID27,BID2244
CID27,BID2255
CID28,BID1170
CID28,BID2290
CID28,BID696
CID29,BID141
CID29,BID733
CID30,BID1576
CID30,BID2166
CID30,BID2792
CID31,BID2358
CID31,BID239
CID31,BID2520
CID32,BID1468
CID32,BID360
CID33,BID1218
CID33,BID1805
CID33,BID2281
CID34,BID1686
CID34,BID448
CID35,BID1351
CID35,BID477
CID35,BID680
CID36,BID1664
CID36,BID1841
CID37,BID1386
CID37,BID1988
CID38,BID1650
CID38,BID51
CID39,BID1483
CID39,BID2483
CID40,BID2303
CID40,BID920
CID41,BID2128
CID41,BID2297
CID42,BID2191
CID42,BID765
CID43,BID2162
CID43,BID2752
CID43,BID358
CID44,BID2
CID44,BID539
CID45,BID1947
CID45,BID2321
CID45,BID682
CID46,BID262
CID46,BID269
CID46,BID2941
CID47,BID1724
CID47,BID2239
CID47,BID536
CID48,BID1626
CID48,BID477
CID48,BID533
CID49,BID1073
CID49,BID1993
CID49,BID2874
CID50,BID2429
CID50,BID910
CID51,BID2187
CID51,BID329
CID52,BID1514
CID52,BID2518
CID52,BID2618
CID53,BID1028
CID53,BID538
CID54,BID803
CID54,BID87
CID55,BID131
CID55,BID235
CID55,BID799
CID56,BID1244
CID56,BID1293
CID56,BID2217
CID57,BID16
CID57,BID2370
CID57,BID2586
CID58,BID2090
CID58,BID397
CID59,BID2997
CID59,BID482
CID59,BID756
CID60,BID1117
CID60,BID1481
CID60,BID513
CID61,BID1057
CID61,BID1276
CID61,BID930
CID62,BID1809
CID62,BID1841
CID62,BID356
CID63,BID2061
CID63,BID988
CID64,BID1369
CID64,BID1464
CID64,BID2997
CID65,BID1408
CID65,BID2064
CID66,BID1814
CID66,BID2742
CID66,BID8
CID67,BID1984
CID67,BID2499
CID67,BID2864
CID68,BID1529
CID68,BID2896
CID69,BID1761
CID69,BID1830
CID70,BID2228
CID70,BID896
CID71,BID1612
CID71,BID2058
CID72,BID1607
CID72,BID1781
CID73,BID1166
CID73,BID2581
CID73,BID576
CID74,BID1203
CID74,BID156
CID75,BID2259
CID75,BID2428
CID75,BID59
CID76,BID1175
CID76,BID1907
CID76,BID42
CID77,BID213
CID77,BID2522
CID78,BID1332
CID78,BID1367
CID78,BID1990
CID79,BID1355
CID79,BID2063
CID80,BID2440
CID80,BID2826
CID80,BID695
CID81,BID1851
CID81,BID232
CID81,BID322
CID82,BID1944
CID82,BID895
CID83,BID1001
CID83,BID414
CID84,BID1131
CID84,BID2020
CID85,BID2009
CID85,BID714
CID86,BID2004
CID86,BID424
CID87,BID1048
CID87,BID2163
CID88,BID1789
CID88,BID646
CID89,BID2088
CID89,BID652
CID90,BID1945
CID90,BID2386
CID91,BID1669
CID91,BID1863
CID91,BID548
CID92,BID1373
CID92,BID918
CID92,BID924
CID93,BID1393
CID93,BID2230
CID94,BID1431
CID94,BID2514
CID95,BID1493
CID95,BID1930
CID96,BID2272
CID96,BID471
CID96,BID76
CID97,BID1009
CID97,BID1817
CID97,BID877
CID98,BID1361
CID98,BID2843
CID99,BID202
CID99,BID449
CID100,BID1711
CID100,BID2540
CID100,BID843
CID101,BID2075
CID101,BID405
CID102,BID283
CID102,BID929
CID103,BID2580
CID103,BID2800
CID103,BID68
CID104,BID1222
CID104,BID2277
CID104,BID980
CID105,BID1870
CID105,BID469
CID106,BID147
CID106,BID1491
CID107,BID1300
CID107,BID76
CID108,BID1390
CID108,BID2348
CID108,BID2911
CID109,BID149
CID109,BID899
CID110,BID1681
CID110,BID1857
CID110,BID2136
CID111,BID2583
CID111,BID275
CID112,BID1572
CID112,BID2189
CID112,BID2700
CID113,BID1707
CID113,BID1871
CID114,BID2562
CID114,BID664
CID115,BID1224
CID115,BID493
CID116,BID1666
CID116,BID2966
CID116,BID81
CID117,BID1867
CID117,BID2336
CID117,BID366
CID118,BID1811
CID118,BID1948
CID118,BID2770
CID119,BID2050
CID119,BID2789
CID119,BID856
CID120,BID1788
CID120,BID2871
CID121,BID1183
CID121,BID2979
CID122,BID514
CID122,BID729
CID123,BID1557
CID123,BID2308
CID123,BID2961
CID124,BID17
CID124,BID2597
CID124,BID434
CID125,BID1840
CID125,BID495
CID125,BID610
CID126,BID1494
CID126,BID965
CID127,BID2385
CID127,BID715
CID128,BID1688
CID128,BID679
CID129,BID1038
CID129,BID1969
CID129,BID2749
CID130,BID1606
CID130,BID692
CID130,BID921
CID131,BID1786
CID131,BID2158
CID131,BID543
CID132,BID1016
CID132,BID674
CID133,BID1131
CID133,BID2631
CID134,BID752
CID134,BID923
CID135,BID2499
CID135,BID829
CID135,BID910
CID136,BID1068
CID136,BID2409
CID137,BID1563
CID137,BID1739
CID137,BID2102
CID138,BID1023
CID138,BID1995
CID138,BID2729
CID139,BID1976
CID139,BID2960
CID140,BID1622
CID140,BID1653
CID140,BID1655
CID141,BID2066
CID141,BID2624
CID142,BID1202
CID142,BID2422
CID143,BID2996
CID143,BID461
CID144,BID1248
CID144,BID1993
CID144,BID696
CID145,BID1005
CID145,BID2889
CID146,BID1283
CID146,BID2114
CID146,BID234
CID147,BID271
CID147,BID2793
CID147,BID59
CID148,BID1591
CID148,BID2796
CID149,BID1271
CID149,BID596
CID150,BID2520
CID150,BID75
CID151,BID1116
CID151,BID1743
CID152,BID1276
CID152,BID169
CID152,BID2369
CID153,BID1555
CID153,BID1695
CID153,BID1999
CID154,BID132
CID154,BID1995
CID154,BID2480
CID155,BID2702
CID155,BID2920
CID156,BID1392
CID156,BID2173
CID156,BID2926
CID157,BID1496
CID157,BID1987
CID158,BID2379
CID158,BID267
CID159,BID1429
CID159,BID2425
CID159,BID679
CID160,BID1394
CID160,BID458
CID160,BID699
CID161,BID1776
CID161,BID2131
CID161,BID2538
CID162,BID1382
CID162,BID2887
CID163,BID2661
CID163,BID593
CID164,BID2114
CID164,BID2412
CID164,BID2922
CID165,BID2257
CID165,BID2500
CID165,BID2704
CID166,BID1088
CID166,BID263
CID167,BID2421
CID167,BID490
CID168,BID218
CID168,BID2457
CID168,BID604
CID169,BID182
CID169,BID1873
CID169,BID761
CID170,BID1350
CID170,BID1393
CID170,BID926
CID171,BID1124
CID171,BID2887
CID171,BID645
CID172,BID1050
CID172,BID2138
CID172,BID2279
CID173,BID1547
CID173,BID2420
CID173,BID415
CID174,BID1419
CID174,BID2391
CID175,BID2917
CID175,BID654
CID176,BID1585
CID176,BID1956
CID177,BID59
CID177,BID996
CID178,BID1510
CID178,BID1703
CID178,BID90
CID179,BID2120
CID179,BID2396
CID179,BID854
CID180,BID1217
CID180,BID2710
CID180,BID626
CID181,BID1046
CID181,BID1828
CID182,BID1042
CID182,BID672
CID183,BID1896
CID183,BID323
CID183,BID750
CID184,BID1354
CID184,BID1946
CID184,BID2258
CID185,BID1127
CID185,BID2323
CID185,BID853
CID186,BID2309
CID186,BID2396
CID187,BID1463
CID187,BID2325
CID187,BID37
