"BID","DID"
"BID230","DID1052"
"BID537","DID1052"
"BID230","DID1094"
"BID537","DID1094"
"BID230","DID447"
"BID537","DID447"
"BID2349","DID1715"
"BID237","DID1715"
"BID2725","DID1715"
"BID2349","DID1946"
"BID237","DID1946"
"BID2725","DID1946"
"BID2349","DID45"
"BID237","DID45"
"BID2725","DID45"
"BID2349","DID504"
"BID237","DID504"
"BID2725","DID504"
"BID1864","DID1528"
"BID2384","DID1528"
"BID2822","DID1528"
"BID531","DID1528"
"BID1864","DID42"
"BID2384","DID42"
"BID2822","DID42"
"BID531","DID42"
"BID1068","DID1037"
"BID1700","DID1037"
"BID2353","DID1037"
"BID504","DID1037"
"BID1068","DID110"
"BID1700","DID110"
"BID2353","DID110"
"BID504","DID110"
"BID1829","DID1195"
"BID1977","DID1195"
"BID2318","DID1195"
"BID1829","DID433"
"BID1977","DID433"
"BID2318","DID433"
"BID1829","DID682"
"BID1977","DID682"
"BID2318","DID682"
"BID1829","DID912"
"BID1977","DID912"
"BID2318","DID912"
"BID1616","DID1062"
"BID1844","DID1062"
"BID2082","DID1062"
"BID1616","DID1110"
"BID1844","DID1110"
"BID2082","DID1110"
"BID1616","DID272"
"BID1844","DID272"
"BID2082","DID272"
"BID1550","DID153"
"BID654","DID153"
"BID1550","DID1615"
"BID654","DID1615"
"BID1550","DID1763"
"BID654","DID1763"
"BID1550","DID1885"
"BID654","DID1885"
"BID1285","DID1381"
"BID1634","DID1381"
"BID1760","DID1381"
"BID1285","DID1867"
"BID1634","DID1867"
"BID1760","DID1867"
"BID1285","DID351"
"BID1634","DID351"
"BID1760","DID351"
"BID1285","DID921"
"BID1634","DID921"
"BID1760","DID921"
"BID1507","DID1209"
"BID1651","DID1209"
"BID1735","DID1209"
"BID2321","DID1209"
"BID1507","DID317"
"BID1651","DID317"
"BID1735","DID317"
"BID2321","DID317"
"BID1507","DID567"
"BID1651","DID567"
"BID1735","DID567"
"BID2321","DID567"
"BID1507","DID746"
"BID1651","DID746"
"BID1735","DID746"
"BID2321","DID746"
"BID207","DID1345"
"BID2386","DID1345"
"BID207","DID16"
"BID2386","DID16"
"BID207","DID901"
"BID2386","DID901"
"BID1681","DID1106"
"BID884","DID1106"
"BID1681","DID233"
"BID884","DID233"
"BID1681","DID656"
"BID884","DID656"
"BID1324","DID1099"
"BID1698","DID1099"
"BID2420","DID1099"
"BID2619","DID1099"
"BID1324","DID1140"
"BID1698","DID1140"
"BID2420","DID1140"
"BID2619","DID1140"
"BID1324","DID1488"
"BID1698","DID1488"
"BID2420","DID1488"
"BID2619","DID1488"
"BID1324","DID1560"
"BID1698","DID1560"
"BID2420","DID1560"
"BID2619","DID1560"
"BID1977","DID1667"
"BID2278","DID1667"
"BID2394","DID1667"
"BID2706","DID1667"
"BID1977","DID1945"
"BID2278","DID1945"
"BID2394","DID1945"
"BID2706","DID1945"
"BID1977","DID851"
"BID2278","DID851"
"BID2394","DID851"
"BID2706","DID851"
"BID1977","DID914"
"BID2278","DID914"
"BID2394","DID914"
"BID2706","DID914"
"BID1917","DID430"
"BID2531","DID430"
"BID1917","DID819"
"BID2531","DID819"
"BID2170","DID1002"
"BID2586","DID1002"
"BID796","DID1002"
"BID2170","DID466"
"BID2586","DID466"
"BID796","DID466"
"BID2170","DID894"
"BID2586","DID894"
"BID796","DID894"
"BID1166","DID111"
"BID2058","DID111"
"BID315","DID111"
"BID1166","DID1111"
"BID2058","DID1111"
"BID315","DID1111"
"BID1166","DID250"
"BID2058","DID250"
"BID315","DID250"
"BID1166","DID782"
"BID2058","DID782"
"BID315","DID782"
"BID1863","DID193"
"BID2288","DID193"
"BID1863","DID1933"
"BID2288","DID1933"
"BID1863","DID649"
"BID2288","DID649"
"BID1510","DID1114"
"BID1944","DID1114"
"BID242","DID1114"
"BID2969","DID1114"
"BID1510","DID1309"
"BID1944","DID1309"
"BID242","DID1309"
"BID2969","DID1309"
"BID1510","DID1415"
"BID1944","DID1415"
"BID242","DID1415"
"BID2969","DID1415"
"BID1510","DID1904"
"BID1944","DID1904"
"BID242","DID1904"
"BID2969","DID1904"
"BID149","DID42"
"BID1858","DID42"
"BID2366","DID42"
"BID149","DID763"
"BID1858","DID763"
"BID2366","DID763"
"BID1496","DID1362"
"BID15","DID1362"
"BID509","DID1362"
"BID1496","DID18"
"BID15","DID18"
"BID509","DID18"
"BID1496","DID1891"
"BID15","DID1891"
"BID509","DID1891"
"BID1496","DID433"
"BID15","DID433"
"BID509","DID433"
"BID211","DID1658"
"BID2751","DID1658"
"BID211","DID1819"
"BID2751","DID1819"
"BID1555","DID1649"
"BID2462","DID1649"
"BID939","DID1649"
"BID1555","DID718"
"BID2462","DID718"
"BID939","DID718"
"BID1979","DID1140"
"BID2303","DID1140"
"BID1979","DID21"
"BID2303","DID21"
"BID1979","DID32"
"BID2303","DID32"
"BID1288","DID1612"
"BID283","DID1612"
"BID681","DID1612"
"BID1288","DID1686"
"BID283","DID1686"
"BID681","DID1686"
"BID1288","DID558"
"BID283","DID558"
"BID681","DID558"
"BID1939","DID1024"
"BID2225","DID1024"
"BID992","DID1024"
"BID1939","DID858"
"BID2225","DID858"
"BID992","DID858"
"BID1469","DID1148"
"BID1584","DID1148"
"BID541","DID1148"
"BID1469","DID1273"
"BID1584","DID1273"
"BID541","DID1273"
"BID1469","DID1965"
"BID1584","DID1965"
"BID541","DID1965"
"BID1469","DID564"
"BID1584","DID564"
"BID541","DID564"
"BID1156","DID1479"
"BID1377","DID1479"
"BID2642","DID1479"
"BID2688","DID1479"
"BID1156","DID1520"
"BID1377","DID1520"
"BID2642","DID1520"
"BID2688","DID1520"
"BID1156","DID1526"
"BID1377","DID1526"
"BID2642","DID1526"
"BID2688","DID1526"
"BID1156","DID1891"
"BID1377","DID1891"
"BID2642","DID1891"
"BID2688","DID1891"
"BID2534","DID1085"
"BID2673","DID1085"
"BID644","DID1085"
"BID2534","DID1442"
"BID2673","DID1442"
"BID644","DID1442"
"BID2534","DID1945"
"BID2673","DID1945"
"BID644","DID1945"
"BID2534","DID612"
"BID2673","DID612"
"BID644","DID612"
"BID1247","DID1461"
"BID1668","DID1461"
"BID2209","DID1461"
"BID2438","DID1461"
"BID1247","DID460"
"BID1668","DID460"
"BID2209","DID460"
"BID2438","DID460"
"BID144","DID1570"
"BID1964","DID1570"
"BID2000","DID1570"
"BID2546","DID1570"
"BID144","DID1755"
"BID1964","DID1755"
"BID2000","DID1755"
"BID2546","DID1755"
"BID144","DID1845"
"BID1964","DID1845"
"BID2000","DID1845"
"BID2546","DID1845"
"BID123","DID678"
"BID2416","DID678"
"BID87","DID678"
"BID123","DID961"
"BID2416","DID961"
"BID87","DID961"
"BID1990","DID1745"
"BID2231","DID1745"
"BID1990","DID611"
"BID2231","DID611"
"BID1496","DID1099"
"BID2070","DID1099"
"BID2820","DID1099"
"BID516","DID1099"
"BID1496","DID1213"
"BID2070","DID1213"
"BID2820","DID1213"
"BID516","DID1213"
"BID1496","DID673"
"BID2070","DID673"
"BID2820","DID673"
"BID516","DID673"
"BID1496","DID889"
"BID2070","DID889"
"BID2820","DID889"
"BID516","DID889"
"BID1047","DID1775"
"BID1371","DID1775"
"BID1047","DID372"
"BID1371","DID372"
"BID1006","DID1889"
"BID434","DID1889"
"BID1006","DID503"
"BID434","DID503"
"BID1006","DID733"
"BID434","DID733"
"BID1006","DID919"
"BID434","DID919"
"BID2813","DID1087"
"BID2906","DID1087"
"BID629","DID1087"
"BID2813","DID1961"
"BID2906","DID1961"
"BID629","DID1961"
"BID1322","DID1022"
"BID1534","DID1022"
"BID649","DID1022"
"BID1322","DID1419"
"BID1534","DID1419"
"BID649","DID1419"
"BID1322","DID683"
"BID1534","DID683"
"BID649","DID683"
"BID2637","DID1784"
"BID2892","DID1784"
"BID2637","DID180"
"BID2892","DID180"
"BID2637","DID1868"
"BID2892","DID1868"
"BID2637","DID576"
"BID2892","DID576"
"BID1265","DID1445"
"BID1468","DID1445"
"BID1505","DID1445"
"BID368","DID1445"
"BID1265","DID207"
"BID1468","DID207"
"BID1505","DID207"
"BID368","DID207"
"BID1168","DID1201"
"BID1620","DID1201"
"BID2738","DID1201"
"BID2809","DID1201"
"BID1168","DID121"
"BID1620","DID121"
"BID2738","DID121"
"BID2809","DID121"
"BID1168","DID1285"
"BID1620","DID1285"
"BID2738","DID1285"
"BID2809","DID1285"
"BID1168","DID1578"
"BID1620","DID1578"
"BID2738","DID1578"
"BID2809","DID1578"
"BID1268","DID1046"
"BID1993","DID1046"
"BID1268","DID1823"
"BID1993","DID1823"
"BID1268","DID278"
"BID1993","DID278"
"BID1268","DID280"
"BID1993","DID280"
"BID1040","DID1983"
"BID1425","DID1983"
"BID828","DID1983"
"BID907","DID1983"
"BID1040","DID768"
"BID1425","DID768"
"BID828","DID768"
"BID907","DID768"
"BID190","DID1056"
"BID559","DID1056"
"BID190","DID115"
"BID559","DID115"
"BID190","DID1506"
"BID559","DID1506"
"BID190","DID1993"
"BID559","DID1993"
"BID2228","DID1272"
"BID2936","DID1272"
"BID2228","DID1443"
"BID2936","DID1443"
"BID2228","DID1926"
"BID2936","DID1926"
"BID2228","DID254"
"BID2936","DID254"
"BID1042","DID1269"
"BID2086","DID1269"
"BID2686","DID1269"
"BID1042","DID1933"
"BID2086","DID1933"
"BID2686","DID1933"
"BID1042","DID811"
"BID2086","DID811"
"BID2686","DID811"
"BID1371","DID1824"
"BID1979","DID1824"
"BID2301","DID1824"
"BID897","DID1824"
"BID1371","DID267"
"BID1979","DID267"
"BID2301","DID267"
"BID897","DID267"
"BID2598","DID178"
"BID2642","DID178"
"BID304","DID178"
"BID670","DID178"
"BID2598","DID201"
"BID2642","DID201"
"BID304","DID201"
"BID670","DID201"
"BID2298","DID355"
"BID9","DID355"
"BID2298","DID909"
"BID9","DID909"
"BID1001","DID1012"
"BID1325","DID1012"
"BID1343","DID1012"
"BID785","DID1012"
"BID1001","DID1475"
"BID1325","DID1475"
"BID1343","DID1475"
"BID785","DID1475"
