"BID","DID"
"BID1731","DID1054"
"BID1839","DID1054"
"BID2655","DID1054"
"BID2706","DID1054"
"BID400","DID1054"
"BID620","DID1054"
"BID683","DID1054"
"BID770","DID1054"
"BID864","DID1054"
"BID92","DID1054"
"BID1731","DID1254"
"BID1839","DID1254"
"BID2655","DID1254"
"BID2706","DID1254"
"BID400","DID1254"
"BID620","DID1254"
"BID683","DID1254"
"BID770","DID1254"
"BID864","DID1254"
"BID92","DID1254"
"BID1731","DID1331"
"BID1839","DID1331"
"BID2655","DID1331"
"BID2706","DID1331"
"BID400","DID1331"
"BID620","DID1331"
"BID683","DID1331"
"BID770","DID1331"
"BID864","DID1331"
"BID92","DID1331"
"BID1731","DID145"
"BID1839","DID145"
"BID2655","DID145"
"BID2706","DID145"
"BID400","DID145"
"BID620","DID145"
"BID683","DID145"
"BID770","DID145"
"BID864","DID145"
"BID92","DID145"
"BID1731","DID25"
"BID1839","DID25"
"BID2655","DID25"
"BID2706","DID25"
"BID400","DID25"
"BID620","DID25"
"BID683","DID25"
"BID770","DID25"
"BID864","DID25"
"BID92","DID25"
"BID1731","DID550"
"BID1839","DID550"
"BID2655","DID550"
"BID2706","DID550"
"BID400","DID550"
"BID620","DID550"
"BID683","DID550"
"BID770","DID550"
"BID864","DID550"
"BID92","DID550"
"BID1731","DID612"
"BID1839","DID612"
"BID2655","DID612"
"BID2706","DID612"
"BID400","DID612"
"BID620","DID612"
"BID683","DID612"
"BID770","DID612"
"BID864","DID612"
"BID92","DID612"
"BID1731","DID704"
"BID1839","DID704"
"BID2655","DID704"
"BID2706","DID704"
"BID400","DID704"
"BID620","DID704"
"BID683","DID704"
"BID770","DID704"
"BID864","DID704"
"BID92","DID704"
"BID1731","DID711"
"BID1839","DID711"
"BID2655","DID711"
"BID2706","DID711"
"BID400","DID711"
"BID620","DID711"
"BID683","DID711"
"BID770","DID711"
"BID864","DID711"
"BID92","DID711"
"BID1731","DID778"
"BID1839","DID778"
"BID2655","DID778"
"BID2706","DID778"
"BID400","DID778"
"BID620","DID778"
"BID683","DID778"
"BID770","DID778"
"BID864","DID778"
"BID92","DID778"
"BID1690","DID1247"
"BID2699","DID1247"
"BID783","DID1247"
"BID1690","DID287"
"BID2699","DID287"
"BID783","DID287"
"BID1690","DID521"
"BID2699","DID521"
"BID783","DID521"
"BID1690","DID959"
"BID2699","DID959"
"BID783","DID959"
"BID1033","DID948"
"BID2835","DID948"
"BID1403","DID1255"
"BID1505","DID1255"
"BID188","DID1255"
"BID2347","DID1255"
